,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9
80,0.90182,0.82974,0.80438,0.84583,0.83894,0.82856,0.83018,0.83331,0.83283,0.83093,0.82928,0.83163,0.82621,0.82669,0.82333,0.87246,0.82453,0.88034,0.76648,0.91041,0.89596,0.84305,0.79177,0.76296,0.87815,0.88361,0.90002,0.85799,0.85449,0.9725,0.82762,0.81786,0.81097,0.81438,0.87099,0.81704,0.8229,0.90078,0.82333,0.82572,0.79145,0.8,0.82981,0.89141,0.89125,0.8868,0.87747,0.87987,0.97453,0.89287,0.90225,0.96686,0.85845,0.89099,0.87066,0.75354,0.80021,0.90573,0.87305,0.7309,0.90285,0.84248,0.81936,0.82683,0.90425,0.68824,0.87391,0.68486,0.82039,0.80865,0.89469,0.86273,0.88335,0.93393,0.93024,0.89354,0.87353,0.76633,0.76393,0.93929,1.0,0.96406,0.98282,0.88567,0.93795,0.8838,0.90878,0.79172,0.93518,0.78661,0.47873,0.47058,0.73227,0.8427,0.91463,0.78996,0.63288,0.6734,0.43371,0.52376,0.90853,0.97435,0.90214,0.83941,0.83063,0.89045,0.86177,0.88666,0.8984,0.82557,0.83271,0.82583,0.94422,0.86573,0.85151,0.79097,0.82028,0.80393,0.92285,0.86616,0.86714,0.88354,0.84662,0.84412,0.83691,0.82983,0.8395,0.82367,0.83201,0.82779,0.78161,0.72267,0.72476,0.81687,0.82583,0.80469,0.82442,0.87726,0.82382,0.86709,0.71794,0.70685,0.69103,0.76043,0.85204,0.79134,0.77475,0.76694,0.66607,0.66393,0.79122,0.66399,0.67644,0.82759,0.82724,0.82445,0.8253,0.81467,0.87701,0.75043,0.86869,0.75221,0.72545
81,0.91374,0.83277,0.81483,0.84496,0.83322,0.81823,0.82098,0.82328,0.82315,0.82196,0.81738,0.81842,0.81619,0.81483,0.81304,0.87095,0.82286,0.88382,0.79572,0.91426,0.90101,0.83389,0.79787,0.76545,0.87983,0.88516,0.916,0.85609,0.8377,0.93631,0.82858,0.81666,0.81175,0.81751,0.84589,0.80031,0.78783,0.90567,0.83603,0.83443,0.78805,0.79921,0.83381,0.89391,0.89587,0.88959,0.88073,0.88182,0.93665,0.89375,0.90509,0.9671,0.86753,0.88959,0.88272,0.76031,0.81501,0.87754,0.86466,0.73604,0.90935,0.84364,0.82605,0.84072,0.88588,0.69377,0.88983,0.69315,0.82988,0.81609,0.91292,0.86184,0.86946,0.8967,0.90831,0.91568,0.88148,0.77078,0.7673,0.92951,0.96406,1.0,0.95553,0.90089,0.95611,0.89343,0.92218,0.79979,0.94116,0.79554,0.47319,0.46938,0.7228,0.83726,0.89229,0.77182,0.61373,0.67285,0.6111,0.36874,0.93094,0.96194,0.89074,0.84409,0.82243,0.88698,0.85723,0.8598,0.89453,0.83264,0.8255,0.82521,0.96014,0.83942,0.84855,0.79174,0.81462,0.80321,0.88963,0.86862,0.85573,0.85499,0.83618,0.83523,0.83692,0.83794,0.83907,0.82298,0.83441,0.82736,0.78061,0.7268,0.72985,0.82375,0.82363,0.80534,0.83462,0.87027,0.8295,0.86817,0.72057,0.71041,0.69161,0.76615,0.85505,0.78689,0.77414,0.76662,0.66919,0.667,0.79298,0.66503,0.67928,0.83056,0.81939,0.81621,0.8386,0.82441,0.87207,0.75642,0.86121,0.75764,0.72946
82,0.90487,0.84115,0.81635,0.8593,0.8436,0.82003,0.82275,0.82457,0.8246,0.82288,0.81998,0.8202,0.81772,0.8178,0.81513,0.88518,0.83282,0.89322,0.77732,0.93932,0.88697,0.85249,0.7962,0.76793,0.87291,0.8787,0.88952,0.86366,0.86873,0.96603,0.83638,0.8252,0.81825,0.82132,0.89213,0.83886,0.84113,0.88807,0.8336,0.83825,0.79662,0.81379,0.83963,0.88258,0.88327,0.88123,0.87014,0.86616,0.96654,0.87793,0.90405,0.95324,0.87518,0.87794,0.87142,0.76059,0.81338,0.89779,0.86359,0.73425,0.8975,0.84805,0.81876,0.83119,0.8895,0.69702,0.8841,0.69567,0.80897,0.80045,0.89759,0.87457,0.91405,0.95444,0.96137,0.89734,0.86658,0.77244,0.76828,0.92504,0.98282,0.95553,1.0,0.88955,0.92144,0.89174,0.90482,0.79758,0.92342,0.79306,0.47189,0.45425,0.47295,0.82713,0.91308,0.78762,0.64118,0.68495,0.42322,0.36988,0.89259,0.97034,0.91999,0.84917,0.84187,0.91077,0.87107,0.90937,0.91653,0.83905,0.8485,0.83602,0.93255,0.88135,0.86951,0.81351,0.82134,0.81503,0.92486,0.87636,0.88947,0.90299,0.86331,0.86384,0.85396,0.82581,0.83975,0.82237,0.83441,0.82917,0.78174,0.72727,0.72895,0.816,0.83368,0.80005,0.83115,0.88045,0.83114,0.87428,0.72242,0.71002,0.69086,0.76248,0.86043,0.7915,0.77202,0.76606,0.66925,0.66585,0.79418,0.66645,0.6803,0.82565,0.83187,0.8209,0.83162,0.82123,0.87949,0.75746,0.87309,0.75767,0.72994
83,0.87713,0.84304,0.81593,0.85495,0.87089,0.81936,0.82182,0.82329,0.82277,0.81897,0.81571,0.8165,0.81341,0.81146,0.81138,0.92796,0.83366,0.90026,0.78181,0.864,0.90988,0.84521,0.81007,0.77535,0.88711,0.86852,0.86236,0.87056,0.83205,0.87482,0.83844,0.83836,0.80957,0.83197,0.8186,0.793,0.76188,0.93172,0.85064,0.85046,0.77833,0.78157,0.85076,0.89644,0.89276,0.88206,0.87201,0.90845,0.87699,0.89505,0.92533,0.87849,0.88463,0.47309,0.93986,0.76475,0.83312,0.84195,0.87232,0.73921,0.92116,0.86788,0.8935,0.83873,0.819,0.69637,0.81084,0.69602,0.83636,0.82181,0.86041,0.87716,0.85343,0.85907,0.86603,0.95007,0.93278,0.78066,0.77564,0.84772,0.88567,0.90088,0.88955,1.0,0.86861,0.91937,0.8494,0.80526,0.84401,0.81448,0.77485,0.48083,0.72723,0.83519,0.8344,0.78753,0.39607,0.40811,0.4029,0.51439,0.86656,0.88184,0.8453,0.86651,0.82771,0.84688,0.82767,0.83486,0.85702,0.82189,0.83212,0.77331,0.87451,0.80533,0.8376,0.78405,0.82408,0.81204,0.83924,0.8298,0.84225,0.83247,0.83144,0.83157,0.83834,0.88146,0.86371,0.85609,0.8622,0.86082,0.78054,0.72994,0.73485,0.83939,0.84916,0.82795,0.85671,0.88725,0.85967,0.88245,0.72209,0.71082,0.69097,0.7785,0.87203,0.79987,0.80733,0.77617,0.66895,0.66805,0.78755,0.66602,0.67965,0.84984,0.84326,0.84535,0.86576,0.86807,0.88415,0.7537,0.85944,0.76375,0.73157
84,0.95074,0.82014,0.81541,0.82996,0.82359,0.82665,0.82834,0.83214,0.83301,0.82987,0.82551,0.82718,0.82517,0.82146,0.82139,0.8577,0.81715,0.87079,0.78469,0.89203,0.91705,0.83671,0.79168,0.76366,0.90017,0.88779,0.93926,0.84456,0.81916,0.91501,0.81159,0.81148,0.79892,0.80666,0.86145,0.79276,0.78655,0.89943,0.81417,0.81546,0.80316,0.80599,0.82483,0.90171,0.8993,0.89438,0.88957,0.87948,0.91242,0.90322,0.90504,0.93828,0.8489,0.89809,0.87493,0.7555,0.79863,0.89831,0.86676,0.73231,0.91653,0.84144,0.827,0.84297,0.8575,0.69453,0.90098,0.69135,0.85382,0.82226,0.96727,0.84813,0.85705,0.86342,0.87044,0.8929,0.8828,0.76547,0.7602,0.8983,0.93795,0.95611,0.92144,0.8688,1.0,0.88857,0.9352,0.79021,0.92058,0.7922,0.46381,0.4611,0.44617,0.86069,0.86112,0.7745,0.60875,0.69078,0.42165,0.52011,0.95317,0.92775,0.85953,0.83259,0.80879,0.85783,0.84164,0.85291,0.86074,0.8279,0.81411,0.82639,0.96629,0.82613,0.82941,0.77787,0.81859,0.8073,0.86729,0.88516,0.82997,0.85418,0.82055,0.8286,0.81765,0.84359,0.84463,0.82849,0.84211,0.82949,0.78819,0.73028,0.72913,0.8324,0.8286,0.81404,0.83279,0.89255,0.83098,0.88046,0.72142,0.7109,0.6937,0.77929,0.85913,0.79321,0.77304,0.78958,0.67082,0.6668,0.81211,0.66867,0.68332,0.84173,0.82684,0.82542,0.84215,0.81966,0.89127,0.75988,0.86144,0.75758,0.73117
85,0.89152,0.85744,0.82925,0.88981,0.84449,0.81711,0.81843,0.81811,0.81833,0.81358,0.81198,0.81128,0.81016,0.80458,0.80982,0.92573,0.8552,0.96253,0.77469,0.88438,0.9289,0.88808,0.81049,0.77907,0.94863,0.87134,0.86823,0.89124,0.82696,0.88297,0.83851,0.87452,0.81131,0.82633,0.84023,0.79461,0.76113,0.94656,0.85319,0.87983,0.78278,0.79508,0.88308,0.91455,0.9106,0.90005,0.89275,0.91769,0.88028,0.92216,0.96406,0.87916,0.94033,0.93043,0.90187,0.7656,0.86033,0.8488,0.92261,0.73674,0.96452,0.92126,0.83048,0.80634,0.80578,0.70075,0.84505,0.6991,0.84658,0.84052,0.87597,0.91664,0.86715,0.87479,0.87822,0.95083,0.8963,0.78208,0.7775,0.84823,0.88378,0.89343,0.89174,0.91936,0.88857,1.0,0.8852,0.80451,0.86309,0.80755,0.81552,0.77597,0.5182,0.85273,0.83346,0.85141,0.61867,0.66301,0.63557,0.51914,0.87805,0.88123,0.85194,0.90893,0.82706,0.85507,0.83779,0.85294,0.85695,0.82841,0.84192,0.78657,0.88686,0.81457,0.83616,0.78887,0.86291,0.84169,0.83991,0.83948,0.8314,0.82565,0.82415,0.82424,0.83178,0.84654,0.84787,0.8519,0.83938,0.44307,0.78647,0.74145,0.74575,0.82203,0.84069,0.83735,0.45191,0.88091,0.84769,0.86882,0.72775,0.71495,0.69479,0.75311,0.871,0.7901,0.77018,0.76613,0.67086,0.66748,0.80815,0.67157,0.68864,0.83938,0.82782,0.84488,0.46755,0.85244,0.88448,0.76111,0.8709,0.7817,0.73698
86,0.91611,0.8212,0.81695,0.83801,0.8368,0.81426,0.81552,0.81588,0.81644,0.81482,0.81308,0.81356,0.81092,0.81011,0.80885,0.86142,0.81237,0.90266,0.75985,0.88596,0.87049,0.83542,0.7883,0.76264,0.86403,0.85526,0.93999,0.8416,0.82151,0.88123,0.80753,0.80906,0.80849,0.79961,0.85357,0.79417,0.78257,0.86524,0.81698,0.82254,0.79838,0.81601,0.82639,0.86782,0.87078,0.86655,0.85805,0.8554,0.88596,0.86476,0.88896,0.89931,0.86597,0.84914,0.83803,0.75818,0.79875,0.85069,0.86743,0.73291,0.874,0.82566,0.77999,0.80112,0.84026,0.68405,0.88485,0.68687,0.78707,0.80518,0.91107,0.84899,0.86582,0.9019,0.89026,0.85892,0.83784,0.76544,0.76182,0.9099,0.90878,0.92218,0.90482,0.84939,0.9352,0.8852,1.0,0.78376,0.89927,0.79021,0.45331,0.44883,0.46577,0.81169,0.8226,0.77287,0.61535,0.72418,0.41019,0.51718,0.94321,0.91201,0.85958,0.83652,0.82604,0.86607,0.86909,0.83977,0.86297,0.82994,0.81035,0.83126,0.94189,0.83331,0.83802,0.79233,0.82044,0.80874,0.85653,0.8883,0.83512,0.85197,0.81728,0.81999,0.81577,0.81997,0.82492,0.819,0.81973,0.81147,0.78674,0.72964,0.73456,0.81177,0.82503,0.8087,0.81446,0.83964,0.81463,0.84502,0.72217,0.70753,0.68838,0.74273,0.83579,0.77448,0.74686,0.76253,0.66305,0.65876,0.78303,0.66241,0.67966,0.81491,0.81557,0.82155,0.8347,0.81642,0.84832,0.75294,0.85601,0.76573,0.72557
87,0.79554,0.81079,0.78999,0.8014,0.7853,0.79723,0.79796,0.79727,0.7964,0.79194,0.79174,0.7924,0.78766,0.78609,0.7881,0.80376,0.80357,0.79508,0.73964,0.79578,0.79559,0.81611,0.82549,0.91852,0.79937,0.79166,0.78264,0.78409,0.78183,0.78733,0.7892,0.76574,0.76748,0.78283,0.77705,0.81438,0.75023,0.79961,0.80625,0.78493,0.78238,0.81688,0.78088,0.79898,0.79344,0.79949,0.80914,0.7776,0.7907,0.80862,0.79913,0.78191,0.80033,0.78247,0.77823,0.87665,0.75985,0.76342,0.78374,0.81477,0.79923,0.75141,0.74459,0.74387,0.73286,0.76869,0.74303,0.77592,0.72548,0.74416,0.79191,0.82316,0.81408,0.78862,0.78884,0.80233,0.79321,0.93976,0.92445,0.78743,0.79172,0.79979,0.79758,0.80706,0.79021,0.80451,0.78376,1.0,0.78925,0.86853,0.43945,0.43369,0.42731,0.74211,0.74381,0.71305,0.5896,0.60055,0.62652,0.37624,0.78886,0.78919,0.78403,0.78347,0.78848,0.79131,0.79271,0.7912,0.78483,0.79964,0.78957,0.75437,0.78815,0.81848,0.79182,0.8123,0.79917,0.81494,0.76743,0.78667,0.78309,0.77978,0.78346,0.78078,0.7893,0.80293,0.80021,0.81891,0.80866,0.80262,0.79548,0.74635,0.75721,0.79195,0.81015,0.79983,0.81063,0.78988,0.81025,0.80726,0.75068,0.73402,0.70794,0.74963,0.79304,0.7801,0.74177,0.75291,0.69826,0.71039,0.74941,0.68577,0.696,0.81084,0.80513,0.80259,0.80836,0.80515,0.7862,0.82091,0.79247,0.7683,0.75387
88,0.86563,0.81326,0.78693,0.83344,0.79985,0.79595,0.79676,0.80089,0.80032,0.79636,0.79429,0.79577,0.7923,0.78981,0.79057,0.83736,0.80467,0.85006,0.7541,0.88917,0.86516,0.83109,0.77796,0.76695,0.88594,0.84525,0.87291,0.82915,0.81647,0.91844,0.80077,0.81518,0.79143,0.78801,0.83714,0.79953,0.79662,0.86536,0.81523,0.83992,0.78933,0.80119,0.845,0.85277,0.85393,0.84839,0.84164,0.87114,0.91615,0.85287,0.86758,0.93072,0.83008,0.85714,0.83893,0.75656,0.78574,0.86479,0.85995,0.73411,0.87508,0.81096,0.78909,0.78862,0.86121,0.68938,0.8559,0.69258,0.80112,0.80245,0.8717,0.84823,0.85585,0.88666,0.88193,0.86653,0.84495,0.77483,0.76808,0.94775,0.93518,0.94116,0.92342,0.84401,0.92058,0.86309,0.89927,0.78925,1.0,0.79781,0.45966,0.45675,0.70676,0.80713,0.8629,0.76951,0.59596,0.65128,0.61704,0.5202,0.88489,0.93307,0.87405,0.86222,0.80846,0.8732,0.84473,0.86745,0.86572,0.80096,0.80842,0.83661,0.91904,0.85055,0.83123,0.79811,0.81531,0.81033,0.90273,0.83331,0.82507,0.83715,0.81369,0.81033,0.80725,0.80877,0.81732,0.81138,0.81009,0.80582,0.77719,0.73093,0.7323,0.80402,0.80129,0.80428,0.80666,0.84256,0.8029,0.83723,0.71771,0.71038,0.69248,0.74429,0.82439,0.76426,0.75276,0.74512,0.66506,0.66411,0.77402,0.66907,0.68496,0.81303,0.79857,0.81137,0.81183,0.79854,0.84853,0.74997,0.84243,0.7531,0.7319
89,0.79299,0.79152,0.76999,0.80024,0.83713,0.79382,0.79473,0.79352,0.79321,0.79002,0.79006,0.78977,0.78493,0.78539,0.78664,0.82163,0.78257,0.8047,0.72546,0.79121,0.79969,0.80402,0.84841,0.85101,0.81517,0.78552,0.77844,0.77635,0.76732,0.7828,0.77745,0.76871,0.74915,0.76894,0.76495,0.82174,0.75597,0.79919,0.79365,0.78621,0.78742,0.82911,0.78129,0.80036,0.79275,0.79959,0.80713,0.79044,0.78489,0.80784,0.8077,0.77922,0.80132,0.78701,0.7896,0.83108,0.75677,0.76415,0.79077,0.79945,0.80423,0.751,0.75197,0.75152,0.73495,0.74588,0.742,0.75827,0.73338,0.74919,0.79224,0.80686,0.8065,0.79469,0.78969,0.80351,0.80065,0.87739,0.86712,0.79527,0.78694,0.79554,0.79306,0.81465,0.7922,0.80738,0.79021,0.86853,0.79781,1.0,0.68488,0.43879,0.43351,0.74193,0.74207,0.7138,0.38605,0.39983,0.63605,0.37137,0.78252,0.78946,0.76945,0.78696,0.77119,0.78034,0.77926,0.78533,0.77225,0.7802,0.78182,0.76133,0.78319,0.82348,0.77398,0.82658,0.81947,0.8395,0.77538,0.76628,0.76857,0.76311,0.76774,0.76446,0.77296,0.83388,0.82875,0.84601,0.83193,0.83886,0.80403,0.74978,0.76409,0.82507,0.85777,0.8213,0.84606,0.80966,0.84249,0.81227,0.75714,0.73756,0.70214,0.78215,0.8107,0.80066,0.78799,0.77641,0.69608,0.70315,0.74406,0.67626,0.69083,0.82946,0.86601,0.82977,0.84749,0.84023,0.80019,0.79237,0.79643,0.77005,0.75349
90,0.77223,0.71937,0.43671,0.75509,0.47011,0.44592,0.73113,0.73547,0.44681,0.73184,0.73034,0.73038,0.44728,0.7262,0.44964,0.75511,0.43366,0.4689,0.66358,0.73835,0.49169,0.73786,0.43909,0.67043,0.81887,0.82861,0.49204,0.75046,0.72517,0.48379,0.4365,0.43753,0.42535,0.71688,0.73699,0.68829,0.66723,0.49618,0.4462,0.72105,0.68399,0.6708,0.72721,0.85811,0.4886,0.84875,0.84036,0.49709,0.48319,0.85503,0.80337,0.47269,0.4556,0.84841,0.81433,0.65616,0.72832,0.49416,0.83405,0.6669,0.8321,0.45767,0.46742,0.4624,0.71544,0.61716,0.43602,0.61305,0.79476,0.78956,0.49458,0.75019,0.73677,0.46301,0.73172,0.79921,0.78845,0.42905,0.66767,0.45577,0.47873,0.47251,0.47189,0.77485,0.7759,0.81552,0.45331,0.43945,0.45966,0.68488,1.0,0.97486,0.85893,0.86423,0.81328,0.45083,0.40758,0.7357,0.43389,0.62229,0.77761,0.46595,0.73901,0.46435,0.4398,0.44421,0.44634,0.4476,0.73432,0.43868,0.72977,0.42073,0.46335,0.43125,0.43996,0.66771,0.43796,0.70395,0.45765,0.74359,0.71663,0.73421,0.72865,0.72924,0.43888,0.46982,0.46365,0.46505,0.72129,0.46038,0.69427,0.39956,0.40006,0.7363,0.46859,0.46032,0.44735,0.46498,0.46438,0.47043,0.402,0.61183,0.60618,0.67851,0.75259,0.45414,0.67773,0.67243,0.35903,0.37385,0.44369,0.36654,0.60459,0.74749,0.45929,0.46136,0.72704,0.45959,0.76099,0.64765,0.46061,0.40876,0.40323
91,0.75262,0.70325,0.43523,0.72828,0.70671,0.71743,0.45029,0.72075,0.44921,0.44599,0.4474,0.44909,0.44722,0.44824,0.71808,0.45552,0.43131,0.45752,0.40737,0.44288,0.80299,0.71394,0.43873,0.41972,0.77997,0.83839,0.46653,0.72401,0.43516,0.47373,0.69684,0.69255,0.42598,0.43351,0.43852,0.42707,0.41433,0.48332,0.69514,0.69416,0.41854,0.42308,0.70306,0.83631,0.83877,0.83844,0.83269,0.48307,0.47367,0.48193,0.47278,0.46457,0.71676,0.47659,0.47651,0.4173,0.42754,0.76371,0.46751,0.65674,0.47612,0.44827,0.70722,0.7024,0.69638,0.60252,0.428,0.6013,0.75789,0.76171,0.7583,0.71822,0.44223,0.44427,0.4405,0.47354,0.48761,0.42517,0.42481,0.45047,0.47058,0.4696,0.45457,0.48122,0.46069,0.77597,0.44883,0.43369,0.72673,0.43841,0.97486,1.0,0.84951,0.4777,0.4666,0.43995,0.69934,0.73515,0.43802,0.62682,0.46515,0.75026,0.43756,0.45854,0.43419,0.71586,0.43494,0.4368,0.44493,0.70278,0.4372,0.41989,0.46581,0.42948,0.43624,0.64823,0.43741,0.67869,0.45448,0.44418,0.43387,0.43395,0.71189,0.43383,0.43686,0.46688,0.45606,0.7039,0.69684,0.44908,0.42028,0.64052,0.62786,0.45585,0.68462,0.73769,0.44949,0.46393,0.45178,0.71827,0.62134,0.38641,0.37435,0.43584,0.73736,0.45237,0.65264,0.65535,0.35788,0.37242,0.45197,0.57775,0.5938,0.4592,0.67945,0.45748,0.70484,0.45596,0.46749,0.63368,0.73852,0.41182,0.62241
92,0.74086,0.51035,0.72312,0.5492,0.45246,0.70054,0.43622,0.70209,0.70185,0.70341,0.43524,0.43809,0.43609,0.69384,0.70472,0.74896,0.7336,0.53239,0.42041,0.48254,0.71539,0.53018,0.42123,0.65688,0.49754,0.72046,0.73789,0.537,0.46183,0.74671,0.72155,0.71465,0.70998,0.46224,0.76129,0.70391,0.42768,0.48387,0.72358,0.53075,0.43422,0.6991,0.52937,0.46837,0.46604,0.46168,0.71477,0.48249,0.73792,0.47573,0.50923,0.73509,0.54918,0.47761,0.46798,0.41558,0.52691,0.73781,0.49402,0.66222,0.49515,0.5104,0.43392,0.42036,0.42804,0.61688,0.44778,0.39038,0.6756,0.68489,0.71503,0.74669,0.76621,0.74435,0.74797,0.49426,0.45868,0.658,0.41775,0.45201,0.73293,0.72543,0.47282,0.72709,0.44493,0.51822,0.46565,0.42789,0.70676,0.43386,0.8591,0.84955,1.0,0.73937,0.79075,0.78271,0.69356,0.76257,0.69313,0.64352,0.45234,0.73863,0.73775,0.51399,0.46388,0.73112,0.4728,0.74703,0.73714,0.71081,0.46571,0.66802,0.72624,0.70926,0.47083,0.67571,0.53241,0.51395,0.70915,0.71495,0.47173,0.73201,0.71917,0.70564,0.45443,0.44459,0.67498,0.68319,0.67796,0.45271,0.41077,0.39568,0.39332,0.65758,0.67659,0.43662,0.68477,0.72769,0.69861,0.71115,0.39506,0.38122,0.37144,0.40337,0.456,0.425,0.4098,0.41401,0.56727,0.36799,0.42774,0.59102,0.60148,0.68149,0.67509,0.44465,0.46188,0.69162,0.72456,0.6319,0.44751,0.66831,0.63093
93,0.84705,0.76795,0.76255,0.80472,0.79729,0.79302,0.79403,0.80176,0.80227,0.80044,0.79423,0.79471,0.79971,0.78955,0.79713,0.81101,0.76155,0.83791,0.7109,0.79462,0.93352,0.77863,0.74644,0.71245,0.88081,0.90042,0.83497,0.79938,0.77954,0.8407,0.77213,0.76456,0.75903,0.76826,0.79362,0.74516,0.73035,0.89787,0.76562,0.76902,0.74525,0.7322,0.77609,0.92858,0.92471,0.92136,0.91165,0.87612,0.84081,0.92052,0.87962,0.85061,0.79608,0.91703,0.87511,0.70768,0.77309,0.85994,0.89158,0.71502,0.89551,0.80489,0.81565,0.79158,0.79438,0.65344,0.78114,0.65209,0.88661,0.86965,0.85987,0.78988,0.77714,0.79823,0.79658,0.86004,0.85838,0.39239,0.71013,0.80315,0.84253,0.83726,0.82714,0.83518,0.86069,0.85266,0.81169,0.74038,0.80717,0.74193,0.86423,0.83727,0.73937,1.0,0.85478,0.83664,0.41204,0.67435,0.71678,0.3771,0.8373,0.8321,0.79251,0.79054,0.76938,0.79726,0.77731,0.78009,0.7842,0.77623,0.77631,0.73315,0.83987,0.75887,0.77354,0.72171,0.76847,0.75309,0.8003,0.79279,0.77545,0.7835,0.77897,0.78313,0.77753,0.80734,0.79632,0.78891,0.80063,0.78769,0.73673,0.68015,0.67468,0.81587,0.77816,0.7918,0.77959,0.84658,0.78387,0.82459,0.66884,0.65791,0.64357,0.75746,0.81052,0.43111,0.75363,0.75403,0.62144,0.63133,0.78293,0.62944,0.64664,0.81451,0.7773,0.78574,0.78835,0.77585,0.84094,0.70355,0.79906,0.70465,0.67951
94,0.88285,0.77973,0.76847,0.82849,0.80346,0.7837,0.78654,0.79257,0.79256,0.79449,0.78406,0.78399,0.79262,0.42876,0.79025,0.81945,0.77409,0.8186,0.7339,0.86279,0.8455,0.79202,0.74023,0.71022,0.8268,0.83493,0.8517,0.79498,0.79315,0.92502,0.76963,0.76548,0.74284,0.7623,0.8363,0.76664,0.76613,0.8434,0.7755,0.7678,0.73468,0.75944,0.77736,0.834,0.83469,0.83331,0.82529,0.82208,0.92376,0.83455,0.85101,0.92466,0.80757,0.86474,0.85594,0.71123,0.78326,0.92969,0.84641,0.72185,0.85267,0.80068,0.78931,0.79477,0.85288,0.6519,0.8142,0.65198,0.78823,0.7728,0.87035,0.80492,0.84225,0.88661,0.88415,0.85562,0.81642,0.7161,0.71119,0.85759,0.91463,0.89229,0.91308,0.83441,0.86112,0.83346,0.8226,0.74381,0.8629,0.74207,0.81328,0.46043,0.7923,0.85478,1.0,0.79872,0.41707,0.41948,0.45049,0.57767,0.85165,0.89959,0.84089,0.78602,0.7654,0.8228,0.79101,0.83656,0.83754,0.77568,0.77913,0.75673,0.85983,0.79922,0.78865,0.7449,0.76535,0.74501,0.88093,0.83038,0.81463,0.83662,0.78897,0.79032,0.78487,0.77054,0.79087,0.77498,0.78074,0.76911,0.73026,0.67792,0.67897,0.76652,0.78333,0.75239,0.77758,0.83168,0.77885,0.83091,0.67111,0.66139,0.64356,0.71916,0.81018,0.75571,0.73378,0.72936,0.62333,0.62739,0.76781,0.62619,0.64268,0.77747,0.78044,0.76392,0.45855,0.76855,0.83704,0.70284,0.81831,0.3891,0.68269
