,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_v2_0,default_comp_v2_1,default_comp_v2_2,default_comp_v2_3,default_comp_v2_4,default_comp_v2_5,default_comp_v2_6,default_comp_v2_7,default_comp_v2_8,default_comp_v2_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb70_v2_0,default_pdb70_v2_1,default_pdb70_v2_2,default_pdb70_v2_3,default_pdb70_v2_4,default_pdb70_v2_5,default_pdb70_v2_6,default_pdb70_v2_7,default_pdb70_v2_8,default_pdb70_v2_9,default_pdb_v2_0,default_pdb_v2_1,default_pdb_v2_2,default_pdb_v2_3,default_pdb_v2_4,default_pdb_v2_5,default_pdb_v2_6,default_pdb_v2_7,default_pdb_v2_8,default_pdb_v2_9,default_struct_v2_0,default_struct_v2_1,default_struct_v2_2,default_struct_v2_3,default_struct_v2_4,default_struct_v2_5,default_struct_v2_6,default_struct_v2_7,default_struct_v2_8,default_struct_v2_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,unidist_uniprot_img_0,unidist_uniprot_img_1,unidist_uniprot_img_2,unidist_uniprot_img_3,unidist_uniprot_img_4,unidist_uniprot_img_5,unidist_uniprot_img_6,unidist_uniprot_img_7,unidist_uniprot_img_8,unidist_uniprot_img_9,unidist_uniprot_sto_0,unidist_uniprot_sto_1,unidist_uniprot_sto_2,unidist_uniprot_sto_3,unidist_uniprot_sto_4,unidist_uniprot_sto_5,unidist_uniprot_sto_6,unidist_uniprot_sto_7,unidist_uniprot_sto_8,unidist_uniprot_sto_9
27,0.72864,0.90043,0.7557,0.6822,0.63785,0.58892,0.59446,0.68767,0.69639,0.79339,0.75513,0.81072,0.64314,0.68164,0.67613,0.69156,0.77888,0.80059,0.88115,0.89923,0.64536,0.89175,0.88242,0.89465,0.80504,0.80927,0.98686,1.0,0.92176,0.9313,0.91631,0.87458,0.58851,0.62149,0.71506,0.88984,0.81076,0.67434,0.66245,0.69077,0.73656,0.75101,0.85948,0.79827,0.85579,0.84352,0.61133,0.6162,0.90456,0.70089,0.90446,0.88902,0.83133,0.66385,0.89579,0.80434,0.85987,0.88415,0.92128,0.66296,0.74995,0.62216,0.68431,0.84097,0.85536,0.89115,0.76097,0.82155,0.95141,0.7621,0.86653,0.91452,0.8458,0.80965,0.68953,0.93357,0.6234,0.89294,0.9217,0.91754,0.86024,0.61303,0.90343,0.92491,0.86464,0.63339,0.63166,0.61159,0.89698,0.7292,0.62424,0.79129,0.86925,0.83661,0.75612,0.67855,0.68785,0.69169,0.62006,0.60435,0.72982,0.67426,0.70281,0.68138,0.68996,0.63288,0.66939,0.68442,0.68943,0.6958,0.61431,0.70655,0.68812,0.73542,0.82362,0.80091,0.65112,0.77623,0.77127,0.62245,0.60085,0.62532,0.49351,0.51792,0.48588,0.62188,0.71,0.88481,0.67908,0.71913,0.80745,0.60907,0.69541,0.70608,0.68323,0.83521,0.67319,0.65096,0.70719,0.61981,0.64671,0.85056,0.85193,0.73502,0.87399
28,0.72218,0.85389,0.78427,0.66674,0.64593,0.59199,0.57692,0.75317,0.76426,0.83071,0.79675,0.85227,0.62708,0.67686,0.67295,0.74073,0.81766,0.78682,0.87695,0.83739,0.65935,0.90129,0.82451,0.83867,0.73456,0.85355,0.93058,0.92176,1.0,0.89656,0.89395,0.84881,0.60462,0.62958,0.69522,0.91677,0.84258,0.65702,0.65508,0.69925,0.74944,0.69168,0.77843,0.74082,0.78478,0.88813,0.59377,0.62055,0.90245,0.71215,0.88701,0.87401,0.82891,0.66878,0.85823,0.85109,0.92,0.86492,0.88051,0.63958,0.75888,0.63,0.63821,0.83558,0.83689,0.93537,0.77293,0.77501,0.88796,0.79799,0.81988,0.92022,0.86863,0.7458,0.66992,0.8924,0.62052,0.83793,0.84388,0.88706,0.84904,0.60287,0.86664,0.88501,0.88835,0.63687,0.63414,0.61277,0.80554,0.71487,0.628,0.73427,0.79502,0.80632,0.74662,0.66926,0.68551,0.72472,0.62237,0.61435,0.69337,0.66419,0.67009,0.65721,0.66345,0.62376,0.64868,0.69422,0.67161,0.66801,0.61788,0.67456,0.67215,0.67204,0.84901,0.81647,0.62347,0.81574,0.69137,0.6193,0.59407,0.61775,0.49241,0.51533,0.48608,0.62713,0.68524,0.82235,0.67678,0.6862,0.82986,0.61055,0.67498,0.68419,0.6877,0.81504,0.65201,0.6464,0.67338,0.62096,0.64857,0.79269,0.77627,0.69489,0.80798
29,0.68328,0.88493,0.71701,0.63859,0.65386,0.57484,0.57722,0.73875,0.74433,0.77339,0.73622,0.79633,0.62563,0.66578,0.66633,0.67114,0.7478,0.76596,0.82919,0.872,0.65484,0.84388,0.87979,0.8836,0.80722,0.77674,0.92236,0.9313,0.89656,1.0,0.98707,0.89822,0.58414,0.61655,0.73351,0.8684,0.78026,0.64535,0.6366,0.67675,0.72421,0.78759,0.84959,0.84479,0.86587,0.81802,0.60239,0.61065,0.85992,0.6711,0.89662,0.91059,0.79928,0.65547,0.85985,0.7775,0.83781,0.88358,0.92761,0.63307,0.72108,0.61253,0.64176,0.80894,0.82601,0.88238,0.73923,0.86703,0.91986,0.72939,0.90007,0.91549,0.82935,0.82673,0.66123,0.92704,0.60944,0.88436,0.85988,0.92233,0.84033,0.60474,0.87058,0.90086,0.84204,0.61527,0.61551,0.60961,0.86119,0.67625,0.61253,0.83881,0.86464,0.80954,0.78166,0.63593,0.67929,0.68321,0.61757,0.60471,0.76758,0.69691,0.7331,0.68106,0.71595,0.62965,0.66775,0.66967,0.69234,0.72131,0.61307,0.71059,0.6941,0.71395,0.82835,0.83789,0.64255,0.7729,0.75294,0.61935,0.60801,0.64331,0.4952,0.52142,0.4862,0.60456,0.69687,0.90107,0.69251,0.71687,0.7755,0.60674,0.70093,0.74715,0.71605,0.80547,0.64033,0.62827,0.66757,0.60912,0.64636,0.86855,0.85016,0.75886,0.87579
30,0.67882,0.87827,0.71394,0.66624,0.65577,0.57741,0.58099,0.74543,0.75174,0.76804,0.7305,0.79072,0.62138,0.66148,0.66401,0.67282,0.74483,0.75923,0.82149,0.85439,0.65637,0.83554,0.8765,0.87815,0.80407,0.77337,0.90641,0.91631,0.89395,0.98707,1.0,0.89257,0.59602,0.61932,0.73267,0.8648,0.77766,0.64632,0.63872,0.67687,0.72633,0.78494,0.84046,0.84324,0.85719,0.81253,0.60192,0.6156,0.85205,0.67252,0.88655,0.91293,0.79467,0.65597,0.85181,0.77337,0.83619,0.87395,0.91401,0.63111,0.71821,0.61569,0.63519,0.80627,0.81745,0.87766,0.74088,0.86724,0.90817,0.72944,0.89695,0.91264,0.82815,0.82252,0.65875,0.9226,0.60225,0.87864,0.84892,0.9144,0.83446,0.60541,0.86184,0.89257,0.8415,0.62399,0.61775,0.61299,0.84745,0.67216,0.60951,0.83568,0.8556,0.80209,0.78307,0.65149,0.67586,0.68525,0.61819,0.6072,0.77252,0.69725,0.73582,0.68003,0.71831,0.62634,0.66897,0.67057,0.69671,0.72774,0.61418,0.71218,0.69644,0.71135,0.83243,0.84691,0.64068,0.77517,0.74843,0.62135,0.60603,0.64204,0.49441,0.52462,0.48581,0.60393,0.69881,0.88791,0.69437,0.71561,0.76941,0.61665,0.69528,0.74741,0.71881,0.79779,0.63826,0.63,0.67005,0.61018,0.64784,0.86948,0.84267,0.75862,0.86543
31,0.63953,0.92709,0.65777,0.63143,0.61877,0.55427,0.55518,0.73573,0.73886,0.69431,0.6771,0.71891,0.59668,0.62596,0.62281,0.65688,0.67963,0.6778,0.75579,0.81814,0.62182,0.77079,0.8864,0.82305,0.84448,0.70526,0.84982,0.87458,0.84881,0.89822,0.89257,1.0,0.57921,0.58551,0.85354,0.78546,0.69687,0.60398,0.60789,0.61999,0.64476,0.80162,0.83466,0.82613,0.84515,0.74172,0.58368,0.62689,0.78285,0.63663,0.79617,0.81145,0.71849,0.61917,0.78978,0.70785,0.7794,0.76752,0.84351,0.60528,0.64612,0.6132,0.60866,0.71778,0.73606,0.80119,0.65658,0.87772,0.87175,0.66881,0.92756,0.83176,0.73892,0.86639,0.62213,0.8949,0.58531,0.80547,0.79245,0.83058,0.73613,0.57733,0.78506,0.81515,0.76334,0.5928,0.58804,0.63279,0.85896,0.65332,0.60122,0.79108,0.81099,0.71601,0.67727,0.62504,0.65465,0.66768,0.60642,0.62339,0.77769,0.71178,0.74806,0.69666,0.73515,0.64635,0.6753,0.63807,0.73713,0.7344,0.61651,0.7535,0.72435,0.74888,0.74133,0.75865,0.6617,0.70465,0.77002,0.63119,0.5887,0.63789,0.49523,0.51683,0.4862,0.58875,0.73026,0.94971,0.72771,0.79562,0.7139,0.61311,0.73261,0.80376,0.77928,0.70265,0.60447,0.60509,0.6291,0.58886,0.60942,0.8143,0.83693,0.78844,0.84375
32,0.65317,0.59302,0.66343,0.69795,0.69948,0.71918,0.73719,0.55771,0.5566,0.61043,0.57454,0.60572,0.70451,0.60025,0.61362,0.65197,0.60584,0.63625,0.61217,0.57961,0.68915,0.61351,0.60825,0.61199,0.6127,0.62805,0.59005,0.58851,0.60462,0.58414,0.59602,0.57921,1.0,0.8535,0.60595,0.63114,0.64335,0.71756,0.75464,0.68493,0.66393,0.61529,0.60683,0.61075,0.59541,0.61701,0.82923,0.86017,0.5997,0.66774,0.60541,0.614,0.63123,0.6534,0.6131,0.595,0.60706,0.61585,0.57842,0.75404,0.65009,0.87442,0.67079,0.63222,0.61212,0.60296,0.65714,0.61034,0.5937,0.63931,0.5974,0.60605,0.62616,0.60746,0.70055,0.60046,0.79243,0.61536,0.61489,0.6113,0.62679,0.78513,0.61449,0.60912,0.62551,0.73844,0.75497,0.76615,0.59639,0.65759,0.83187,0.61117,0.6034,0.62514,0.61235,0.6833,0.67658,0.66079,0.78691,0.79954,0.61671,0.61979,0.617,0.63933,0.61896,0.69054,0.64627,0.68215,0.62762,0.61522,0.7856,0.62765,0.6242,0.61036,0.6261,0.62171,0.64958,0.63677,0.61409,0.75464,0.61762,0.59711,0.49373,0.51035,0.48654,0.85731,0.64575,0.57803,0.64144,0.61838,0.60918,0.81931,0.62732,0.61416,0.6249,0.63028,0.75032,0.71439,0.671,0.80916,0.75254,0.60279,0.61058,0.62491,0.61176
33,0.66124,0.61738,0.67731,0.75829,0.77622,0.68159,0.69924,0.55071,0.55179,0.64472,0.6023,0.6347,0.777,0.63214,0.65585,0.69119,0.62739,0.66009,0.64631,0.60508,0.7756,0.6463,0.61401,0.62701,0.60787,0.62628,0.62504,0.62149,0.62958,0.61655,0.61932,0.58551,0.8535,1.0,0.59653,0.65255,0.67276,0.80776,0.86027,0.72414,0.66631,0.60677,0.60897,0.60513,0.61198,0.63975,0.83466,0.78221,0.61037,0.69846,0.63155,0.62893,0.66101,0.72945,0.63372,0.61541,0.63265,0.64086,0.61336,0.83928,0.66303,0.84933,0.73976,0.655,0.64426,0.63305,0.67829,0.60787,0.61716,0.64642,0.60326,0.63379,0.65596,0.60529,0.78673,0.61644,0.84886,0.62869,0.6334,0.62354,0.65021,0.83029,0.62998,0.6313,0.65681,0.82071,0.8676,0.68996,0.61344,0.66857,0.89135,0.611,0.61789,0.64098,0.6463,0.73321,0.7318,0.68633,0.81752,0.72235,0.60776,0.6104,0.61067,0.61805,0.61352,0.6381,0.62343,0.71649,0.61618,0.61014,0.74699,0.61963,0.61719,0.60641,0.65303,0.64051,0.62898,0.66207,0.61362,0.66792,0.62552,0.59574,0.49264,0.5188,0.48664,0.8885,0.6228,0.58823,0.62147,0.61045,0.64357,0.7332,0.61962,0.60197,0.61134,0.64994,0.83007,0.79692,0.73987,0.85282,0.86047,0.61686,0.62059,0.61688,0.6314
34,0.60393,0.80494,0.63469,0.59962,0.58124,0.5489,0.55085,0.67384,0.67343,0.64526,0.62384,0.65502,0.57745,0.59349,0.59187,0.6184,0.64306,0.62232,0.65202,0.67304,0.58668,0.64962,0.77947,0.70855,0.801,0.65024,0.71911,0.71506,0.69522,0.73351,0.73267,0.85354,0.60595,0.59653,1.0,0.65364,0.64557,0.578,0.58239,0.61718,0.62971,0.78815,0.7358,0.74664,0.7434,0.65671,0.57962,0.65613,0.66156,0.6097,0.6539,0.68067,0.63443,0.58853,0.66616,0.6405,0.68126,0.63726,0.69204,0.58189,0.61086,0.63782,0.57613,0.62438,0.62005,0.67882,0.63743,0.7777,0.71805,0.63452,0.8135,0.67926,0.66319,0.83236,0.58089,0.75279,0.57662,0.68261,0.67375,0.6883,0.6307,0.56672,0.65352,0.68723,0.64675,0.58666,0.58829,0.67904,0.75224,0.59559,0.61439,0.70906,0.69884,0.62975,0.63024,0.58594,0.61762,0.63356,0.61554,0.66501,0.75469,0.75846,0.75547,0.75561,0.76215,0.68385,0.73137,0.61422,0.80533,0.74973,0.63884,0.81836,0.7716,0.81125,0.64868,0.66656,0.69089,0.6511,0.74034,0.66519,0.57636,0.63399,0.49374,0.50842,0.48586,0.58917,0.8476,0.81822,0.86163,0.90255,0.62003,0.62873,0.82556,0.87661,0.88077,0.63002,0.57749,0.57838,0.58894,0.58082,0.5841,0.70337,0.73205,0.84314,0.72105
35,0.79383,0.82133,0.8321,0.72027,0.70416,0.58793,0.59253,0.69707,0.71064,0.86449,0.81851,0.87818,0.65183,0.70747,0.70712,0.76878,0.84081,0.85697,0.90215,0.85598,0.70227,0.91754,0.80836,0.83473,0.72939,0.87768,0.90584,0.88984,0.91677,0.8684,0.8648,0.78546,0.63114,0.65255,0.65364,1.0,0.89536,0.66939,0.67513,0.76565,0.80277,0.69196,0.78883,0.74454,0.78183,0.9387,0.63799,0.62629,0.91895,0.77628,0.92891,0.88093,0.89145,0.72109,0.88409,0.88747,0.94474,0.9302,0.90193,0.67049,0.82702,0.63836,0.68947,0.90761,0.89883,0.92816,0.83886,0.76271,0.88294,0.85182,0.79815,0.93653,0.92877,0.72954,0.68472,0.87315,0.65475,0.87144,0.85302,0.9118,0.93237,0.64741,0.91647,0.89296,0.93653,0.66936,0.66279,0.61059,0.7973,0.77867,0.64129,0.74607,0.81944,0.87926,0.8055,0.7281,0.73539,0.76173,0.63765,0.61282,0.69444,0.66716,0.67519,0.65987,0.67598,0.62557,0.64702,0.74333,0.67383,0.66986,0.61786,0.68052,0.67476,0.66844,0.86398,0.8193,0.61289,0.84765,0.68805,0.61853,0.61827,0.62531,0.49341,0.51731,0.48623,0.65242,0.6747,0.79537,0.66016,0.68326,0.86014,0.61911,0.67254,0.68702,0.68473,0.89566,0.68009,0.65901,0.72486,0.65634,0.65834,0.79957,0.78026,0.7016,0.81246
36,0.85189,0.73079,0.93114,0.79492,0.78123,0.59807,0.60302,0.64165,0.65449,0.86617,0.82031,0.86126,0.67086,0.7441,0.74874,0.83515,0.87771,0.88001,0.91115,0.78753,0.78643,0.90968,0.73794,0.80365,0.6858,0.88767,0.83362,0.81076,0.84258,0.78026,0.77766,0.69687,0.6432,0.67276,0.64557,0.89536,1.0,0.75078,0.70287,0.8251,0.88162,0.67146,0.73237,0.68877,0.73171,0.90297,0.676,0.63109,0.85899,0.84828,0.85996,0.82311,0.89367,0.79243,0.84025,0.87234,0.88144,0.87213,0.81398,0.70317,0.88058,0.64337,0.7639,0.89052,0.88778,0.88965,0.88394,0.71265,0.79628,0.88911,0.71122,0.84119,0.90234,0.66857,0.75623,0.78144,0.68186,0.81097,0.8318,0.8209,0.89735,0.68915,0.85785,0.83689,0.90095,0.71666,0.67502,0.61526,0.73179,0.85787,0.65634,0.70299,0.76881,0.86233,0.81155,0.81033,0.82168,0.82538,0.65064,0.62575,0.67161,0.64297,0.65864,0.63207,0.65451,0.61491,0.61986,0.80197,0.65527,0.65514,0.62093,0.65772,0.66675,0.63645,0.8706,0.80751,0.6057,0.89684,0.66793,0.61813,0.64234,0.61833,0.49006,0.51422,0.48573,0.69377,0.63992,0.70752,0.63861,0.65058,0.90013,0.62183,0.63874,0.6523,0.64923,0.8899,0.70765,0.73569,0.80029,0.69836,0.71921,0.75557,0.75851,0.6636,0.77825
37,0.82518,0.63908,0.80648,0.92672,0.91581,0.64894,0.66422,0.5605,0.56159,0.70727,0.68761,0.67859,0.80353,0.76088,0.7896,0.83175,0.71896,0.7411,0.71384,0.62008,0.91658,0.70226,0.64863,0.66807,0.6346,0.73263,0.65085,0.67434,0.65122,0.64535,0.64632,0.60398,0.71756,0.80776,0.578,0.66939,0.75078,1.0,0.94066,0.83787,0.78076,0.62315,0.64386,0.6324,0.64161,0.68895,0.81417,0.65829,0.65385,0.85663,0.65056,0.67497,0.70874,0.89598,0.68004,0.68376,0.65371,0.66298,0.64954,0.89455,0.79617,0.69678,0.90738,0.71659,0.68565,0.645,0.78464,0.62974,0.66704,0.78031,0.62658,0.64032,0.7012,0.62152,0.925,0.66885,0.86574,0.67086,0.69387,0.66352,0.69701,0.85355,0.67928,0.67351,0.69236,0.9309,0.88303,0.64007,0.65927,0.85724,0.75879,0.6302,0.65464,0.68243,0.67316,0.93198,0.8485,0.78097,0.72202,0.64631,0.61753,0.60675,0.61132,0.60884,0.60926,0.61128,0.60766,0.85276,0.6076,0.61549,0.65625,0.60997,0.60605,0.62716,0.70075,0.67479,0.62935,0.70963,0.63693,0.63057,0.66181,0.59909,0.48965,0.51604,0.48632,0.83192,0.62531,0.60044,0.60294,0.61803,0.69782,0.65605,0.61038,0.59882,0.59626,0.7145,0.93261,0.92295,0.90839,0.84079,0.93244,0.65688,0.65165,0.61809,0.65971
38,0.75332,0.63022,0.7583,0.87843,0.89045,0.66707,0.68289,0.56243,0.56454,0.67927,0.65924,0.65308,0.84047,0.73789,0.76524,0.79715,0.68295,0.6924,0.67713,0.63424,0.87471,0.66594,0.63704,0.65177,0.62272,0.69538,0.66636,0.66245,0.65508,0.6366,0.63872,0.60789,0.75464,0.86027,0.58239,0.67513,0.70287,0.94066,1.0,0.79786,0.74985,0.60676,0.63249,0.62111,0.62955,0.64709,0.83304,0.67851,0.64135,0.80592,0.66651,0.65971,0.67047,0.84634,0.66532,0.64991,0.6536,0.67027,0.64609,0.91796,0.74994,0.74833,0.87219,0.66903,0.64844,0.66024,0.73638,0.61876,0.65648,0.73519,0.61517,0.65907,0.6732,0.60632,0.91249,0.65556,0.9017,0.66063,0.67505,0.65662,0.68541,0.88048,0.66969,0.66175,0.68308,0.92096,0.90871,0.64049,0.64881,0.80599,0.80533,0.62568,0.64549,0.66836,0.6626,0.88305,0.83049,0.76398,0.74554,0.65793,0.6092,0.60419,0.61176,0.61914,0.60676,0.62554,0.61313,0.82637,0.60395,0.61075,0.69962,0.60405,0.60696,0.63227,0.68402,0.66159,0.63566,0.68766,0.61804,0.64214,0.63799,0.60527,0.48994,0.51533,0.48596,0.87197,0.63281,0.61149,0.60224,0.61581,0.66464,0.67097,0.61745,0.59516,0.59959,0.67672,0.92842,0.91151,0.86828,0.87869,0.91716,0.63556,0.64138,0.60953,0.64302
39,0.86185,0.66458,0.85747,0.91698,0.87217,0.61016,0.6175,0.58084,0.5859,0.78719,0.7518,0.76119,0.69682,0.76663,0.77885,0.82832,0.7693,0.83595,0.77811,0.68084,0.87999,0.77031,0.67697,0.6959,0.66231,0.8054,0.70458,0.69077,0.69925,0.67675,0.67687,0.61999,0.68493,0.72414,0.61718,0.76565,0.8251,0.83787,0.79786,1.0,0.90635,0.65607,0.65204,0.66735,0.64154,0.76766,0.68439,0.64962,0.72752,0.91118,0.74843,0.719,0.80955,0.84592,0.72867,0.75494,0.74245,0.76824,0.70399,0.75221,0.8662,0.64805,0.82093,0.80335,0.77412,0.73477,0.90413,0.67078,0.68311,0.83373,0.66116,0.72701,0.79754,0.64739,0.81862,0.67343,0.72246,0.71294,0.72095,0.71809,0.80846,0.70799,0.74163,0.7205,0.78303,0.80917,0.77388,0.63184,0.63929,0.87903,0.70241,0.67033,0.67321,0.78063,0.79238,0.86895,0.86317,0.86617,0.67137,0.63983,0.64981,0.62453,0.63496,0.61327,0.63835,0.62078,0.61302,0.89043,0.62923,0.64134,0.63527,0.63215,0.62241,0.61468,0.75982,0.7131,0.59699,0.806,0.64471,0.62976,0.71238,0.60993,0.49431,0.52276,0.48625,0.71156,0.62712,0.62935,0.62934,0.63172,0.75706,0.64264,0.63369,0.64181,0.63505,0.81939,0.79422,0.78666,0.84911,0.70589,0.8512,0.67753,0.66565,0.64429,0.67438
40,0.85823,0.67204,0.89253,0.84618,0.81191,0.60565,0.60861,0.6068,0.61113,0.81518,0.77387,0.799,0.67022,0.75049,0.75885,0.83137,0.80855,0.88625,0.82693,0.73521,0.8291,0.82135,0.69349,0.75353,0.65262,0.83616,0.75549,0.73656,0.74944,0.72421,0.72633,0.64471,0.66393,0.66631,0.62971,0.80277,0.88162,0.78076,0.74985,0.90635,1.0,0.65746,0.69448,0.66846,0.69145,0.80502,0.68296,0.63954,0.77202,0.88966,0.80301,0.78222,0.86102,0.81589,0.79079,0.78579,0.78696,0.82019,0.75775,0.71156,0.88891,0.65291,0.78021,0.84982,0.82194,0.79726,0.91018,0.68686,0.72358,0.84711,0.67275,0.78499,0.85626,0.67137,0.78479,0.71865,0.69509,0.7665,0.76471,0.76537,0.84742,0.68799,0.80127,0.77387,0.84172,0.75287,0.71388,0.62333,0.68221,0.86881,0.6754,0.67432,0.7178,0.82903,0.83808,0.82556,0.84378,0.86154,0.66375,0.63193,0.67232,0.6316,0.65251,0.61673,0.64803,0.6026,0.61183,0.86734,0.64377,0.6521,0.6311,0.64057,0.63737,0.62043,0.81602,0.76608,0.59529,0.85529,0.64246,0.61797,0.70498,0.61911,0.49373,0.51678,0.48695,0.69148,0.63333,0.65476,0.63246,0.63977,0.78934,0.61985,0.62873,0.65143,0.64539,0.85021,0.7416,0.74334,0.80891,0.68024,0.77565,0.7261,0.70968,0.65045,0.71221
41,0.66095,0.78587,0.64989,0.63603,0.62252,0.5778,0.58354,0.61342,0.6134,0.66024,0.64119,0.65935,0.60856,0.62991,0.63167,0.64205,0.65614,0.68042,0.67468,0.7323,0.63353,0.67635,0.83062,0.79454,0.88858,0.66571,0.72472,0.75101,0.69168,0.78759,0.78494,0.80162,0.61357,0.60677,0.78815,0.69196,0.67146,0.62345,0.60676,0.65608,0.65746,1.0,0.84821,0.90959,0.84653,0.67406,0.60754,0.62921,0.68256,0.64845,0.70567,0.76276,0.67476,0.63281,0.7355,0.66332,0.67153,0.7077,0.7461,0.61706,0.66351,0.61599,0.62032,0.68506,0.69802,0.68499,0.67871,0.86919,0.75818,0.65851,0.84112,0.72328,0.68413,0.88359,0.61983,0.77297,0.60697,0.78395,0.75539,0.75874,0.68882,0.60752,0.72575,0.74741,0.68861,0.61424,0.60211,0.63175,0.82336,0.64307,0.60721,0.8795,0.81566,0.69529,0.68085,0.62682,0.62638,0.62816,0.605,0.6294,0.8834,0.85324,0.88135,0.7791,0.8704,0.66153,0.74526,0.63523,0.85336,0.86447,0.60708,0.86934,0.84116,0.83837,0.69077,0.72484,0.67961,0.64372,0.87067,0.64038,0.60834,0.7188,0.49561,0.51713,0.48843,0.60984,0.77669,0.81547,0.7602,0.79159,0.66673,0.63363,0.77005,0.85255,0.82901,0.69215,0.60767,0.61887,0.6382,0.61143,0.62023,0.83256,0.8355,0.92817,0.81097
42,0.68817,0.86127,0.68416,0.66283,0.64451,0.58771,0.59226,0.62169,0.62499,0.68972,0.65926,0.69804,0.62517,0.65743,0.66157,0.67546,0.69105,0.74715,0.77551,0.84615,0.6577,0.76701,0.91549,0.87406,0.88656,0.70066,0.83354,0.85948,0.77843,0.84959,0.84046,0.83466,0.60683,0.60897,0.7358,0.78883,0.73237,0.64386,0.63249,0.65204,0.69448,0.84821,1.0,0.86814,0.92643,0.73844,0.6142,0.61387,0.78179,0.66919,0.81223,0.83493,0.77755,0.66713,0.86109,0.71332,0.74712,0.81633,0.8412,0.63637,0.69161,0.61213,0.65179,0.78071,0.8031,0.77942,0.70638,0.87396,0.87644,0.68827,0.87715,0.83959,0.78216,0.87202,0.64075,0.85828,0.61098,0.88378,0.86439,0.86145,0.79257,0.61877,0.84689,0.86629,0.78424,0.63012,0.61121,0.61682,0.91333,0.68219,0.61284,0.86452,0.93149,0.81305,0.73563,0.6628,0.65243,0.63368,0.60961,0.60964,0.78818,0.7269,0.76424,0.69872,0.74659,0.63034,0.66616,0.64958,0.78448,0.75325,0.60105,0.79069,0.75076,0.80303,0.76692,0.76751,0.65995,0.71455,0.85342,0.61726,0.61615,0.65058,0.49332,0.51142,0.48485,0.6149,0.70419,0.8668,0.68413,0.72885,0.73995,0.62016,0.71261,0.75418,0.72145,0.76957,0.63278,0.64075,0.66731,0.61321,0.63307,0.87333,0.9106,0.8138,0.88478
43,0.65501,0.80996,0.67145,0.65432,0.64412,0.57503,0.58081,0.64126,0.64174,0.66422,0.64277,0.67124,0.61956,0.63737,0.64235,0.65843,0.65878,0.69876,0.72171,0.77094,0.65701,0.70754,0.85445,0.85599,0.879,0.67369,0.77523,0.79827,0.74082,0.84479,0.84324,0.82613,0.61075,0.60513,0.74664,0.74454,0.68877,0.6324,0.62111,0.66735,0.66846,0.90959,0.86814,1.0,0.89041,0.69221,0.61242,0.61794,0.71443,0.6713,0.76042,0.83332,0.74561,0.65526,0.79385,0.67147,0.69473,0.76519,0.79548,0.63148,0.68118,0.607,0.63797,0.74028,0.75923,0.73165,0.68329,0.91621,0.80312,0.67599,0.86232,0.77815,0.72274,0.84057,0.63556,0.81949,0.61087,0.83613,0.81371,0.81911,0.74223,0.61229,0.77608,0.80272,0.73946,0.62179,0.60497,0.62238,0.84918,0.66776,0.60817,0.93498,0.86428,0.75755,0.74265,0.64978,0.65212,0.6514,0.6066,0.61613,0.88265,0.79961,0.83763,0.70326,0.82883,0.62885,0.67866,0.65122,0.78586,0.82337,0.59717,0.79061,0.77915,0.76858,0.76276,0.79924,0.64706,0.70577,0.85258,0.61184,0.61906,0.69071,0.49824,0.51845,0.48795,0.61204,0.70241,0.83302,0.69476,0.74062,0.68202,0.61854,0.70152,0.79379,0.76799,0.70816,0.62546,0.62652,0.65253,0.61493,0.62889,0.88123,0.87959,0.82864,0.8691
