,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_v1_0,default_af_v1_1,default_af_v1_2,default_af_v1_3,default_af_v1_4,default_af_v1_5,default_af_v1_6,default_af_v1_7,default_af_v1_8,default_af_v1_9,default_comp_v1_0,default_comp_v1_1,default_comp_v1_2,default_comp_v1_3,default_comp_v1_4,default_comp_v1_5,default_comp_v1_6,default_comp_v1_7,default_comp_v1_8,default_comp_v1_9,default_comp_v2_0,default_comp_v2_1,default_comp_v2_2,default_comp_v2_3,default_comp_v2_4,default_comp_v2_5,default_comp_v2_6,default_comp_v2_7,default_comp_v2_8,default_comp_v2_9,default_img_v2_0,default_img_v2_1,default_img_v2_2,default_img_v2_3,default_img_v2_4,default_img_v2_5,default_img_v2_6,default_img_v2_7,default_img_v2_8,default_img_v2_9,default_multimer_v1_0,default_multimer_v1_1,default_multimer_v1_2,default_multimer_v1_3,default_multimer_v1_4,default_multimer_v1_5,default_multimer_v1_6,default_multimer_v1_7,default_multimer_v1_8,default_multimer_v1_9,default_multimer_v2_0,default_multimer_v2_1,default_multimer_v2_2,default_multimer_v2_3,default_multimer_v2_4,default_multimer_v2_5,default_multimer_v2_6,default_multimer_v2_7,default_multimer_v2_8,default_multimer_v2_9,default_pdb70_v1_0,default_pdb70_v1_1,default_pdb70_v1_2,default_pdb70_v1_3,default_pdb70_v1_4,default_pdb70_v1_5,default_pdb70_v1_6,default_pdb70_v1_7,default_pdb70_v1_8,default_pdb70_v1_9,default_pdb70_v2_0,default_pdb70_v2_1,default_pdb70_v2_2,default_pdb70_v2_3,default_pdb70_v2_4,default_pdb70_v2_5,default_pdb70_v2_6,default_pdb70_v2_7,default_pdb70_v2_8,default_pdb70_v2_9,default_pdb_v1_0,default_pdb_v1_1,default_pdb_v1_2,default_pdb_v1_3,default_pdb_v1_4,default_pdb_v1_5,default_pdb_v1_6,default_pdb_v1_7,default_pdb_v1_8,default_pdb_v1_9,default_pdb_v2_0,default_pdb_v2_1,default_pdb_v2_2,default_pdb_v2_3,default_pdb_v2_4,default_pdb_v2_5,default_pdb_v2_6,default_pdb_v2_7,default_pdb_v2_8,default_pdb_v2_9,default_struct_v1_0,default_struct_v1_1,default_struct_v1_2,default_struct_v1_3,default_struct_v1_4,default_struct_v1_5,default_struct_v1_6,default_struct_v1_7,default_struct_v1_8,default_struct_v1_9,default_uniclust_v1_0,default_uniclust_v1_1,default_uniclust_v1_2,default_uniclust_v1_3,default_uniclust_v1_4,default_uniclust_v1_5,default_uniclust_v1_6,default_uniclust_v1_7,default_uniclust_v1_8,default_uniclust_v1_9,default_uniclust_v2_0,default_uniclust_v2_1,default_uniclust_v2_2,default_uniclust_v2_3,default_uniclust_v2_4,default_uniclust_v2_5,default_uniclust_v2_6,default_uniclust_v2_7,default_uniclust_v2_8,default_uniclust_v2_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_v2_0,img_multimer_v2_1,img_multimer_v2_2,img_multimer_v2_3,img_multimer_v2_4,img_multimer_v2_5,img_multimer_v2_6,img_multimer_v2_7,img_multimer_v2_8,img_multimer_v2_9,iter_1_old_v1_0,iter_1_old_v1_1,iter_1_old_v1_2,iter_1_old_v1_3,iter_1_old_v1_4,iter_1_old_v1_5,iter_1_old_v1_6,iter_1_old_v1_7,iter_1_old_v1_8,iter_1_old_v1_9,iter_1_old_v2_0,iter_1_old_v2_1,iter_1_old_v2_2,iter_1_old_v2_3,iter_1_old_v2_4,iter_1_old_v2_5,iter_1_old_v2_6,iter_1_old_v2_7,iter_1_old_v2_8,iter_1_old_v2_9,iter_1_v1_0,iter_1_v1_1,iter_1_v1_2,iter_1_v1_3,iter_1_v1_4,iter_1_v1_5,iter_1_v1_6,iter_1_v1_7,iter_1_v1_8,iter_1_v1_9,iter_1_v2_0,iter_1_v2_1,iter_1_v2_2,iter_1_v2_3,iter_1_v2_4,iter_1_v2_5,iter_1_v2_6,iter_1_v2_7,iter_1_v2_8,iter_1_v2_9,iter_2_old_v2_0,iter_2_old_v2_1,iter_2_old_v2_2,iter_2_old_v2_3,iter_2_old_v2_4,iter_2_old_v2_5,iter_2_old_v2_6,iter_2_old_v2_7,iter_2_old_v2_8,iter_2_old_v2_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4
111,0.52351,0.71836,0.43111,0.49701,0.50081,0.83187,0.81352,0.81815,0.82765,0.82142,0.61033,0.60132,0.59746,0.45302,0.45201,0.46263,0.45445,0.45434,0.39969,0.42281,0.87032,0.80245,0.81666,0.81076,0.50337,0.79979,0.84111,0.49911,0.49386,0.4111,0.81709,0.79188,0.80338,0.83289,0.83913,0.83936,0.68349,0.48146,0.4344,0.39844,0.84659,0.78569,0.79112,0.8235,0.84101,0.83974,0.78971,0.81177,0.58728,0.50224,0.77157,0.73343,0.57697,0.53957,0.39255,0.46578,0.33773,0.39017,0.26132,0.36596,0.7742,0.76173,0.48744,0.482,0.48487,0.43853,0.45693,0.47379,0.42049,0.34963,0.86846,0.81358,0.813,0.49342,0.46533,0.55692,0.40782,0.73797,0.49367,0.46037,0.83907,0.8311,0.73664,0.85422,0.81261,0.52104,0.48844,0.67781,0.5016,0.36633,0.83842,0.83168,0.81343,0.68023,0.74907,0.79161,0.79351,0.4786,0.49221,0.51121,0.80579,0.80629,0.84165,0.78848,0.82893,0.81996,0.83217,0.80202,0.80309,0.50026,0.94728,1.0,0.83247,0.84194,0.82294,0.84016,0.81673,0.81546,0.83291,0.85362,0.69423,0.4539,0.5807,0.43984,0.46462,0.50143,0.45455,0.39159,0.44091,0.44823,0.69921,0.65142,0.56547,0.47011,0.41631,0.41812,0.40565,0.44072,0.33804,0.37894,0.78419,0.72941,0.77859,0.42071,0.46043,0.45642,0.43935,0.47621,0.42831,0.5007,0.74886,0.71821,0.73289,0.47197,0.45139,0.43314,0.4008,0.40183,0.35603,0.39003,0.86291,0.82243,0.84768,0.82741,0.83839,0.83212,0.84865,0.90204,0.8422,0.82749,0.82604,0.83576,0.81508,0.8464,0.81287,0.86912,0.81895,0.82307,0.81824,0.681,0.79882,0.88082,0.90063,0.87778,0.81694,0.88699,0.8293,0.79869,0.89801,0.88493,0.83759,0.83595,0.83146,0.83975,0.84587,0.83358,0.84253,0.8287,0.84526,0.80369,0.84079,0.83209,0.83506,0.83103,0.82773,0.81073,0.81694,0.83651,0.82443,0.72512,0.81091,0.80585,0.8008,0.79362,0.78651
112,0.51888,0.74846,0.44895,0.50579,0.5084,0.87935,0.86342,0.86495,0.89673,0.84137,0.62226,0.61665,0.6121,0.47066,0.47175,0.48089,0.47158,0.47654,0.41978,0.44073,0.88585,0.86619,0.90105,0.84829,0.50568,0.84972,0.84864,0.48804,0.50268,0.39567,0.91839,0.8141,0.86506,0.87937,0.85204,0.86215,0.67715,0.48869,0.42793,0.39775,0.89613,0.8363,0.84136,0.83255,0.92792,0.87195,0.79488,0.79821,0.61107,0.51631,0.81286,0.73713,0.5875,0.5206,0.37783,0.48712,0.35403,0.40015,0.27911,0.36666,0.80771,0.80124,0.50133,0.51157,0.46646,0.4407,0.45898,0.4686,0.44659,0.35847,0.88164,0.85541,0.86725,0.50476,0.48047,0.54861,0.41354,0.80082,0.5024,0.48062,0.84804,0.90217,0.77186,0.87598,0.87236,0.52344,0.49417,0.65431,0.52261,0.37659,0.88437,0.84759,0.82156,0.69803,0.75836,0.82536,0.78515,0.4838,0.49476,0.51731,0.89497,0.86214,0.89761,0.83542,0.85904,0.87325,0.8581,0.81624,0.80767,0.50729,0.85929,0.83247,1.0,0.84258,0.91381,0.83326,0.88013,0.90556,0.79193,0.77194,0.73754,0.48199,0.55542,0.46134,0.49443,0.49004,0.47059,0.41779,0.44384,0.44788,0.71699,0.67503,0.5524,0.47088,0.43614,0.43244,0.42756,0.45216,0.33702,0.38655,0.73299,0.71463,0.71929,0.43955,0.48313,0.47809,0.44437,0.47451,0.4477,0.47388,0.78286,0.74917,0.77422,0.46314,0.45975,0.45604,0.40128,0.39973,0.3583,0.39715,0.80621,0.79622,0.80267,0.86289,0.80952,0.87147,0.80602,0.80844,0.80914,0.80778,0.8863,0.89585,0.93835,0.87834,0.89645,0.88689,0.92415,0.86869,0.90919,0.76269,0.80346,0.80309,0.80406,0.80672,0.74466,0.79915,0.80697,0.80298,0.80756,0.80225,0.87168,0.89255,0.86945,0.91267,0.89695,0.89766,0.87915,0.89627,0.87286,0.78933,0.88768,0.88537,0.91823,0.91334,0.87721,0.90848,0.85854,0.89735,0.90404,0.80306,0.88186,0.72623,0.8478,0.80342,0.76319
113,0.50914,0.70575,0.4335,0.4919,0.50071,0.88166,0.81085,0.82138,0.84445,0.81605,0.58558,0.57127,0.56213,0.45906,0.45123,0.45737,0.46534,0.45954,0.40657,0.4144,0.85049,0.80752,0.85324,0.81009,0.4799,0.81285,0.8551,0.47152,0.49656,0.39434,0.83685,0.78428,0.80943,0.83283,0.81002,0.86403,0.68389,0.46508,0.43203,0.40643,0.88938,0.78663,0.79257,0.83419,0.87204,0.82104,0.76713,0.7988,0.60664,0.50057,0.79029,0.75302,0.58157,0.53289,0.39529,0.49444,0.34383,0.39564,0.26671,0.36996,0.79934,0.76215,0.48128,0.49107,0.48075,0.43973,0.45709,0.45079,0.4161,0.35901,0.856,0.8118,0.82099,0.48037,0.4558,0.55803,0.41874,0.76316,0.49886,0.47188,0.80885,0.84496,0.71631,0.82949,0.82643,0.50325,0.48218,0.67442,0.49377,0.38103,0.87474,0.89861,0.82117,0.65843,0.73158,0.82228,0.80639,0.46466,0.47652,0.50425,0.83516,0.8102,0.85312,0.80262,0.81061,0.82727,0.82349,0.82036,0.80128,0.50204,0.87005,0.84194,0.84258,1.0,0.87845,0.97643,0.83891,0.86093,0.88521,0.84424,0.68082,0.45986,0.54227,0.4509,0.46937,0.48806,0.45391,0.40316,0.41596,0.45543,0.68073,0.62974,0.54443,0.47247,0.42959,0.43669,0.41198,0.45538,0.34138,0.38913,0.73956,0.69523,0.71187,0.4229,0.45935,0.45771,0.43022,0.46562,0.44605,0.49679,0.76936,0.70756,0.74161,0.467,0.45645,0.43929,0.39581,0.42715,0.36405,0.39991,0.82512,0.84015,0.82661,0.80723,0.84921,0.80823,0.83997,0.82587,0.84886,0.83215,0.85456,0.86067,0.85427,0.84461,0.81923,0.86062,0.86079,0.8136,0.83474,0.71991,0.79237,0.84602,0.85641,0.85922,0.81875,0.83319,0.83325,0.79471,0.84812,0.85193,0.86113,0.84556,0.83473,0.86804,0.87175,0.85887,0.85,0.84157,0.84722,0.79839,0.86757,0.86577,0.86837,0.87975,0.81419,0.84585,0.84041,0.86676,0.87502,0.73684,0.85343,0.74435,0.81266,0.78308,0.79482
114,0.54859,0.74904,0.4627,0.51718,0.51323,0.86676,0.82515,0.82532,0.86812,0.82579,0.64493,0.627,0.62367,0.48248,0.47417,0.48444,0.47908,0.47276,0.42547,0.44156,0.8466,0.82891,0.89372,0.86047,0.49236,0.86145,0.88914,0.49251,0.50383,0.40448,0.8734,0.82323,0.83702,0.85485,0.83231,0.89219,0.73079,0.48415,0.43524,0.43806,0.86766,0.81595,0.83468,0.84741,0.92006,0.86466,0.81168,0.84062,0.6455,0.51333,0.8259,0.78509,0.62709,0.5626,0.40859,0.49835,0.35701,0.42002,0.27375,0.38457,0.84133,0.7931,0.50602,0.51507,0.50353,0.4629,0.49156,0.48612,0.43328,0.37039,0.84712,0.82799,0.86816,0.50316,0.47509,0.58528,0.44418,0.82114,0.51469,0.48448,0.84913,0.88283,0.74799,0.88593,0.87912,0.51243,0.49709,0.70062,0.51733,0.3824,0.89808,0.89113,0.8397,0.69888,0.7719,0.87153,0.82697,0.48807,0.49844,0.52762,0.86078,0.85718,0.87411,0.84547,0.86158,0.8907,0.85758,0.86252,0.85626,0.50954,0.83054,0.82294,0.91381,0.87845,1.0,0.8809,0.87463,0.92415,0.84405,0.835,0.72317,0.46675,0.54016,0.46028,0.49494,0.48164,0.46497,0.41719,0.44818,0.46227,0.706,0.64832,0.54871,0.48467,0.43983,0.44206,0.43185,0.46378,0.3475,0.38583,0.72931,0.70014,0.71055,0.43885,0.47743,0.47866,0.44754,0.46883,0.44431,0.49177,0.81124,0.7461,0.7753,0.47095,0.47396,0.46896,0.40027,0.40867,0.36207,0.40744,0.79957,0.82696,0.80653,0.8456,0.82708,0.84538,0.84323,0.81389,0.82683,0.82217,0.87267,0.86365,0.90901,0.84901,0.86962,0.87291,0.8874,0.83523,0.87562,0.75096,0.80936,0.8311,0.83184,0.84344,0.80034,0.81582,0.82401,0.80444,0.82576,0.83963,0.8525,0.85014,0.81368,0.91061,0.88069,0.87587,0.8778,0.88902,0.88361,0.8093,0.85179,0.87042,0.88991,0.88912,0.82588,0.88971,0.84037,0.87819,0.88675,0.7867,0.86141,0.74945,0.84177,0.80879,0.79194
115,0.52199,0.70456,0.44596,0.4929,0.50078,0.87515,0.8022,0.80781,0.83528,0.81078,0.59744,0.57926,0.57626,0.46415,0.451,0.46122,0.46888,0.46486,0.40735,0.41685,0.83203,0.79734,0.8502,0.815,0.48007,0.8159,0.85965,0.48136,0.50197,0.40827,0.82086,0.78536,0.80401,0.82843,0.80406,0.86559,0.70464,0.46392,0.4368,0.41693,0.88924,0.78027,0.7936,0.83386,0.86475,0.8184,0.77347,0.80877,0.61605,0.51147,0.78837,0.75775,0.59221,0.54704,0.40072,0.49703,0.34019,0.40126,0.26461,0.37854,0.80549,0.76253,0.48617,0.49994,0.4882,0.45492,0.47382,0.46412,0.41786,0.36509,0.83148,0.80692,0.82853,0.4817,0.45839,0.57374,0.42831,0.77454,0.50119,0.47028,0.81241,0.84432,0.71006,0.84028,0.83271,0.50324,0.48531,0.68962,0.49695,0.37944,0.86135,0.90527,0.82565,0.65351,0.73501,0.83469,0.81986,0.4691,0.47915,0.50947,0.83053,0.81291,0.83758,0.80453,0.81592,0.83041,0.82353,0.8246,0.81858,0.50619,0.8617,0.84016,0.83377,0.97643,0.8809,1.0,0.83193,0.85524,0.89162,0.85365,0.681,0.46074,0.53899,0.45587,0.47907,0.4895,0.45797,0.40265,0.41654,0.44989,0.67763,0.62835,0.55166,0.46872,0.43403,0.43203,0.41461,0.45263,0.34449,0.39124,0.74209,0.69346,0.7121,0.42167,0.45408,0.46077,0.43145,0.46381,0.43142,0.49571,0.77895,0.7061,0.75322,0.46612,0.46486,0.44351,0.3992,0.43757,0.36432,0.4046,0.81145,0.8518,0.81441,0.80919,0.85559,0.81084,0.84789,0.8227,0.85419,0.83702,0.8375,0.84781,0.83954,0.82903,0.81123,0.85074,0.84705,0.80525,0.82269,0.70604,0.7977,0.85034,0.8585,0.86481,0.82353,0.83338,0.83749,0.79927,0.84717,0.8566,0.84892,0.83812,0.82218,0.85517,0.85047,0.85863,0.85581,0.83775,0.84806,0.80391,0.85812,0.8502,0.86261,0.86972,0.80414,0.82955,0.82993,0.85367,0.86712,0.7341,0.85417,0.74989,0.81402,0.78405,0.79991
116,0.53735,0.75306,0.45071,0.52169,0.50051,0.84996,0.8348,0.84346,0.83475,0.90738,0.6316,0.6163,0.61409,0.47546,0.45985,0.47575,0.4784,0.4734,0.41347,0.43886,0.81711,0.85971,0.87466,0.88322,0.50032,0.87329,0.82462,0.50003,0.5166,0.39755,0.85406,0.83728,0.87954,0.87571,0.87801,0.84055,0.73444,0.49219,0.43461,0.41975,0.842,0.83629,0.84244,0.8938,0.86013,0.87904,0.82775,0.82313,0.64553,0.52504,0.84428,0.74953,0.62412,0.54226,0.39385,0.48287,0.35714,0.41634,0.26396,0.37101,0.84436,0.81288,0.50485,0.53125,0.47213,0.45343,0.50877,0.47917,0.45363,0.38688,0.82147,0.85871,0.83662,0.51441,0.48938,0.58042,0.43821,0.78336,0.52018,0.47798,0.87364,0.88638,0.76652,0.84793,0.85577,0.52412,0.48742,0.66773,0.53162,0.38297,0.83057,0.82888,0.83872,0.72469,0.78907,0.86656,0.85156,0.48543,0.50109,0.53211,0.85392,0.85252,0.82857,0.84836,0.86708,0.88484,0.89401,0.87746,0.85507,0.51901,0.8205,0.81673,0.88013,0.83891,0.87463,0.83193,1.0,0.93007,0.82144,0.76706,0.73679,0.4738,0.54778,0.47648,0.48869,0.48219,0.48318,0.4311,0.44701,0.45943,0.71815,0.68525,0.55116,0.47547,0.44257,0.43981,0.43954,0.45783,0.36433,0.38422,0.7381,0.71015,0.71406,0.45147,0.49366,0.4773,0.45655,0.47103,0.45841,0.47741,0.81765,0.73477,0.75115,0.46052,0.47273,0.45164,0.40566,0.38901,0.37366,0.39765,0.81147,0.81784,0.80963,0.89383,0.82207,0.90819,0.81904,0.81901,0.82582,0.82619,0.82595,0.83265,0.86194,0.82072,0.91947,0.86492,0.87908,0.91156,0.92504,0.70602,0.82452,0.81537,0.81528,0.81621,0.77202,0.80838,0.82426,0.822,0.81504,0.81263,0.83918,0.83557,0.83099,0.85155,0.84587,0.85654,0.85311,0.89011,0.87911,0.81364,0.8397,0.84573,0.87002,0.8697,0.89465,0.94779,0.8836,0.87096,0.88934,0.85052,0.83972,0.72755,0.90037,0.84233,0.76688
117,0.53073,0.74212,0.44717,0.51,0.49764,0.85792,0.82486,0.83011,0.8509,0.8584,0.61966,0.60456,0.60133,0.48646,0.46504,0.47829,0.48401,0.4773,0.41954,0.43216,0.82784,0.83194,0.89235,0.85047,0.49023,0.8511,0.85443,0.48708,0.51221,0.40742,0.85941,0.81917,0.84399,0.85908,0.85928,0.87062,0.71139,0.47423,0.43335,0.41614,0.85046,0.80828,0.82181,0.8789,0.88501,0.90049,0.80676,0.82043,0.63597,0.51952,0.82495,0.75999,0.603,0.54785,0.3762,0.49571,0.35984,0.41165,0.27288,0.37679,0.8202,0.78552,0.49298,0.51786,0.485,0.44781,0.48643,0.46504,0.43543,0.3719,0.82811,0.82955,0.87083,0.50375,0.47516,0.58109,0.42519,0.81654,0.51566,0.4899,0.85481,0.90251,0.75181,0.88026,0.88359,0.51567,0.48663,0.67623,0.51766,0.38451,0.85789,0.85258,0.83852,0.68763,0.7577,0.88695,0.83972,0.4802,0.49287,0.5275,0.8682,0.86575,0.84656,0.83128,0.86945,0.90862,0.87806,0.86355,0.84172,0.52017,0.81591,0.81546,0.90556,0.86093,0.92415,0.85524,0.93007,1.0,0.85038,0.80157,0.7315,0.46177,0.53402,0.4748,0.48557,0.47718,0.47303,0.42671,0.43367,0.45999,0.71323,0.66261,0.5361,0.47861,0.44843,0.4447,0.43934,0.46239,0.35752,0.38668,0.72873,0.69617,0.70638,0.44419,0.4822,0.47397,0.45142,0.4753,0.43575,0.47416,0.8193,0.73901,0.7724,0.46167,0.47435,0.4535,0.40172,0.40292,0.36985,0.39807,0.80287,0.82979,0.8035,0.85491,0.83056,0.86563,0.82862,0.81084,0.83289,0.82492,0.85039,0.84646,0.89263,0.82098,0.886,0.8746,0.9016,0.85704,0.88369,0.72818,0.82025,0.82123,0.82457,0.83236,0.78863,0.81327,0.82615,0.81926,0.82426,0.82662,0.86162,0.84241,0.8177,0.8758,0.86516,0.86107,0.88058,0.88719,0.89023,0.79977,0.85161,0.85288,0.89143,0.892,0.85962,0.92465,0.85736,0.87672,0.8998,0.81708,0.86856,0.7345,0.86599,0.82427,0.76822
118,0.54205,0.69826,0.46592,0.48961,0.5019,0.82424,0.76187,0.77175,0.78945,0.79721,0.62004,0.59089,0.58913,0.48332,0.45373,0.46894,0.47371,0.46965,0.41224,0.42818,0.83256,0.76522,0.80408,0.79663,0.48481,0.78815,0.88807,0.48671,0.50746,0.40788,0.79169,0.77504,0.77419,0.80201,0.79411,0.84041,0.72964,0.46816,0.44603,0.4281,0.81514,0.75547,0.75893,0.82272,0.83022,0.81566,0.78654,0.81692,0.6358,0.52419,0.76822,0.76676,0.61578,0.58351,0.41794,0.50082,0.35255,0.41794,0.28726,0.39944,0.79069,0.74943,0.50199,0.52494,0.50922,0.47678,0.50077,0.48263,0.41659,0.37752,0.82412,0.77684,0.79679,0.4926,0.46312,0.61096,0.43546,0.768,0.51536,0.47927,0.79401,0.8105,0.70046,0.83243,0.81132,0.50803,0.46621,0.72087,0.4991,0.38212,0.81545,0.84313,0.82602,0.64869,0.729,0.86136,0.83439,0.47583,0.48272,0.52073,0.78934,0.79061,0.80337,0.77025,0.80759,0.82606,0.82113,0.8204,0.82512,0.51361,0.83036,0.8329,0.79193,0.88521,0.84405,0.89162,0.82144,0.85038,1.0,0.88428,0.67818,0.43924,0.53252,0.45049,0.46146,0.46976,0.46108,0.40261,0.41534,0.44252,0.66294,0.60951,0.53565,0.48482,0.42744,0.44125,0.41236,0.44912,0.34518,0.38269,0.73108,0.68424,0.70941,0.41424,0.45517,0.4575,0.42937,0.45822,0.44186,0.51071,0.777,0.70015,0.74392,0.46288,0.46771,0.43654,0.40064,0.45917,0.3591,0.40948,0.78802,0.8359,0.78261,0.79046,0.82543,0.79245,0.82946,0.80555,0.82691,0.81526,0.78798,0.8067,0.78793,0.78921,0.77646,0.84759,0.79219,0.78272,0.77988,0.67273,0.77202,0.83013,0.85264,0.87576,0.82625,0.81044,0.81586,0.77099,0.83031,0.85863,0.81164,0.79715,0.80083,0.80354,0.8156,0.78799,0.82063,0.82091,0.84136,0.81829,0.81415,0.82352,0.81066,0.82611,0.7777,0.79937,0.79833,0.8445,0.83489,0.73459,0.78714,0.75435,0.7868,0.77109,0.77854
119,0.55187,0.72014,0.48309,0.48792,0.50891,0.78237,0.73642,0.7375,0.77493,0.75781,0.66887,0.64198,0.64144,0.49646,0.45979,0.48111,0.4778,0.47207,0.41543,0.43271,0.81906,0.73979,0.78453,0.78032,0.48623,0.76653,0.85977,0.49933,0.50302,0.41709,0.78357,0.75646,0.74807,0.77343,0.77796,0.84613,0.74953,0.47783,0.4402,0.44909,0.78902,0.73362,0.75038,0.78009,0.82748,0.8053,0.76782,0.81949,0.65973,0.52,0.74929,0.77901,0.61541,0.61343,0.43069,0.5058,0.35532,0.41983,0.2892,0.39893,0.76748,0.7367,0.50251,0.53153,0.52081,0.48358,0.51074,0.4932,0.427,0.38839,0.82317,0.7472,0.78973,0.49019,0.46261,0.6156,0.45818,0.77259,0.51006,0.4697,0.79674,0.78062,0.70897,0.82722,0.789,0.51408,0.48414,0.73765,0.50169,0.37421,0.8082,0.84489,0.80493,0.6721,0.73609,0.82908,0.80876,0.47226,0.49153,0.52956,0.75802,0.77909,0.79002,0.75112,0.80486,0.81275,0.78906,0.79669,0.82485,0.49242,0.82328,0.85363,0.77194,0.84424,0.835,0.85365,0.76706,0.80157,0.88428,1.0,0.67971,0.43897,0.54848,0.42697,0.47162,0.48377,0.47159,0.39959,0.44147,0.45158,0.66713,0.61503,0.55653,0.48643,0.41326,0.44251,0.41425,0.43311,0.3483,0.39124,0.73708,0.69274,0.73141,0.42329,0.46766,0.47847,0.44554,0.46951,0.43499,0.4993,0.75919,0.728,0.75305,0.47897,0.46909,0.45073,0.40749,0.46996,0.35757,0.41489,0.78217,0.82757,0.77339,0.76004,0.82048,0.7651,0.82468,0.81164,0.82429,0.81585,0.77544,0.78856,0.76912,0.78356,0.73695,0.80955,0.77208,0.75977,0.75432,0.69568,0.75976,0.84455,0.8888,0.9033,0.85342,0.83688,0.81431,0.75514,0.85895,0.89213,0.80588,0.76502,0.75453,0.7907,0.82146,0.76256,0.81293,0.78361,0.83537,0.81201,0.77996,0.7953,0.77879,0.78661,0.73467,0.7551,0.75069,0.79558,0.79012,0.71623,0.76268,0.79528,0.755,0.74878,0.78509
120,0.49911,0.75069,0.47663,0.51941,0.49485,0.72342,0.72561,0.70358,0.70655,0.7188,0.69555,0.71003,0.70517,0.51351,0.5191,0.50939,0.51968,0.5155,0.47031,0.48073,0.71485,0.76842,0.75215,0.76165,0.53989,0.76549,0.70463,0.53214,0.49383,0.4092,0.72032,0.77997,0.75451,0.72858,0.72643,0.71149,0.67209,0.53312,0.39511,0.43762,0.71774,0.76164,0.77687,0.71286,0.71663,0.76998,0.76602,0.72034,0.66332,0.4786,0.73479,0.64049,0.5883,0.49958,0.39198,0.48635,0.36415,0.42354,0.26898,0.35605,0.75719,0.7872,0.51854,0.47471,0.46047,0.44371,0.50789,0.46851,0.43279,0.36986,0.71324,0.73576,0.7451,0.50828,0.51296,0.54391,0.46621,0.77597,0.48048,0.46762,0.73112,0.77176,0.74073,0.74804,0.7648,0.5446,0.50466,0.60514,0.49076,0.40505,0.7189,0.71089,0.71404,0.71069,0.74715,0.7368,0.68036,0.51876,0.53485,0.55039,0.7523,0.7623,0.71065,0.76291,0.78162,0.78126,0.72725,0.71772,0.73484,0.48067,0.69632,0.69372,0.73753,0.68082,0.72317,0.68273,0.73679,0.73145,0.67817,0.67971,1.0,0.58141,0.60781,0.56316,0.61584,0.55096,0.53399,0.44756,0.50257,0.4834,0.62276,0.75296,0.65375,0.49273,0.47191,0.51682,0.46946,0.48314,0.40451,0.39409,0.72396,0.72578,0.73675,0.48957,0.5291,0.53732,0.51891,0.52042,0.54285,0.52223,0.78638,0.80587,0.79285,0.49554,0.5027,0.51255,0.41328,0.4078,0.40001,0.42244,0.68004,0.66301,0.67357,0.75006,0.67772,0.74433,0.67302,0.68055,0.68836,0.70347,0.71488,0.73859,0.73501,0.70767,0.74836,0.73655,0.75014,0.74046,0.75236,0.75115,0.71947,0.69335,0.69251,0.69481,0.6485,0.69594,0.69771,0.7162,0.69887,0.69573,0.70056,0.73081,0.69474,0.72968,0.73284,0.7386,0.74533,0.74184,0.75156,0.69117,0.70805,0.72251,0.72877,0.72346,0.75086,0.73608,0.7095,0.73792,0.74315,0.75228,0.734,0.7157,0.73306,0.76547,0.67518
