,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
96,0.99232,0.97874,0.99258,0.99397,0.95363,0.93496,0.93499,0.93526,0.93491,0.9326,0.93272,0.93516,0.93411,0.93425,0.93566,0.98753,0.97612,0.94942,0.94623,0.95785,0.95298,0.94784,0.96019,0.9481,0.95285,0.99082,0.98093,0.97904,0.97862,0.9479,0.94851,0.94919,0.95556,0.94979,0.95455,0.99476,0.95651,0.94772,0.953,0.94951,0.95007,0.95761,0.95168,0.96037,0.95497,0.99507,0.95821,0.94831,0.94853,0.95661,0.94796,0.95258,0.95006,0.94896,0.95051,0.94696,0.95093,0.95267,0.95167,0.94795,0.94648,0.95102,0.95645,0.95715,0.95289,0.99792,0.99493,0.96817,0.97568,0.94834,0.95848,0.95065,0.95096,0.94989,0.95173,0.95851,0.9562,0.94882,0.97589,0.94878,0.94878,0.94771,0.9788,0.95229,0.95696,0.93112,0.93549,0.93271,0.92444,0.91683,0.90512,0.91236,0.80344,0.84778,0.86163,0.99769,1.0,0.99915,0.94576,0.9462,0.8248,0.86316,0.86658,0.87596,0.8703,0.9259,0.86892,0.93848,0.8606,0.85794,0.93424,0.934,0.93418,0.94102,0.93249,0.93245,0.93589,0.93575,0.9348,0.9347,0.94034,0.85616,0.85953,0.81442,0.8446,0.84971,0.86229,0.78421,0.85108,0.86257,0.97651,0.97412,0.976,0.95955,0.97257,0.96538,0.97684,0.95847,0.9545,0.96324,0.96368,0.95674,0.87625,0.88207,0.83955,0.8833,0.88299,0.86384,0.8674,0.89181,0.97839,0.97399,0.97991,0.96743,0.96441,0.98014,0.96019,0.95823,0.94668,0.94589,0.84803,0.84647,0.83141,0.84491,0.85314,0.84193,0.85029,0.8585,0.84768,0.85315,0.93242,0.8618,0.84677,0.84676,0.85644,0.84281,0.81407,0.93242,0.85255,0.84928,0.95642,0.97244,0.87449,0.88211,0.95838,0.9147,0.82105,0.93406,0.93295,0.92804,0.84034,0.83694,0.83824,0.83894,0.85087,0.836,0.84051,0.84061,0.93054,0.8138
97,0.9923,0.97877,0.99193,0.99501,0.95342,0.93303,0.93306,0.93332,0.93294,0.93059,0.9307,0.93327,0.93218,0.93193,0.93374,0.98983,0.97724,0.9509,0.94781,0.95841,0.95332,0.94942,0.96024,0.94928,0.95396,0.99138,0.98217,0.97938,0.97898,0.94768,0.94831,0.95057,0.95564,0.95114,0.95421,0.99574,0.95665,0.94932,0.95366,0.95098,0.95159,0.95764,0.95217,0.96016,0.95571,0.99524,0.95826,0.94894,0.95012,0.95629,0.94963,0.95248,0.95152,0.95039,0.95172,0.94861,0.9523,0.95338,0.95299,0.94956,0.94811,0.95129,0.95692,0.95708,0.95402,0.99798,0.99489,0.97109,0.97561,0.94979,0.95888,0.95031,0.95049,0.94977,0.95205,0.95855,0.95706,0.95035,0.97649,0.95031,0.95031,0.94921,0.97958,0.95281,0.95757,0.92745,0.93277,0.93042,0.92258,0.91397,0.90362,0.91024,0.8018,0.84672,0.86072,0.99813,0.99915,1.0,0.94739,0.94782,0.82343,0.86117,0.86446,0.87415,0.8687,0.92351,0.8669,0.93603,0.85813,0.85554,0.93265,0.93201,0.9322,0.93944,0.93048,0.93004,0.93396,0.93382,0.93286,0.93276,0.938,0.85289,0.85649,0.81137,0.84173,0.84669,0.85996,0.7811,0.84846,0.8609,0.97617,0.97652,0.97752,0.95841,0.9726,0.96793,0.97828,0.95841,0.95652,0.9632,0.96134,0.9543,0.87307,0.87959,0.83754,0.88042,0.8799,0.86092,0.86423,0.88945,0.97833,0.97505,0.98181,0.96928,0.96636,0.98211,0.96255,0.96096,0.94773,0.94693,0.84556,0.84317,0.8286,0.84236,0.85014,0.8381,0.84762,0.8557,0.845,0.85013,0.92946,0.85854,0.84328,0.84379,0.85334,0.83987,0.81136,0.92976,0.85047,0.8473,0.95448,0.97234,0.87222,0.87981,0.95608,0.91123,0.81921,0.93192,0.92993,0.92509,0.83771,0.83398,0.83494,0.83627,0.84723,0.83312,0.83839,0.83781,0.9275,0.81014
98,0.93826,0.93991,0.94391,0.94756,0.95594,0.91039,0.91118,0.91178,0.91135,0.90966,0.90943,0.91193,0.91196,0.91217,0.91215,0.94759,0.95224,0.97297,0.97812,0.96889,0.96068,0.99823,0.97026,0.97342,0.97441,0.93725,0.9396,0.94008,0.94335,0.94321,0.94945,0.98901,0.96162,0.99214,0.94847,0.9462,0.96706,0.97259,0.96918,0.9905,0.99085,0.9588,0.96483,0.95843,0.97148,0.94511,0.96668,0.96892,0.97485,0.95338,0.99728,0.96024,0.97385,0.99047,0.97752,0.99034,0.96894,0.96967,0.97108,0.97195,0.99044,0.95801,0.96307,0.95949,0.97408,0.94244,0.94067,0.9603,0.93053,0.98598,0.95131,0.94238,0.94561,0.95247,0.96849,0.96626,0.96306,0.99091,0.94939,0.97548,0.97436,0.98923,0.95179,0.97514,0.9725,0.87929,0.88593,0.8821,0.88862,0.8658,0.86781,0.86389,0.75903,0.80489,0.82008,0.94724,0.94576,0.94739,1.0,0.99959,0.77572,0.81181,0.81301,0.82349,0.81874,0.87191,0.81846,0.88678,0.81075,0.80765,0.90927,0.90893,0.91078,0.9274,0.90944,0.90933,0.91249,0.91228,0.91277,0.91263,0.88839,0.79552,0.79666,0.75744,0.79072,0.7961,0.80752,0.73033,0.79436,0.81452,0.94342,0.95315,0.94702,0.91533,0.92318,0.94408,0.94773,0.91673,0.9488,0.93081,0.91711,0.90741,0.81469,0.82585,0.78696,0.82239,0.82784,0.80789,0.81206,0.83848,0.94665,0.94384,0.95071,0.94609,0.94383,0.95162,0.95136,0.95421,0.96035,0.98026,0.80807,0.78515,0.77307,0.80538,0.79114,0.78213,0.7984,0.80504,0.79584,0.79809,0.8783,0.79903,0.78737,0.79359,0.79385,0.78808,0.75799,0.8802,0.80164,0.79786,0.90889,0.9317,0.81976,0.82799,0.91073,0.85046,0.76921,0.88446,0.87644,0.8655,0.78607,0.78467,0.78959,0.78603,0.78931,0.78068,0.78871,0.78693,0.87855,0.75525
99,0.93881,0.94022,0.94427,0.94769,0.95673,0.91189,0.91278,0.91249,0.91207,0.91039,0.91015,0.9126,0.91268,0.91289,0.91332,0.94775,0.95223,0.9729,0.97814,0.96947,0.96108,0.99786,0.97101,0.97343,0.97478,0.9377,0.94005,0.94039,0.94363,0.9443,0.95077,0.98955,0.96181,0.99227,0.94885,0.94644,0.96699,0.97251,0.96968,0.99075,0.99114,0.96093,0.96471,0.95923,0.97257,0.94559,0.96632,0.96949,0.97481,0.95405,0.9975,0.96126,0.97389,0.99084,0.97837,0.99033,0.96869,0.97018,0.97045,0.97183,0.99052,0.9591,0.96423,0.96056,0.97547,0.94291,0.94119,0.96048,0.93083,0.98561,0.9515,0.94344,0.94592,0.95273,0.96929,0.96601,0.96317,0.99098,0.94952,0.97569,0.97439,0.98955,0.95182,0.97567,0.97371,0.87987,0.88648,0.88268,0.88915,0.86645,0.86843,0.86456,0.75965,0.80548,0.82061,0.94753,0.9462,0.94782,0.99959,1.0,0.77635,0.81238,0.8136,0.82413,0.81942,0.87257,0.81914,0.8874,0.8115,0.80877,0.91038,0.91003,0.9115,0.92895,0.91017,0.91007,0.91367,0.91263,0.91388,0.91335,0.88903,0.79648,0.79731,0.758,0.7913,0.79662,0.8082,0.7311,0.79535,0.81509,0.94332,0.95291,0.94701,0.91583,0.92342,0.94388,0.94721,0.91698,0.94856,0.93107,0.91755,0.90788,0.81524,0.82636,0.78721,0.82292,0.82838,0.80845,0.81268,0.83904,0.94645,0.94354,0.95047,0.94597,0.94363,0.95143,0.95115,0.95393,0.96011,0.97977,0.80867,0.78567,0.7735,0.80596,0.79183,0.78257,0.79911,0.80563,0.79653,0.799,0.87899,0.80018,0.78805,0.7942,0.79469,0.78865,0.75853,0.88088,0.80225,0.79858,0.90937,0.93191,0.82024,0.82852,0.91122,0.85119,0.76983,0.88505,0.87711,0.86645,0.78667,0.78525,0.79033,0.78684,0.78964,0.78135,0.78935,0.78771,0.8792,0.75594
100,0.83581,0.8435,0.83091,0.81959,0.81668,0.8498,0.84981,0.8491,0.84864,0.85107,0.8509,0.85187,0.84916,0.84906,0.84986,0.80978,0.80517,0.77753,0.77559,0.79249,0.80311,0.77761,0.79475,0.77467,0.78517,0.83502,0.83412,0.83824,0.8304,0.8223,0.82464,0.78456,0.80085,0.78652,0.82822,0.81542,0.80043,0.77427,0.78809,0.77565,0.77898,0.80197,0.79154,0.8023,0.79352,0.82079,0.79667,0.79311,0.77713,0.80679,0.77889,0.80546,0.77996,0.77381,0.78114,0.77545,0.78521,0.78723,0.78207,0.77637,0.77435,0.81534,0.8002,0.79967,0.78676,0.82826,0.83397,0.80091,0.84875,0.7833,0.81112,0.82409,0.82662,0.82182,0.80653,0.80004,0.79521,0.77472,0.80973,0.7787,0.77817,0.77891,0.8066,0.79085,0.79266,0.89356,0.89063,0.90451,0.88032,0.91752,0.89257,0.91694,0.94473,0.89772,0.8965,0.82098,0.8248,0.82343,0.77572,0.77635,1.0,0.96285,0.96098,0.92912,0.94123,0.9109,0.94187,0.90273,0.94466,0.94407,0.85101,0.85129,0.84993,0.83771,0.85131,0.85125,0.84977,0.84996,0.84922,0.84947,0.8924,0.94588,0.9519,0.97657,0.93497,0.93855,0.96256,0.96108,0.95977,0.95407,0.82809,0.80774,0.82494,0.86449,0.86395,0.81263,0.81712,0.8662,0.79603,0.85695,0.87114,0.87118,0.94282,0.93726,0.98106,0.94065,0.95188,0.93468,0.95966,0.93328,0.81121,0.81337,0.80534,0.81449,0.81961,0.81017,0.81188,0.7992,0.78852,0.7869,0.92787,0.95481,0.97514,0.92925,0.95223,0.96234,0.96898,0.95153,0.96344,0.96178,0.8994,0.95138,0.95923,0.93769,0.95077,0.93664,0.9764,0.90074,0.95389,0.95587,0.86864,0.83124,0.94133,0.94932,0.85773,0.90829,0.97692,0.9067,0.9001,0.8945,0.93675,0.93743,0.93487,0.92891,0.9439,0.93007,0.94385,0.93041,0.88673,0.93767
101,0.87399,0.87918,0.86925,0.856,0.85344,0.8807,0.88065,0.88047,0.88033,0.88167,0.88152,0.88042,0.88049,0.88038,0.88034,0.848,0.84262,0.81407,0.81127,0.83048,0.84156,0.81476,0.8331,0.81163,0.82216,0.87327,0.87187,0.87416,0.8655,0.85805,0.85989,0.82127,0.8395,0.82305,0.86356,0.85316,0.83967,0.81014,0.82581,0.81239,0.81618,0.84048,0.82978,0.84114,0.83068,0.85936,0.83538,0.83067,0.81321,0.84689,0.81518,0.84448,0.8167,0.81022,0.81801,0.81166,0.82243,0.82435,0.81916,0.81246,0.81051,0.85255,0.83889,0.83999,0.82425,0.86625,0.87176,0.83587,0.88387,0.81951,0.84882,0.85942,0.86351,0.85933,0.84526,0.8388,0.83317,0.81094,0.847,0.81502,0.81428,0.81514,0.84382,0.82857,0.82955,0.92326,0.92266,0.93003,0.90705,0.93718,0.91618,0.93764,0.91901,0.9115,0.91318,0.8589,0.86316,0.86117,0.81181,0.81238,0.96285,1.0,0.99671,0.93824,0.94472,0.92575,0.9432,0.91905,0.94354,0.94591,0.88106,0.8812,0.8807,0.86885,0.88158,0.88148,0.8802,0.88034,0.88029,0.88038,0.91849,0.97316,0.97898,0.94545,0.96579,0.96737,0.98866,0.93413,0.96516,0.97953,0.86762,0.84505,0.86221,0.89905,0.89895,0.84812,0.85396,0.89801,0.83345,0.88948,0.90226,0.89969,0.9743,0.97525,0.95161,0.97588,0.98315,0.96801,0.96778,0.94036,0.84938,0.85062,0.84249,0.85044,0.85577,0.846,0.84398,0.83491,0.8254,0.82376,0.96051,0.9741,0.93663,0.96041,0.97667,0.97292,0.97578,0.97019,0.9716,0.96754,0.92063,0.97946,0.97584,0.96653,0.97813,0.96589,0.94808,0.92037,0.98244,0.98281,0.89847,0.86326,0.97593,0.98359,0.88873,0.91942,0.943,0.92216,0.90985,0.90656,0.96158,0.96171,0.95972,0.96121,0.97188,0.96433,0.97336,0.96477,0.91159,0.95008
102,0.87693,0.87938,0.87232,0.85947,0.85339,0.88094,0.88088,0.88072,0.88057,0.88196,0.88181,0.88078,0.88075,0.88066,0.88058,0.85057,0.84325,0.81518,0.81245,0.83144,0.8417,0.81594,0.83398,0.81298,0.82305,0.87559,0.87184,0.8744,0.86563,0.85785,0.85961,0.8222,0.84043,0.82394,0.86384,0.85638,0.84029,0.81134,0.82678,0.81357,0.81734,0.84073,0.83016,0.84165,0.83131,0.86221,0.83585,0.83114,0.8143,0.84684,0.81633,0.84448,0.81775,0.81133,0.81897,0.81279,0.82303,0.8254,0.81999,0.81361,0.81168,0.85258,0.83925,0.84022,0.8248,0.86856,0.87461,0.83672,0.8836,0.82049,0.84926,0.85965,0.86353,0.8594,0.84534,0.83915,0.83394,0.81221,0.84726,0.8161,0.81531,0.81624,0.84466,0.82906,0.83037,0.92604,0.92572,0.93307,0.9114,0.93913,0.92014,0.93628,0.91701,0.91226,0.91411,0.86231,0.86658,0.86446,0.81301,0.8136,0.96098,0.99671,1.0,0.93418,0.94426,0.92894,0.94246,0.92248,0.94586,0.9482,0.88132,0.88145,0.88096,0.8697,0.88184,0.88176,0.88046,0.8806,0.88057,0.88067,0.92326,0.97636,0.982,0.94945,0.9705,0.9723,0.99061,0.93866,0.96931,0.98031,0.87203,0.84787,0.86464,0.90312,0.90076,0.84955,0.85748,0.89906,0.83503,0.88995,0.90738,0.90485,0.9781,0.97986,0.95568,0.97991,0.98655,0.97319,0.97295,0.94463,0.8538,0.85443,0.84563,0.85151,0.85569,0.84953,0.84732,0.83658,0.82675,0.82559,0.96307,0.97715,0.94028,0.96326,0.9803,0.97657,0.97939,0.97474,0.97512,0.97232,0.92475,0.98332,0.98009,0.97141,0.98194,0.97002,0.95283,0.92517,0.98384,0.98363,0.9038,0.86694,0.97991,0.98646,0.89476,0.92445,0.94737,0.92581,0.914,0.91118,0.96578,0.96547,0.96283,0.96556,0.97432,0.968,0.97431,0.96884,0.91629,0.95283
103,0.88662,0.89361,0.88207,0.87181,0.86888,0.88621,0.88624,0.88562,0.88557,0.88697,0.88699,0.88559,0.88554,0.88551,0.88571,0.86307,0.85583,0.82614,0.82399,0.84446,0.85671,0.82641,0.84594,0.8238,0.83612,0.88749,0.88554,0.88914,0.88168,0.87167,0.87288,0.83232,0.85038,0.83478,0.86945,0.86852,0.8534,0.82256,0.83691,0.82424,0.82732,0.85639,0.84389,0.85688,0.84558,0.87391,0.84982,0.84433,0.82554,0.86259,0.82705,0.86012,0.82871,0.82314,0.83187,0.82354,0.8365,0.83581,0.83229,0.82431,0.82219,0.86392,0.85216,0.8526,0.83831,0.88016,0.88516,0.84848,0.89599,0.83099,0.86239,0.8736,0.86975,0.86468,0.86026,0.85246,0.84677,0.82266,0.86003,0.82653,0.82636,0.82722,0.8587,0.84401,0.84403,0.92612,0.9255,0.93084,0.89586,0.93399,0.90351,0.93754,0.90831,0.87919,0.88492,0.87222,0.87596,0.87415,0.82349,0.82413,0.92912,0.93824,0.93418,1.0,0.96774,0.93252,0.96643,0.91926,0.95935,0.96245,0.88727,0.88741,0.8867,0.87854,0.88762,0.88763,0.88628,0.88636,0.88614,0.8862,0.9243,0.9159,0.92254,0.90415,0.89364,0.8983,0.93443,0.87556,0.91477,0.9197,0.86796,0.85531,0.86696,0.88957,0.89766,0.85681,0.86002,0.8907,0.84312,0.88973,0.91089,0.91609,0.9226,0.92275,0.91798,0.92748,0.9339,0.90489,0.91713,0.95263,0.85426,0.85649,0.85267,0.85596,0.86334,0.85267,0.85123,0.84663,0.83489,0.83107,0.90272,0.91535,0.91296,0.90172,0.91855,0.91827,0.91943,0.90842,0.91671,0.91165,0.92652,0.92354,0.91999,0.89588,0.92004,0.89714,0.90376,0.91822,0.91854,0.9181,0.91551,0.88487,0.92067,0.93387,0.90394,0.92352,0.90152,0.92982,0.92472,0.92036,0.89366,0.8933,0.89934,0.89014,0.9127,0.8908,0.90515,0.89084,0.90939,0.88288
104,0.88084,0.88696,0.87696,0.86524,0.85993,0.88447,0.88452,0.88416,0.88379,0.88481,0.88476,0.88445,0.88392,0.88388,0.88401,0.85589,0.84895,0.8206,0.81934,0.8374,0.84731,0.82125,0.83912,0.81753,0.82883,0.88002,0.8786,0.88293,0.87522,0.86357,0.86481,0.82675,0.84343,0.82987,0.86543,0.86242,0.84523,0.81729,0.8312,0.81869,0.82231,0.84663,0.83605,0.848,0.83758,0.86746,0.84176,0.83705,0.82007,0.85201,0.82194,0.85022,0.82319,0.81655,0.82595,0.8181,0.82841,0.82994,0.82554,0.81914,0.81686,0.8562,0.84399,0.84345,0.83022,0.87429,0.87935,0.84326,0.88876,0.82627,0.85529,0.86475,0.8642,0.85909,0.85047,0.84489,0.83929,0.81748,0.85367,0.82138,0.82081,0.822,0.85085,0.83507,0.83632,0.92711,0.92675,0.93557,0.90547,0.93795,0.91453,0.9405,0.93686,0.89386,0.89945,0.86637,0.8703,0.8687,0.81874,0.81942,0.94123,0.94472,0.94426,0.96774,1.0,0.94074,0.99864,0.93131,0.97693,0.96984,0.8851,0.88527,0.88458,0.8754,0.88516,0.88515,0.88462,0.88473,0.88369,0.88378,0.93059,0.92796,0.93337,0.91648,0.91116,0.91514,0.94802,0.89059,0.93157,0.93636,0.86595,0.851,0.86516,0.89367,0.90036,0.85485,0.85736,0.89516,0.83833,0.8915,0.91208,0.915,0.92983,0.92855,0.9301,0.93185,0.94271,0.91463,0.93619,0.97349,0.85257,0.85352,0.84853,0.85433,0.85889,0.85072,0.85297,0.84006,0.8304,0.82784,0.91339,0.92769,0.92457,0.91364,0.93025,0.93052,0.93704,0.92797,0.93444,0.93119,0.93174,0.93474,0.93014,0.91403,0.93124,0.91209,0.91748,0.92738,0.93371,0.93347,0.91491,0.8838,0.92713,0.94122,0.90433,0.93193,0.91669,0.93559,0.9279,0.92079,0.90686,0.90623,0.91214,0.9049,0.9232,0.90517,0.92018,0.90522,0.91755,0.89668
105,0.93326,0.93976,0.93461,0.91924,0.91173,0.93165,0.93172,0.92992,0.92956,0.93201,0.932,0.93061,0.9311,0.93107,0.93102,0.90914,0.89882,0.86753,0.86505,0.88554,0.89546,0.87408,0.88893,0.86443,0.87629,0.93218,0.926,0.93421,0.92663,0.91009,0.91631,0.87945,0.89135,0.88309,0.91363,0.91655,0.89377,0.86405,0.87882,0.8658,0.86917,0.89604,0.88518,0.89804,0.88522,0.92119,0.89023,0.88845,0.86698,0.90202,0.87491,0.89869,0.87011,0.86367,0.873,0.86441,0.87672,0.87743,0.87344,0.8658,0.86313,0.90378,0.89361,0.89318,0.87823,0.92814,0.93377,0.89789,0.93796,0.87933,0.90637,0.91161,0.91089,0.9095,0.90475,0.8933,0.88747,0.86462,0.90431,0.86814,0.86769,0.86825,0.90183,0.8832,0.88483,0.98292,0.98313,0.99003,0.95599,0.98777,0.95373,0.98267,0.88981,0.91195,0.91681,0.92133,0.9259,0.92351,0.87191,0.87257,0.9109,0.92575,0.92894,0.93252,0.94074,1.0,0.93904,0.98939,0.93691,0.93328,0.93215,0.93227,0.93133,0.92274,0.93246,0.93245,0.93128,0.93137,0.93139,0.93146,0.98781,0.91406,0.92244,0.89802,0.90214,0.90672,0.92785,0.87286,0.92169,0.91483,0.9197,0.9069,0.91532,0.94577,0.95011,0.90294,0.90762,0.94378,0.88583,0.9424,0.97285,0.97524,0.92054,0.92129,0.91398,0.92453,0.92789,0.90673,0.92759,0.94064,0.90414,0.90566,0.8991,0.90221,0.90671,0.90058,0.90643,0.89374,0.87666,0.87308,0.90077,0.91615,0.90724,0.90116,0.91888,0.91814,0.9257,0.91932,0.92369,0.92145,0.98743,0.92432,0.91974,0.90566,0.92039,0.90474,0.89894,0.98508,0.91263,0.91147,0.97604,0.94371,0.91914,0.9254,0.96699,0.97719,0.90151,0.98398,0.98117,0.96689,0.89877,0.89735,0.89815,0.89726,0.91354,0.89788,0.90118,0.89737,0.97479,0.88194
106,0.87966,0.88548,0.8755,0.86367,0.85889,0.88375,0.88381,0.88344,0.88308,0.88447,0.88443,0.88334,0.88324,0.8832,0.88327,0.85442,0.84804,0.81984,0.81872,0.83664,0.8466,0.8205,0.83828,0.81737,0.82821,0.8785,0.87724,0.88077,0.87402,0.86296,0.86416,0.82606,0.84255,0.82915,0.86373,0.86077,0.84443,0.81662,0.8303,0.81794,0.82155,0.84554,0.83509,0.8472,0.83692,0.86568,0.84094,0.83613,0.81937,0.8507,0.82122,0.84948,0.82243,0.81589,0.82535,0.81739,0.8278,0.82911,0.82475,0.81841,0.81615,0.8551,0.84318,0.84225,0.82957,0.873,0.87788,0.84253,0.88748,0.82557,0.85456,0.86416,0.86289,0.85769,0.84986,0.8441,0.83855,0.81678,0.85336,0.82063,0.82007,0.82124,0.85017,0.83439,0.83567,0.9251,0.92479,0.93352,0.90491,0.93585,0.91451,0.93926,0.93656,0.89147,0.89713,0.86492,0.86892,0.8669,0.81846,0.81914,0.94187,0.9432,0.94246,0.96643,0.99864,0.93904,1.0,0.92927,0.97447,0.96738,0.88441,0.88458,0.88391,0.87488,0.88482,0.88482,0.88354,0.88365,0.88339,0.88349,0.92878,0.92636,0.93119,0.91596,0.90793,0.91236,0.94611,0.88857,0.92981,0.93434,0.86449,0.84982,0.86291,0.89219,0.898,0.85341,0.85574,0.89294,0.83776,0.88933,0.91052,0.91329,0.92745,0.92619,0.92958,0.9289,0.94033,0.91267,0.93505,0.97321,0.85103,0.85184,0.84732,0.8529,0.85769,0.8492,0.85176,0.83937,0.82987,0.82725,0.91179,0.92563,0.92534,0.91153,0.92809,0.92945,0.93536,0.92553,0.93264,0.92939,0.92991,0.93212,0.92848,0.9108,0.92893,0.90935,0.91615,0.92465,0.93116,0.93119,0.91353,0.88211,0.92475,0.93882,0.90234,0.93093,0.91667,0.93409,0.9272,0.91951,0.90481,0.90394,0.90928,0.90153,0.92051,0.90175,0.9173,0.90254,0.91586,0.89433
107,0.94418,0.95087,0.94598,0.9325,0.92066,0.93485,0.93488,0.93278,0.93241,0.93457,0.93451,0.93353,0.93412,0.93413,0.9339,0.92353,0.91379,0.88158,0.87939,0.89792,0.90683,0.88834,0.90233,0.87848,0.89,0.94323,0.9382,0.94471,0.93859,0.91626,0.92285,0.89338,0.90401,0.89634,0.92225,0.92952,0.90559,0.87862,0.8925,0.88023,0.88359,0.90725,0.89952,0.90902,0.89781,0.93384,0.90271,0.90296,0.88135,0.91195,0.88953,0.90861,0.88431,0.87821,0.88658,0.87876,0.89095,0.89132,0.8882,0.88034,0.87724,0.91355,0.90638,0.90617,0.89201,0.93991,0.94486,0.91284,0.94778,0.89345,0.91612,0.9186,0.91949,0.92007,0.91519,0.90481,0.90083,0.87923,0.91801,0.88241,0.88206,0.88222,0.91661,0.89655,0.89733,0.97705,0.97888,0.98445,0.96861,0.97892,0.9632,0.97497,0.88723,0.91888,0.92625,0.93438,0.93848,0.93603,0.88678,0.8874,0.90273,0.91905,0.92248,0.91926,0.93131,0.98939,0.92927,1.0,0.9353,0.93067,0.93494,0.93498,0.93384,0.92872,0.93483,0.9348,0.93413,0.93419,0.93435,0.93439,0.98224,0.90382,0.91119,0.88423,0.90435,0.90998,0.92076,0.86191,0.91834,0.9221,0.93197,0.92309,0.92768,0.95466,0.96139,0.91705,0.92074,0.95233,0.90058,0.95233,0.97341,0.97238,0.91045,0.91215,0.90283,0.91555,0.9221,0.90747,0.92841,0.93074,0.91826,0.92024,0.91442,0.91577,0.92041,0.91513,0.92068,0.90926,0.8907,0.88642,0.89285,0.90195,0.89298,0.89336,0.90654,0.90175,0.92554,0.92136,0.92299,0.92075,0.97954,0.91333,0.90507,0.90861,0.90887,0.90409,0.88571,0.99038,0.91559,0.91384,0.97227,0.94939,0.90924,0.92018,0.97512,0.96473,0.89288,0.97851,0.97125,0.95773,0.89865,0.89676,0.88844,0.89766,0.90071,0.8962,0.90342,0.89761,0.97623,0.87533
