,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
106,0.98931,0.97748,0.98092,0.97823,0.99661,0.99257,0.95368,0.96249,0.95878,0.95664,0.98851,0.98847,0.98923,0.98935,0.9893,0.9893,0.98873,0.98875,0.98939,0.98941,0.98911,0.9768,0.99057,0.9763,0.98882,0.99129,0.97433,0.994,0.97764,0.97908,0.99151,0.97937,0.97621,0.97681,0.97703,0.9791,0.98286,0.9772,0.98091,0.97724,0.97825,0.97919,0.99236,0.97751,0.98383,0.98376,0.98238,0.98393,0.98241,0.9853,0.99065,0.97714,0.98135,0.97464,0.98914,0.97778,0.97634,0.98186,0.98156,0.98442,0.99022,0.98141,0.98957,0.99191,0.98159,0.99021,0.97742,0.98063,0.96548,0.98523,0.99002,0.97645,0.97596,0.97999,0.97928,0.98115,0.98173,0.97937,0.98137,0.97728,0.9774,0.97853,0.97961,0.98527,0.99522,0.98382,0.98519,0.9841,0.98266,0.98552,0.97923,0.97889,0.97708,0.9777,0.98071,0.98342,0.98756,0.98357,0.98339,0.98279,0.99734,0.99758,0.99695,0.99702,0.99681,0.98442,1.0,0.99964,0.99138,0.98613,0.98904,0.99572,0.99107,0.99386,0.98521,0.9816,0.98333,0.97956,0.98004,0.97982,0.9924,0.98318,0.9806,0.98109,0.98133,0.98413,0.98295,0.98339,0.98124,0.97497,0.98214,0.98337,0.98,0.99071,0.98232,0.98425,0.98152,0.98048,0.98832,0.98609,0.99574,0.99564,0.9764,0.97651,0.97656,0.98917,0.98854,0.9887,0.98877,0.98863,0.98948,0.98946,0.98874,0.98943,0.98942,0.94348,0.85679,0.94395,0.85686,0.85527,0.95626,0.91802,0.92135,0.92978,0.92962,0.99094,0.99049,0.9924,0.99256,0.99196,0.98884,0.99229,0.99237,0.9914,0.98827,0.85653,0.92155,0.90824,0.9061,0.93234,0.90819,0.86289,0.93735,0.92758,0.8457,0.98895,0.99061,0.99027,0.98909,0.98913,0.98926,0.98923,0.98809,0.98306,0.98132,0.85484,0.85466,0.89847,0.90597,0.94342,0.90928,0.92672,0.86367,0.91358,0.93247,0.85832,0.94459,0.85808,0.9033,0.92692,0.95458,0.91334,0.90417,0.92906,0.87246,0.94546,0.94352,0.91983,0.96744,0.93811,0.92227,0.9381,0.85919,0.85996,0.86513,0.95082,0.90603,0.85862,0.90579,0.86084,0.94743,0.90696,0.92236,0.90856,0.92977
107,0.98924,0.97703,0.98037,0.97775,0.99609,0.99225,0.954,0.96283,0.95914,0.95677,0.98697,0.98692,0.98784,0.98798,0.98787,0.98788,0.98739,0.98741,0.98818,0.98817,0.98906,0.97641,0.99032,0.97608,0.98884,0.99077,0.97417,0.9934,0.97734,0.979,0.99127,0.9797,0.97588,0.97667,0.97663,0.97937,0.98258,0.97697,0.98077,0.97702,0.9779,0.97877,0.99184,0.97707,0.9836,0.98299,0.98228,0.98373,0.9821,0.98489,0.99047,0.97684,0.98165,0.97446,0.98903,0.97763,0.97618,0.98168,0.9814,0.9841,0.98971,0.98162,0.98924,0.99137,0.98185,0.98978,0.977,0.98043,0.96351,0.98495,0.98977,0.97621,0.97579,0.98036,0.9791,0.9815,0.9815,0.9791,0.98116,0.97626,0.97699,0.97812,0.97906,0.98463,0.99458,0.98364,0.98474,0.98388,0.98224,0.98499,0.97885,0.97841,0.97666,0.97781,0.98013,0.98323,0.9872,0.9833,0.98298,0.98237,0.9977,0.99765,0.99648,0.99651,0.99638,0.98457,0.99964,1.0,0.99027,0.98564,0.98913,0.99524,0.99068,0.99333,0.98487,0.98196,0.98317,0.97949,0.97998,0.97956,0.99189,0.98292,0.98017,0.98099,0.98122,0.98373,0.98258,0.98283,0.98105,0.97549,0.98203,0.9832,0.97964,0.99085,0.98219,0.98373,0.98179,0.98003,0.9878,0.98564,0.9952,0.99507,0.97604,0.97612,0.97621,0.98776,0.98699,0.98722,0.98728,0.98744,0.98823,0.98821,0.98745,0.98809,0.98808,0.94364,0.85743,0.94401,0.85835,0.85521,0.95617,0.91826,0.92081,0.92995,0.92958,0.99022,0.99018,0.99181,0.99199,0.99157,0.98784,0.99157,0.9917,0.9904,0.98684,0.85683,0.92131,0.90766,0.9058,0.93324,0.90774,0.86312,0.93765,0.92764,0.84576,0.98853,0.99014,0.98977,0.98854,0.98856,0.98845,0.98859,0.98741,0.98173,0.97988,0.85553,0.85524,0.89857,0.90565,0.94321,0.90871,0.9263,0.86376,0.91407,0.93264,0.8587,0.94409,0.85846,0.90295,0.92672,0.95454,0.91295,0.9037,0.92907,0.8721,0.94547,0.94331,0.91979,0.96725,0.93792,0.92258,0.93796,0.85971,0.86021,0.86511,0.95066,0.90548,0.85932,0.90533,0.86123,0.9469,0.90686,0.9223,0.90821,0.92914
108,0.97935,0.96736,0.96963,0.96765,0.9857,0.9813,0.94491,0.95471,0.95109,0.94923,0.98847,0.98856,0.98785,0.98801,0.9897,0.98963,0.98755,0.9877,0.98811,0.98821,0.97977,0.96667,0.97907,0.96626,0.97893,0.98208,0.96024,0.98465,0.96691,0.96737,0.98157,0.96563,0.96448,0.963,0.96592,0.96537,0.97072,0.96355,0.96857,0.96544,0.96712,0.96762,0.982,0.96393,0.97255,0.9721,0.96944,0.97221,0.97106,0.97509,0.98049,0.96578,0.96856,0.96047,0.98011,0.96411,0.96332,0.96994,0.97061,0.97533,0.98092,0.96914,0.97801,0.98307,0.9693,0.97888,0.96756,0.97001,0.97023,0.97699,0.97902,0.96541,0.96185,0.96676,0.96548,0.96814,0.96855,0.96963,0.97078,0.97819,0.96617,0.96682,0.9663,0.97396,0.98539,0.97253,0.9723,0.97266,0.97152,0.97677,0.96802,0.96857,0.96345,0.96494,0.96737,0.97192,0.9739,0.97037,0.97224,0.972,0.98809,0.98795,0.99126,0.99125,0.99385,0.97814,0.99138,0.99027,1.0,0.98615,0.97846,0.98435,0.9806,0.9831,0.97303,0.96824,0.97321,0.96674,0.96779,0.97026,0.98644,0.97509,0.97358,0.97489,0.9744,0.97763,0.97647,0.98454,0.97252,0.96632,0.97333,0.97532,0.97389,0.98072,0.97438,0.98523,0.97188,0.97415,0.98667,0.97974,0.98562,0.98559,0.96468,0.96499,0.96494,0.98684,0.98467,0.98776,0.98779,0.98689,0.98742,0.98746,0.98639,0.98841,0.9884,0.93792,0.85478,0.9401,0.85576,0.85671,0.95307,0.91229,0.91604,0.92654,0.92592,0.98197,0.98065,0.98288,0.98288,0.98377,0.9801,0.98655,0.98567,0.99127,0.99257,0.85543,0.91547,0.90217,0.89951,0.92621,0.90121,0.86177,0.93124,0.92239,0.84436,0.98077,0.98102,0.98094,0.98181,0.98198,0.98254,0.98205,0.98056,0.98656,0.98497,0.85327,0.85336,0.89197,0.89938,0.93994,0.90394,0.92043,0.86381,0.91105,0.92956,0.85691,0.93908,0.8574,0.89759,0.92272,0.9518,0.91024,0.90177,0.9271,0.87164,0.93857,0.93936,0.9121,0.96061,0.93452,0.91579,0.93333,0.85837,0.85806,0.86458,0.94351,0.90001,0.8553,0.89958,0.85952,0.94134,0.90191,0.9148,0.90301,0.92375
109,0.97642,0.98697,0.98972,0.98763,0.98253,0.97878,0.95975,0.96517,0.95863,0.95701,0.97946,0.97945,0.97982,0.97996,0.98037,0.98033,0.97962,0.97968,0.98011,0.98015,0.97619,0.98633,0.97704,0.98592,0.97584,0.97837,0.9818,0.98101,0.98708,0.98814,0.97834,0.97389,0.985,0.98419,0.98597,0.97386,0.99007,0.98392,0.98847,0.98627,0.98741,0.98804,0.97908,0.98496,0.99146,0.99047,0.97958,0.99142,0.99056,0.99344,0.97765,0.98612,0.97596,0.98188,0.97656,0.9845,0.98449,0.99068,0.98987,0.99171,0.97753,0.97587,0.97633,0.97924,0.97597,0.97699,0.98693,0.98935,0.98086,0.99276,0.97737,0.98565,0.98333,0.9744,0.98578,0.97528,0.98939,0.98742,0.98982,0.99108,0.98629,0.98724,0.98712,0.99191,0.98212,0.99153,0.98273,0.99172,0.99109,0.99434,0.98829,0.98797,0.98448,0.98555,0.98745,0.99104,0.98339,0.97997,0.9917,0.99134,0.98415,0.9839,0.98551,0.98576,0.98696,0.99605,0.98613,0.98564,0.98615,1.0,0.97577,0.98179,0.97789,0.98077,0.99133,0.97561,0.99192,0.98702,0.9878,0.98715,0.9795,0.9903,0.9869,0.98672,0.98685,0.98405,0.98975,0.97344,0.98879,0.98402,0.98941,0.99039,0.98564,0.97976,0.98946,0.97421,0.98855,0.98594,0.97768,0.98683,0.98226,0.98208,0.9852,0.98543,0.98543,0.97954,0.97835,0.97949,0.97954,0.97942,0.97997,0.97997,0.97931,0.98021,0.9802,0.94313,0.84822,0.95239,0.84963,0.84784,0.96482,0.91479,0.91712,0.92222,0.92166,0.97787,0.97711,0.97912,0.97929,0.97895,0.97587,0.97986,0.9798,0.98163,0.98013,0.84875,0.91727,0.90947,0.91109,0.9253,0.91044,0.85471,0.93123,0.91644,0.83837,0.97685,0.97808,0.97785,0.97708,0.97754,0.97778,0.97683,0.97565,0.97526,0.97389,0.84652,0.84754,0.90301,0.90997,0.94895,0.90527,0.91517,0.87111,0.91871,0.92213,0.85073,0.94124,0.85051,0.90865,0.92211,0.951,0.91843,0.91003,0.92899,0.86755,0.94355,0.94292,0.9172,0.9601,0.94438,0.91796,0.93152,0.85137,0.8514,0.87413,0.94513,0.91178,0.84912,0.91124,0.85346,0.93889,0.9108,0.91334,0.91326,0.91915
110,0.99945,0.98549,0.98345,0.98472,0.99313,0.99749,0.95657,0.96427,0.96248,0.95844,0.98978,0.98964,0.99109,0.99114,0.99017,0.9902,0.99114,0.9911,0.99153,0.99151,0.99962,0.98543,0.99849,0.98534,0.99963,0.99767,0.98464,0.99516,0.98312,0.98361,0.99847,0.99204,0.98549,0.9852,0.98565,0.99172,0.98424,0.98707,0.98602,0.98348,0.98479,0.98441,0.99675,0.98437,0.98137,0.98267,0.99022,0.98131,0.98521,0.98242,0.99853,0.98541,0.9929,0.98479,0.9994,0.98716,0.98568,0.98137,0.98565,0.98408,0.99808,0.99307,0.9982,0.99719,0.99319,0.99792,0.98556,0.98567,0.96495,0.98279,0.99851,0.98574,0.98521,0.9927,0.98746,0.99329,0.98462,0.98741,0.98597,0.97767,0.98533,0.98499,0.98325,0.98238,0.99372,0.98157,0.98704,0.98114,0.98422,0.98197,0.98462,0.98584,0.98426,0.98685,0.98548,0.98187,0.98628,0.98993,0.98406,0.98401,0.99013,0.99136,0.98838,0.98881,0.98698,0.97571,0.98904,0.98913,0.97846,0.97577,1.0,0.9938,0.99834,0.99549,0.98291,0.99329,0.98105,0.98675,0.98632,0.9876,0.99488,0.98628,0.98524,0.98261,0.98616,0.98739,0.98447,0.98042,0.98652,0.97961,0.98678,0.98554,0.98508,0.99589,0.98544,0.98147,0.98757,0.98168,0.98738,0.98511,0.99387,0.99389,0.98536,0.98534,0.9853,0.99147,0.9909,0.99047,0.99043,0.99164,0.99194,0.99191,0.99154,0.9914,0.99139,0.9447,0.85439,0.94373,0.8554,0.85083,0.95122,0.9178,0.91309,0.9278,0.92654,0.9966,0.99837,0.99681,0.99618,0.99718,0.99624,0.9953,0.99512,0.99241,0.98788,0.85393,0.92202,0.90261,0.90343,0.93624,0.90274,0.8591,0.9359,0.92293,0.84051,0.99862,0.99851,0.99843,0.99833,0.99783,0.99747,0.99667,0.99655,0.98837,0.98671,0.85385,0.85258,0.89252,0.90221,0.94131,0.90287,0.91725,0.85638,0.91188,0.9298,0.85655,0.94361,0.85589,0.89779,0.92621,0.95246,0.90906,0.90177,0.92691,0.86394,0.9454,0.93997,0.91095,0.96257,0.93716,0.92239,0.93607,0.8573,0.85788,0.85657,0.9495,0.90086,0.85761,0.90076,0.8587,0.94417,0.90088,0.91822,0.90186,0.92481
111,0.99389,0.98154,0.98487,0.98215,0.99853,0.99749,0.95693,0.96518,0.96209,0.95983,0.98917,0.98908,0.99032,0.99045,0.98968,0.98971,0.9897,0.98967,0.99052,0.99044,0.99347,0.98066,0.99599,0.98026,0.9934,0.99526,0.98076,0.998,0.98098,0.98275,0.99627,0.9853,0.98095,0.98296,0.98143,0.98505,0.98815,0.9831,0.98466,0.98158,0.98246,0.98361,0.99641,0.98314,0.98657,0.98846,0.98782,0.98651,0.9857,0.98792,0.99514,0.98144,0.98691,0.98095,0.9933,0.98382,0.9814,0.98512,0.98501,0.98769,0.99416,0.98676,0.99504,0.99574,0.98687,0.99534,0.98115,0.9839,0.96399,0.98757,0.9944,0.98068,0.98216,0.98566,0.98512,0.98669,0.98671,0.98319,0.98447,0.97677,0.9817,0.98297,0.9847,0.98905,0.99872,0.98686,0.99026,0.98656,0.9864,0.9875,0.98342,0.98275,0.98287,0.98268,0.98582,0.98699,0.99152,0.98862,0.98695,0.98632,0.9953,0.99657,0.99413,0.99443,0.99301,0.98178,0.99572,0.99524,0.98435,0.98179,0.9938,1.0,0.99547,0.99799,0.98943,0.98729,0.98617,0.98372,0.98391,0.98381,0.99387,0.98534,0.98297,0.98274,0.98377,0.98665,0.98539,0.98232,0.98437,0.97812,0.98474,0.9855,0.98267,0.99384,0.98498,0.9833,0.98492,0.98297,0.98825,0.98756,0.99893,0.99899,0.98094,0.981,0.98109,0.99061,0.99078,0.98972,0.98979,0.98985,0.99084,0.9908,0.99036,0.99029,0.99028,0.94563,0.85627,0.94499,0.85865,0.85485,0.9567,0.92067,0.92084,0.93136,0.93099,0.99463,0.99479,0.99652,0.99661,0.99535,0.99278,0.99488,0.99504,0.99137,0.98668,0.85564,0.92472,0.90793,0.90714,0.93551,0.9078,0.86367,0.93931,0.92774,0.84535,0.99208,0.99428,0.99399,0.9919,0.99248,0.9923,0.99248,0.99173,0.98217,0.98042,0.85453,0.85399,0.89766,0.90597,0.94412,0.90842,0.92571,0.86205,0.91619,0.93329,0.85872,0.9455,0.85849,0.90231,0.9287,0.95602,0.91425,0.90464,0.93032,0.87089,0.9481,0.94481,0.91826,0.96807,0.93959,0.92484,0.93998,0.85943,0.8609,0.86294,0.95261,0.90604,0.85798,0.90555,0.85977,0.94819,0.90512,0.92311,0.9072,0.92888
112,0.99779,0.98628,0.98597,0.98618,0.99525,0.99851,0.95603,0.96358,0.9618,0.95845,0.99129,0.99113,0.99266,0.99273,0.99158,0.99159,0.99259,0.99255,0.99299,0.99288,0.998,0.98598,0.99859,0.98565,0.99771,0.99961,0.98474,0.99781,0.98479,0.98548,0.99942,0.98995,0.98595,0.98552,0.98629,0.9898,0.98603,0.98705,0.98767,0.98496,0.98634,0.9864,0.99933,0.98576,0.9822,0.98524,0.99156,0.98219,0.98769,0.98501,0.99942,0.98634,0.99109,0.98477,0.9981,0.98702,0.98683,0.98378,0.98758,0.98638,0.9995,0.99137,0.99826,0.99948,0.99147,0.9987,0.98633,0.98725,0.96729,0.98518,0.99954,0.98613,0.98557,0.99049,0.9878,0.99136,0.98692,0.98819,0.98762,0.97938,0.98632,0.9866,0.98545,0.98424,0.99659,0.98236,0.98991,0.98207,0.98686,0.98468,0.98646,0.98718,0.98567,0.9861,0.98748,0.98267,0.98861,0.99208,0.9865,0.98623,0.99048,0.99183,0.99071,0.99129,0.98902,0.97745,0.99107,0.99068,0.9806,0.97789,0.99834,0.99547,1.0,0.9979,0.98435,0.99171,0.98349,0.98805,0.98775,0.98879,0.99622,0.98778,0.98598,0.98353,0.98648,0.98916,0.98656,0.98227,0.98756,0.9804,0.98785,0.98704,0.98497,0.99587,0.98672,0.98313,0.98731,0.98409,0.98914,0.98801,0.99574,0.99576,0.98605,0.98609,0.98608,0.99292,0.99244,0.99188,0.99187,0.99323,0.99335,0.99332,0.99324,0.99265,0.99264,0.94288,0.85341,0.94258,0.85452,0.851,0.95101,0.91725,0.91372,0.928,0.92646,0.99836,0.99811,0.99807,0.99766,0.99786,0.9978,0.99709,0.99711,0.99437,0.9897,0.85262,0.92108,0.90265,0.90224,0.93549,0.90251,0.85836,0.9359,0.92249,0.84107,0.99786,0.99867,0.99857,0.99766,0.99839,0.99811,0.9975,0.99715,0.98792,0.98645,0.85229,0.85101,0.89123,0.90087,0.94058,0.90232,0.91768,0.85723,0.91187,0.92982,0.85501,0.94265,0.85453,0.89696,0.9262,0.95218,0.90914,0.90115,0.92713,0.86515,0.94406,0.93945,0.91073,0.96238,0.93633,0.92148,0.93662,0.85612,0.85686,0.85751,0.94925,0.9007,0.85576,0.90046,0.85748,0.94478,0.90022,0.91787,0.90171,0.924
113,0.99482,0.98404,0.98639,0.9848,0.99786,0.99683,0.95534,0.96305,0.96017,0.95736,0.98926,0.98909,0.99078,0.9909,0.98966,0.98967,0.9906,0.99057,0.99121,0.99107,0.99499,0.98364,0.99632,0.98331,0.99471,0.9975,0.98236,0.99946,0.9842,0.98545,0.99761,0.9873,0.98356,0.98336,0.98399,0.98718,0.9882,0.98443,0.98709,0.98447,0.98495,0.98543,0.99804,0.98373,0.98497,0.9871,0.98976,0.98496,0.98722,0.98806,0.99724,0.98427,0.9885,0.98236,0.99513,0.98449,0.98455,0.98658,0.98745,0.98893,0.99705,0.98873,0.99572,0.99797,0.98891,0.99652,0.98409,0.98668,0.96635,0.98815,0.99743,0.98381,0.98328,0.98789,0.9855,0.9888,0.98884,0.98608,0.98717,0.97912,0.9842,0.98504,0.98442,0.9869,0.99902,0.98525,0.99149,0.9849,0.98803,0.98774,0.98544,0.98525,0.98362,0.98379,0.98589,0.98559,0.99149,0.99057,0.98826,0.98793,0.99286,0.99444,0.9934,0.99398,0.99172,0.98034,0.99386,0.99333,0.9831,0.98077,0.99549,0.99799,0.9979,1.0,0.98715,0.98927,0.98674,0.98667,0.98693,0.98681,0.99471,0.98637,0.98429,0.98315,0.98462,0.98854,0.98702,0.98251,0.98581,0.97956,0.98607,0.98598,0.98277,0.99435,0.98552,0.98336,0.98556,0.98402,0.98873,0.9884,0.99835,0.99833,0.98375,0.9838,0.98387,0.99106,0.99068,0.98993,0.98994,0.99126,0.99157,0.99155,0.99138,0.99069,0.99067,0.94146,0.85296,0.94095,0.85479,0.85072,0.95147,0.91633,0.91452,0.92733,0.92541,0.99645,0.99595,0.99642,0.99641,0.99619,0.99495,0.99543,0.99587,0.99284,0.98794,0.8525,0.92089,0.90303,0.90173,0.93403,0.9032,0.85953,0.93503,0.92209,0.84044,0.99506,0.99625,0.99612,0.99483,0.99566,0.9953,0.99506,0.99444,0.98488,0.98336,0.85221,0.85126,0.89212,0.90075,0.93897,0.90244,0.91858,0.85799,0.91132,0.92905,0.85509,0.94085,0.8547,0.8975,0.92487,0.95126,0.90958,0.89999,0.92581,0.866,0.94304,0.93935,0.91195,0.96333,0.93515,0.92071,0.9356,0.85604,0.85671,0.85885,0.94845,0.90157,0.85564,0.90111,0.85747,0.9443,0.90073,0.91845,0.90273,0.92407
114,0.98304,0.99129,0.99483,0.99202,0.98802,0.98664,0.96347,0.96798,0.96059,0.95929,0.97752,0.97742,0.97868,0.9788,0.97798,0.97801,0.97812,0.9781,0.9789,0.97885,0.98243,0.99054,0.98516,0.99005,0.98246,0.98392,0.99085,0.98689,0.99102,0.99288,0.9852,0.98182,0.99093,0.99308,0.99135,0.98175,0.99857,0.9933,0.99475,0.99172,0.99237,0.99355,0.98528,0.99292,0.9963,0.99864,0.98532,0.99637,0.99576,0.99832,0.98415,0.99142,0.98311,0.991,0.98227,0.99417,0.99137,0.99544,0.99494,0.99683,0.98285,0.98253,0.9843,0.98441,0.98252,0.98445,0.99096,0.99391,0.97306,0.99661,0.98356,0.99062,0.9923,0.98175,0.99535,0.98247,0.99695,0.99281,0.99441,0.98593,0.99155,0.99287,0.99448,0.9994,0.98788,0.99673,0.98937,0.99652,0.99653,0.99785,0.99334,0.99254,0.99257,0.99223,0.99588,0.99672,0.98878,0.98551,0.9971,0.99648,0.98521,0.98638,0.98356,0.98384,0.98216,0.99206,0.98521,0.98487,0.97303,0.99133,0.98291,0.98943,0.98435,0.98715,1.0,0.98316,0.99637,0.99385,0.99401,0.99282,0.98214,0.99384,0.99042,0.98862,0.98995,0.98444,0.98974,0.96957,0.99309,0.98797,0.99377,0.99389,0.98928,0.98465,0.99326,0.97054,0.99362,0.98633,0.97645,0.98606,0.98835,0.98835,0.99083,0.99091,0.99099,0.97905,0.97932,0.97813,0.97819,0.97831,0.97932,0.97927,0.97879,0.97871,0.97869,0.94359,0.84772,0.95194,0.85014,0.84583,0.96449,0.91667,0.91669,0.92248,0.923,0.9832,0.9837,0.98529,0.98543,0.98409,0.98122,0.98311,0.98341,0.97952,0.97473,0.84612,0.91985,0.90984,0.91293,0.9296,0.91131,0.85515,0.93433,0.91845,0.83694,0.98089,0.98324,0.98288,0.98056,0.98104,0.98089,0.98073,0.97997,0.97018,0.96846,0.84545,0.84555,0.90305,0.9114,0.94852,0.9049,0.91681,0.86674,0.91869,0.92367,0.8502,0.94295,0.85,0.90813,0.92329,0.95098,0.91825,0.90918,0.92926,0.86495,0.94583,0.94376,0.91807,0.96101,0.94456,0.92056,0.93383,0.85067,0.85232,0.86917,0.94818,0.9121,0.8495,0.91151,0.85067,0.94141,0.90991,0.91633,0.91239,0.92004
115,0.99303,0.98868,0.98664,0.98813,0.9864,0.99098,0.95679,0.96508,0.96172,0.95746,0.98058,0.9804,0.98234,0.98239,0.98084,0.98088,0.98239,0.98232,0.98288,0.9828,0.9925,0.98879,0.99237,0.98875,0.99284,0.99067,0.98883,0.98814,0.98701,0.9875,0.99167,0.99943,0.98913,0.98903,0.989,0.99919,0.98538,0.98811,0.98702,0.98746,0.98829,0.98785,0.99017,0.98802,0.98438,0.98306,0.99716,0.98452,0.98607,0.98317,0.99215,0.98896,0.99956,0.98867,0.99241,0.98833,0.98912,0.98513,0.98644,0.98406,0.99141,0.99959,0.99251,0.99011,0.99964,0.99195,0.9887,0.98683,0.96646,0.9825,0.99295,0.98925,0.98922,0.99967,0.98834,0.99987,0.98596,0.98834,0.98675,0.97947,0.98874,0.98846,0.98668,0.98256,0.98695,0.98464,0.99352,0.98424,0.98519,0.98253,0.98801,0.98855,0.98794,0.99018,0.98628,0.98505,0.99317,0.99689,0.9849,0.98505,0.98303,0.98411,0.98017,0.98073,0.97846,0.97841,0.9816,0.98196,0.96824,0.97561,0.99329,0.98729,0.99171,0.98927,0.98316,1.0,0.98385,0.98794,0.98749,0.98786,0.98611,0.9852,0.98364,0.9816,0.98519,0.98738,0.98685,0.96999,0.98589,0.97992,0.98597,0.98437,0.98401,0.99213,0.98417,0.97111,0.98688,0.98195,0.97882,0.98517,0.98714,0.987,0.98901,0.98896,0.98897,0.98299,0.98281,0.98154,0.9815,0.98307,0.98339,0.98336,0.98317,0.98248,0.98248,0.94336,0.84811,0.94419,0.84941,0.8447,0.95116,0.91691,0.91111,0.92215,0.92207,0.98944,0.99134,0.98969,0.98918,0.98948,0.9891,0.98673,0.98695,0.98316,0.97781,0.84722,0.92137,0.90351,0.90479,0.93359,0.90523,0.85288,0.93419,0.91719,0.83546,0.99148,0.99188,0.99174,0.99083,0.99052,0.99,0.9888,0.98887,0.97913,0.97776,0.84813,0.84625,0.89376,0.9029,0.94101,0.90259,0.91168,0.85658,0.91123,0.92397,0.85023,0.93991,0.84953,0.89878,0.92374,0.94929,0.90983,0.9021,0.92567,0.86004,0.94415,0.93764,0.91026,0.96229,0.93719,0.92037,0.9334,0.85097,0.85187,0.85656,0.94767,0.90195,0.85138,0.90198,0.85221,0.94197,0.90109,0.91498,0.90225,0.91937
