,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_v1_0,default_af_v1_1,default_af_v1_2,default_af_v1_3,default_af_v1_4,default_af_v1_5,default_af_v1_6,default_af_v1_7,default_af_v1_8,default_af_v1_9,default_comp_v1_0,default_comp_v1_1,default_comp_v1_2,default_comp_v1_3,default_comp_v1_4,default_comp_v1_5,default_comp_v1_6,default_comp_v1_7,default_comp_v1_8,default_comp_v1_9,default_comp_v2_0,default_comp_v2_1,default_comp_v2_2,default_comp_v2_3,default_comp_v2_4,default_comp_v2_5,default_comp_v2_6,default_comp_v2_7,default_comp_v2_8,default_comp_v2_9,default_img_v2_0,default_img_v2_1,default_img_v2_2,default_img_v2_3,default_img_v2_4,default_img_v2_5,default_img_v2_6,default_img_v2_7,default_img_v2_8,default_img_v2_9,default_multimer_v1_0,default_multimer_v1_1,default_multimer_v1_2,default_multimer_v1_3,default_multimer_v1_4,default_multimer_v1_5,default_multimer_v1_6,default_multimer_v1_7,default_multimer_v1_8,default_multimer_v1_9,default_multimer_v2_0,default_multimer_v2_1,default_multimer_v2_2,default_multimer_v2_3,default_multimer_v2_4,default_multimer_v2_5,default_multimer_v2_6,default_multimer_v2_7,default_multimer_v2_8,default_multimer_v2_9,default_pdb70_v1_0,default_pdb70_v1_1,default_pdb70_v1_2,default_pdb70_v1_3,default_pdb70_v1_4,default_pdb70_v1_5,default_pdb70_v1_6,default_pdb70_v1_7,default_pdb70_v1_8,default_pdb70_v1_9,default_pdb70_v2_0,default_pdb70_v2_1,default_pdb70_v2_2,default_pdb70_v2_3,default_pdb70_v2_4,default_pdb70_v2_5,default_pdb70_v2_6,default_pdb70_v2_7,default_pdb70_v2_8,default_pdb70_v2_9,default_pdb_v1_0,default_pdb_v1_1,default_pdb_v1_2,default_pdb_v1_3,default_pdb_v1_4,default_pdb_v1_5,default_pdb_v1_6,default_pdb_v1_7,default_pdb_v1_8,default_pdb_v1_9,default_pdb_v2_0,default_pdb_v2_1,default_pdb_v2_2,default_pdb_v2_3,default_pdb_v2_4,default_pdb_v2_5,default_pdb_v2_6,default_pdb_v2_7,default_pdb_v2_8,default_pdb_v2_9,default_struct_v1_0,default_struct_v1_1,default_struct_v1_2,default_struct_v1_3,default_struct_v1_4,default_struct_v1_5,default_struct_v1_6,default_struct_v1_7,default_struct_v1_8,default_struct_v1_9,default_uniclust_v1_0,default_uniclust_v1_1,default_uniclust_v1_2,default_uniclust_v1_3,default_uniclust_v1_4,default_uniclust_v1_5,default_uniclust_v1_6,default_uniclust_v1_7,default_uniclust_v1_8,default_uniclust_v1_9,default_uniclust_v2_0,default_uniclust_v2_1,default_uniclust_v2_2,default_uniclust_v2_3,default_uniclust_v2_4,default_uniclust_v2_5,default_uniclust_v2_6,default_uniclust_v2_7,default_uniclust_v2_8,default_uniclust_v2_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_v2_0,img_multimer_v2_1,img_multimer_v2_2,img_multimer_v2_3,img_multimer_v2_4,img_multimer_v2_5,img_multimer_v2_6,img_multimer_v2_7,img_multimer_v2_8,img_multimer_v2_9,iter_1_old_v1_0,iter_1_old_v1_1,iter_1_old_v1_2,iter_1_old_v1_3,iter_1_old_v1_4,iter_1_old_v1_5,iter_1_old_v1_6,iter_1_old_v1_7,iter_1_old_v1_8,iter_1_old_v1_9,iter_1_old_v2_0,iter_1_old_v2_1,iter_1_old_v2_2,iter_1_old_v2_3,iter_1_old_v2_4,iter_1_old_v2_5,iter_1_old_v2_6,iter_1_old_v2_7,iter_1_old_v2_8,iter_1_old_v2_9,iter_1_v1_0,iter_1_v1_1,iter_1_v1_2,iter_1_v1_3,iter_1_v1_4,iter_1_v1_5,iter_1_v1_6,iter_1_v1_7,iter_1_v1_8,iter_1_v1_9,iter_1_v2_0,iter_1_v2_1,iter_1_v2_2,iter_1_v2_3,iter_1_v2_4,iter_1_v2_5,iter_1_v2_6,iter_1_v2_7,iter_1_v2_8,iter_1_v2_9,iter_2_old_v2_0,iter_2_old_v2_1,iter_2_old_v2_2,iter_2_old_v2_3,iter_2_old_v2_4,iter_2_old_v2_5,iter_2_old_v2_6,iter_2_old_v2_7,iter_2_old_v2_8,iter_2_old_v2_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4
120,0.46026,0.74052,0.44011,0.48738,0.44753,0.71648,0.72337,0.70138,0.69423,0.70089,0.66445,0.69667,0.6913,0.489,0.46521,0.47247,0.47898,0.47468,0.44048,0.45772,0.7094,0.75927,0.74277,0.74673,0.48007,0.75484,0.67674,0.48813,0.4589,0.36375,0.71087,0.75599,0.74234,0.72808,0.72264,0.70298,0.61433,0.47937,0.40098,0.39744,0.71305,0.75035,0.76381,0.7067,0.7055,0.75984,0.7419,0.71446,0.64255,0.46142,0.72078,0.62836,0.5377,0.49608,0.36985,0.46572,0.33331,0.37575,0.27818,0.34242,0.73142,0.77167,0.46572,0.47115,0.43023,0.41788,0.49367,0.44888,0.41692,0.36068,0.70582,0.73071,0.72448,0.46618,0.47235,0.51583,0.41277,0.76744,0.45202,0.42467,0.72843,0.76296,0.72174,0.72202,0.75509,0.49681,0.45824,0.5524,0.4576,0.36381,0.71135,0.70403,0.70701,0.70293,0.72283,0.71946,0.6541,0.47475,0.48647,0.50854,0.7371,0.7611,0.70347,0.7399,0.77117,0.77634,0.71798,0.70682,0.73056,0.43179,0.69791,0.69622,0.71887,0.67252,0.70582,0.67298,0.7296,0.7183,0.65464,0.66434,1.0,0.57146,0.58944,0.54215,0.57011,0.52523,0.5206,0.44841,0.4566,0.47053,0.6236,0.75284,0.64406,0.48399,0.48312,0.49694,0.45806,0.48104,0.36858,0.37654,0.72934,0.73997,0.74461,0.47666,0.50229,0.514,0.49245,0.49895,0.51665,0.50564,0.75724,0.80347,0.79691,0.48449,0.48478,0.47301,0.37167,0.4101,0.40064,0.40658,0.67598,0.64847,0.67324,0.74452,0.66362,0.73284,0.66691,0.675,0.6782,0.70003,0.70086,0.73534,0.71899,0.70327,0.74059,0.72443,0.73699,0.73094,0.75111,0.74215,0.6899,0.68267,0.68126,0.68732,0.63419,0.69144,0.69141,0.69257,0.69101,0.68814,0.6853,0.7247,0.68789,0.71553,0.71882,0.72415,0.7306,0.71898,0.74531,0.68574,0.70544,0.71344,0.72385,0.71361,0.73281,0.72379,0.70022,0.72052,0.73384,0.75271,0.71742,0.70709,0.72109,0.75196,0.66249
121,0.38019,0.44108,0.35378,0.39998,0.38858,0.47664,0.47763,0.47143,0.46457,0.47299,0.39019,0.4054,0.4038,0.37937,0.37912,0.39212,0.38703,0.38566,0.374,0.38285,0.46606,0.47633,0.46023,0.46142,0.39192,0.47239,0.44043,0.39591,0.38437,0.35347,0.45845,0.46887,0.47614,0.45954,0.45789,0.4438,0.4175,0.38,0.39719,0.34432,0.45806,0.4802,0.4782,0.46489,0.45734,0.4507,0.44864,0.43995,0.46297,0.37617,0.44591,0.42712,0.382,0.4081,0.30941,0.38786,0.3035,0.28349,0.25705,0.29479,0.46002,0.48025,0.36814,0.36827,0.35848,0.35302,0.3695,0.34734,0.34598,0.35305,0.46418,0.47075,0.42839,0.38887,0.38137,0.39666,0.35184,0.48103,0.40506,0.36832,0.45295,0.46083,0.43954,0.45037,0.46678,0.40224,0.38362,0.41756,0.37634,0.37405,0.46563,0.45066,0.44702,0.43351,0.43906,0.43742,0.44007,0.38142,0.39101,0.43474,0.47683,0.45507,0.46155,0.47851,0.45181,0.46199,0.45641,0.44106,0.4559,0.38506,0.45908,0.44196,0.46681,0.45531,0.45394,0.45475,0.47171,0.46501,0.43981,0.42346,0.57146,1.0,0.69038,0.66831,0.63637,0.66526,0.49823,0.47322,0.4288,0.46499,0.45401,0.63234,0.61376,0.44392,0.57633,0.67896,0.47044,0.47319,0.44505,0.38968,0.55524,0.5735,0.56993,0.46227,0.43428,0.44458,0.46775,0.47679,0.58695,0.47428,0.48406,0.47432,0.51119,0.44392,0.44043,0.4113,0.32531,0.3245,0.38794,0.37206,0.4633,0.43382,0.46302,0.46822,0.44475,0.46883,0.44708,0.45437,0.45288,0.47105,0.46854,0.48754,0.47777,0.46984,0.48227,0.46801,0.47488,0.47511,0.47709,0.61248,0.47462,0.45833,0.45769,0.45536,0.43768,0.47241,0.45799,0.47683,0.46802,0.4571,0.44953,0.48319,0.47215,0.47233,0.46459,0.47629,0.45858,0.46485,0.46234,0.44446,0.46908,0.47535,0.46715,0.46812,0.47285,0.46913,0.47057,0.4737,0.46987,0.52714,0.4803,0.47751,0.47858,0.49099,0.46474
122,0.38193,0.46761,0.36813,0.42854,0.43701,0.52437,0.52884,0.52214,0.51834,0.51987,0.40062,0.41346,0.41226,0.39531,0.40235,0.41692,0.40234,0.40087,0.38295,0.39462,0.52652,0.50994,0.50918,0.51013,0.41113,0.51129,0.49564,0.42233,0.41449,0.36977,0.51039,0.49108,0.51266,0.51673,0.51555,0.50304,0.44178,0.40165,0.43231,0.33693,0.52214,0.50432,0.51055,0.50986,0.51548,0.51528,0.47962,0.49462,0.45193,0.40145,0.47861,0.45908,0.39083,0.43611,0.30655,0.42492,0.30625,0.28746,0.2431,0.29853,0.49317,0.50017,0.3808,0.40379,0.38732,0.36592,0.38846,0.35578,0.35607,0.33178,0.52279,0.51503,0.47936,0.41201,0.40239,0.42558,0.34731,0.51705,0.44796,0.40127,0.51723,0.51783,0.4562,0.51575,0.51072,0.4331,0.40202,0.44408,0.41466,0.38252,0.51888,0.5156,0.49693,0.43139,0.45725,0.48544,0.49235,0.40043,0.41444,0.45488,0.51592,0.51049,0.51944,0.50257,0.50511,0.51974,0.51137,0.49612,0.49425,0.41882,0.53632,0.5293,0.52453,0.51622,0.51067,0.5167,0.51981,0.51201,0.49338,0.50221,0.58944,0.69038,1.0,0.64379,0.63887,0.80786,0.51347,0.4539,0.44205,0.51236,0.48686,0.7351,0.75906,0.46945,0.53518,0.59661,0.45868,0.50209,0.41436,0.40806,0.64718,0.66424,0.68539,0.45968,0.46442,0.48312,0.47729,0.53198,0.56138,0.54668,0.49635,0.48095,0.56027,0.47833,0.45613,0.42889,0.36923,0.35176,0.4097,0.39857,0.55041,0.51046,0.54428,0.51984,0.5256,0.52228,0.52753,0.53763,0.53306,0.54848,0.52314,0.53611,0.52722,0.52712,0.51887,0.52879,0.52699,0.52971,0.52593,0.66294,0.537,0.54542,0.54341,0.54002,0.50334,0.55963,0.53719,0.53771,0.5558,0.5424,0.51551,0.53131,0.52004,0.52624,0.53327,0.52453,0.52413,0.5108,0.52818,0.48483,0.51829,0.52279,0.51961,0.51929,0.51754,0.51569,0.51892,0.52236,0.51616,0.56807,0.52466,0.4889,0.5118,0.50921,0.50767
123,0.39218,0.45404,0.38251,0.44756,0.41275,0.47375,0.48859,0.48337,0.45447,0.46137,0.42896,0.42712,0.42666,0.42033,0.42074,0.4335,0.43075,0.43069,0.42205,0.42544,0.45749,0.48085,0.46668,0.47764,0.43011,0.48884,0.45006,0.43556,0.41611,0.36091,0.45483,0.48829,0.47675,0.47023,0.45822,0.45496,0.44603,0.41633,0.39093,0.35714,0.45181,0.48319,0.49377,0.46389,0.45531,0.46139,0.47125,0.46119,0.43613,0.40963,0.47609,0.42684,0.41447,0.41502,0.3271,0.41514,0.30348,0.28859,0.24786,0.30124,0.47178,0.48162,0.40009,0.40004,0.37347,0.37513,0.39905,0.37335,0.38227,0.3483,0.45553,0.48116,0.45408,0.43599,0.41944,0.437,0.37285,0.46951,0.467,0.39581,0.46302,0.46539,0.45513,0.45415,0.47404,0.45273,0.4256,0.42747,0.42103,0.39922,0.46368,0.45577,0.46951,0.43163,0.45591,0.45821,0.46405,0.41468,0.43172,0.49807,0.46786,0.46986,0.45522,0.49169,0.47824,0.4706,0.45591,0.46771,0.46278,0.41467,0.45136,0.44371,0.45936,0.45044,0.46127,0.45295,0.47016,0.46391,0.45039,0.43966,0.54215,0.66831,0.64379,1.0,0.66485,0.72566,0.61472,0.55592,0.49346,0.58139,0.43703,0.58895,0.65962,0.51273,0.78445,0.67305,0.55029,0.60606,0.49714,0.40747,0.48724,0.4948,0.49649,0.55073,0.50366,0.53817,0.56583,0.57995,0.67476,0.60219,0.49141,0.47844,0.48301,0.51434,0.4913,0.45728,0.37705,0.34778,0.47759,0.3968,0.44749,0.44659,0.44659,0.47237,0.45688,0.4682,0.44311,0.44341,0.45696,0.45936,0.45845,0.47485,0.46548,0.46028,0.47273,0.46244,0.46702,0.47185,0.47241,0.53317,0.46109,0.45582,0.4564,0.45629,0.44432,0.45906,0.4593,0.45997,0.458,0.45687,0.44945,0.46838,0.44915,0.46089,0.46002,0.46642,0.46044,0.4635,0.46858,0.44247,0.46433,0.47057,0.46143,0.46205,0.46307,0.46446,0.4772,0.46673,0.46484,0.48578,0.46499,0.46681,0.47479,0.4875,0.45569
124,0.40344,0.48735,0.3907,0.44279,0.42364,0.46405,0.45235,0.44664,0.4403,0.45923,0.44428,0.45058,0.44931,0.42778,0.44395,0.46619,0.43994,0.43951,0.40591,0.42608,0.45105,0.47324,0.47294,0.46606,0.43505,0.47122,0.44886,0.45557,0.40914,0.37414,0.45228,0.47422,0.47013,0.44851,0.45472,0.44824,0.46214,0.43466,0.38571,0.37859,0.46633,0.4658,0.46926,0.44804,0.44907,0.46299,0.45833,0.45342,0.45098,0.40181,0.46198,0.41825,0.41876,0.44148,0.34638,0.42374,0.33151,0.31467,0.27376,0.31214,0.45467,0.47065,0.40079,0.40639,0.39791,0.37447,0.40929,0.39408,0.3763,0.34022,0.45392,0.45364,0.46001,0.42274,0.42886,0.41735,0.38785,0.49264,0.42893,0.39712,0.46269,0.46575,0.47441,0.46822,0.46844,0.44664,0.41911,0.43422,0.42097,0.38031,0.44952,0.45881,0.43565,0.46194,0.48147,0.44528,0.43956,0.4242,0.44857,0.47178,0.47684,0.46933,0.44862,0.46567,0.47708,0.47033,0.4499,0.44553,0.46635,0.40077,0.43779,0.44339,0.46923,0.44546,0.46356,0.45374,0.466,0.45801,0.4398,0.45008,0.56992,0.63637,0.63887,0.66485,1.0,0.63821,0.56655,0.52377,0.55833,0.59846,0.45917,0.56635,0.60452,0.49997,0.63363,0.66465,0.52602,0.56325,0.48908,0.4068,0.47864,0.48669,0.50082,0.57678,0.51792,0.54693,0.60898,0.57448,0.71953,0.57491,0.48834,0.53717,0.49523,0.50284,0.49375,0.44945,0.4381,0.36,0.39169,0.3976,0.43874,0.42257,0.43874,0.4703,0.43246,0.46689,0.43452,0.43077,0.43862,0.45078,0.4455,0.47583,0.47873,0.45195,0.47603,0.47104,0.47394,0.46724,0.47606,0.5514,0.43956,0.44589,0.44683,0.44952,0.44054,0.44929,0.45418,0.43989,0.44813,0.44904,0.45681,0.46767,0.44606,0.45797,0.47181,0.47129,0.46845,0.45444,0.47262,0.42821,0.45632,0.47491,0.47006,0.46601,0.47245,0.46292,0.4462,0.47592,0.45927,0.49976,0.4562,0.47414,0.46936,0.47911,0.44094
125,0.37576,0.44186,0.36175,0.40995,0.42285,0.48447,0.49138,0.48541,0.48028,0.48422,0.39346,0.39076,0.39048,0.39176,0.39214,0.40491,0.40399,0.40274,0.39064,0.3987,0.48522,0.4707,0.47426,0.47787,0.3972,0.47608,0.46783,0.4074,0.40669,0.3653,0.47377,0.46075,0.47532,0.48288,0.48094,0.47617,0.43247,0.38811,0.43938,0.33493,0.48033,0.46732,0.47347,0.4796,0.48101,0.48387,0.45241,0.47238,0.42411,0.39937,0.45151,0.44264,0.38466,0.4304,0.30092,0.41876,0.29384,0.28437,0.23738,0.29225,0.45851,0.46355,0.37261,0.3969,0.37134,0.3586,0.37969,0.35199,0.34919,0.32805,0.48126,0.4787,0.45564,0.39425,0.38684,0.4176,0.34297,0.47591,0.44205,0.39893,0.48579,0.48124,0.42669,0.48826,0.47613,0.41344,0.3863,0.42942,0.401,0.39424,0.48045,0.4824,0.47898,0.40259,0.43437,0.46275,0.46918,0.38302,0.39885,0.44912,0.47494,0.47543,0.48049,0.46775,0.47279,0.48648,0.47842,0.46849,0.47243,0.413,0.49692,0.49778,0.48608,0.48543,0.48056,0.48964,0.48481,0.47958,0.47208,0.48288,0.52513,0.66525,0.80786,0.72566,0.63821,1.0,0.53959,0.49066,0.4631,0.55387,0.45859,0.64999,0.74168,0.47,0.63298,0.63338,0.48976,0.55359,0.4743,0.4183,0.56656,0.5829,0.5871,0.49618,0.46552,0.49348,0.51939,0.55498,0.5879,0.5679,0.46856,0.44438,0.50321,0.47676,0.45836,0.43112,0.38803,0.34008,0.46016,0.40164,0.51016,0.48915,0.50399,0.4855,0.49874,0.48745,0.50119,0.50333,0.50428,0.51214,0.4825,0.49334,0.48661,0.48588,0.48186,0.49109,0.48639,0.49082,0.48698,0.57125,0.50462,0.5148,0.51135,0.5103,0.48835,0.51883,0.50812,0.50363,0.51589,0.51233,0.47993,0.49064,0.48133,0.48643,0.4905,0.48447,0.49001,0.47994,0.49313,0.46048,0.48062,0.48384,0.4811,0.48193,0.48014,0.48104,0.48645,0.48326,0.48111,0.5102,0.48621,0.46599,0.47888,0.47517,0.48116
126,0.45179,0.48369,0.43339,0.5748,0.51809,0.45513,0.45424,0.44844,0.44853,0.467,0.47169,0.47849,0.47737,0.455,0.47743,0.55204,0.4599,0.45938,0.42334,0.4364,0.46078,0.47501,0.4648,0.47599,0.5487,0.4783,0.45743,0.53637,0.44905,0.36454,0.45446,0.47445,0.48077,0.46288,0.46997,0.45485,0.46586,0.48171,0.39993,0.36767,0.45371,0.47335,0.48035,0.47676,0.45433,0.46351,0.46552,0.47634,0.46608,0.44051,0.46643,0.47762,0.47622,0.46641,0.35219,0.44621,0.38949,0.34698,0.27525,0.32282,0.46498,0.47612,0.45002,0.44408,0.40991,0.4237,0.44869,0.43129,0.42619,0.36202,0.46029,0.47218,0.45355,0.50852,0.49853,0.44098,0.38506,0.46961,0.58547,0.44483,0.47952,0.46161,0.46589,0.46091,0.46662,0.55984,0.50176,0.46464,0.51093,0.39209,0.4556,0.45519,0.46286,0.50673,0.47592,0.45897,0.46356,0.50142,0.52353,0.58317,0.46397,0.46409,0.45271,0.47468,0.47521,0.46816,0.46187,0.47372,0.4951,0.47394,0.45652,0.45826,0.45472,0.44403,0.45717,0.44674,0.46485,0.45329,0.45085,0.45674,0.5206,0.49823,0.51341,0.61472,0.56655,0.53959,1.0,0.59038,0.59948,0.65653,0.44863,0.51564,0.55112,0.75708,0.60776,0.47828,0.57614,0.60757,0.42952,0.37372,0.4702,0.47577,0.47853,0.57315,0.62684,0.69019,0.62395,0.6742,0.66752,0.7402,0.47974,0.50091,0.4775,0.66938,0.65882,0.49721,0.45407,0.38513,0.49219,0.42639,0.44803,0.44014,0.44859,0.46551,0.44615,0.46366,0.45419,0.4536,0.45107,0.46042,0.45124,0.45882,0.45427,0.45707,0.4617,0.45678,0.45953,0.46493,0.46802,0.49306,0.45245,0.4624,0.46258,0.46024,0.45833,0.46282,0.45853,0.45309,0.4646,0.46077,0.44818,0.45293,0.46736,0.45611,0.45636,0.45698,0.45878,0.45922,0.46755,0.46108,0.44982,0.45447,0.45373,0.45392,0.46969,0.45605,0.45805,0.45707,0.45765,0.48002,0.44999,0.47435,0.46811,0.49286,0.46828
127,0.37987,0.42049,0.37127,0.4586,0.43832,0.3946,0.41152,0.40796,0.39757,0.39488,0.4038,0.40572,0.40548,0.39828,0.41313,0.49817,0.41296,0.41403,0.41273,0.40523,0.39128,0.41568,0.40121,0.41238,0.42475,0.42088,0.39204,0.4506,0.38238,0.37938,0.39586,0.41955,0.41329,0.41029,0.3983,0.39527,0.40444,0.4002,0.36789,0.36019,0.39072,0.41892,0.42735,0.39915,0.39592,0.40438,0.40663,0.40099,0.40173,0.38447,0.41597,0.39355,0.3942,0.38394,0.32133,0.40371,0.3424,0.27579,0.25222,0.29814,0.4089,0.42005,0.38247,0.39763,0.35703,0.36654,0.38436,0.36076,0.36651,0.32853,0.3901,0.40912,0.39718,0.40838,0.3984,0.39168,0.3695,0.40789,0.51611,0.40416,0.41018,0.40129,0.40309,0.39531,0.40741,0.43011,0.39647,0.38367,0.40352,0.43155,0.3963,0.39685,0.40448,0.39487,0.40605,0.40379,0.40542,0.38651,0.43061,0.53339,0.39829,0.40924,0.39152,0.42608,0.40957,0.41066,0.40532,0.40531,0.40248,0.40851,0.38934,0.38713,0.39674,0.3904,0.40223,0.39263,0.40306,0.39987,0.39322,0.39606,0.44841,0.4733,0.4539,0.55592,0.52377,0.49066,0.59038,1.0,0.6503,0.63328,0.40757,0.43886,0.46207,0.61561,0.68994,0.52922,0.83114,0.75993,0.47707,0.42741,0.41076,0.41741,0.41725,0.66675,0.63006,0.6273,0.6292,0.61645,0.58668,0.60157,0.42617,0.43225,0.41989,0.59731,0.66027,0.51004,0.40093,0.33966,0.54366,0.39833,0.39402,0.40038,0.39274,0.40629,0.3935,0.40337,0.40918,0.39419,0.39735,0.40254,0.39784,0.39765,0.39393,0.39188,0.40511,0.39398,0.40049,0.40627,0.40398,0.42694,0.41289,0.4014,0.40097,0.40131,0.40173,0.40283,0.4018,0.41321,0.40194,0.40205,0.3921,0.39306,0.38609,0.39521,0.39935,0.39471,0.40016,0.39586,0.40874,0.39588,0.39047,0.39903,0.39406,0.39422,0.39987,0.40013,0.4081,0.39714,0.39937,0.41658,0.39651,0.40824,0.40774,0.41583,0.40869
128,0.39613,0.44083,0.38552,0.54337,0.46144,0.39715,0.39962,0.39233,0.39633,0.39031,0.4306,0.42942,0.42913,0.42042,0.47746,0.58202,0.4362,0.44003,0.40793,0.42743,0.39437,0.41258,0.39324,0.41241,0.52646,0.42668,0.39631,0.54075,0.41246,0.37819,0.3898,0.42787,0.40436,0.40525,0.40243,0.4018,0.42776,0.44253,0.36928,0.37,0.39384,0.41766,0.42898,0.404,0.39475,0.41203,0.41629,0.40624,0.4195,0.39841,0.41762,0.37975,0.40449,0.42763,0.32091,0.41067,0.42688,0.30746,0.2619,0.30389,0.40627,0.41339,0.40151,0.40449,0.3711,0.37854,0.37973,0.37081,0.36575,0.31673,0.39325,0.40049,0.40863,0.47609,0.45516,0.40122,0.38357,0.41081,0.51017,0.42697,0.41724,0.3981,0.41972,0.4028,0.40476,0.52788,0.48624,0.40454,0.45104,0.37466,0.39279,0.39841,0.3902,0.41352,0.43252,0.39506,0.41138,0.45852,0.5086,0.58369,0.39256,0.40537,0.39315,0.42321,0.41757,0.40562,0.40016,0.40887,0.40678,0.41013,0.39628,0.40767,0.39247,0.38388,0.3971,0.38899,0.39568,0.39285,0.39206,0.41056,0.4566,0.4288,0.44205,0.49346,0.55833,0.4631,0.59948,0.6503,1.0,0.73093,0.40676,0.42453,0.45733,0.64974,0.57338,0.47246,0.66709,0.70256,0.40496,0.39329,0.41692,0.42571,0.4297,0.75352,0.78546,0.81074,0.77381,0.70099,0.54277,0.66925,0.42962,0.45385,0.4324,0.71577,0.65008,0.50691,0.4813,0.35378,0.43386,0.39536,0.40516,0.39455,0.40499,0.402,0.39954,0.40063,0.41309,0.41031,0.40373,0.40107,0.3944,0.39583,0.38951,0.39277,0.39399,0.39824,0.39457,0.39852,0.39545,0.41764,0.40317,0.41676,0.41041,0.40991,0.41346,0.41299,0.40792,0.40203,0.41004,0.4112,0.39801,0.38945,0.38414,0.39558,0.40018,0.39097,0.40634,0.39194,0.41106,0.38678,0.3915,0.39306,0.3908,0.38839,0.39185,0.39055,0.39083,0.3918,0.39239,0.40863,0.39395,0.43256,0.39688,0.41884,0.41823
129,0.41013,0.42982,0.39014,0.48222,0.48857,0.41472,0.4131,0.40877,0.42362,0.41356,0.42295,0.42139,0.42098,0.41577,0.46985,0.53936,0.43174,0.43436,0.40631,0.41949,0.41753,0.41745,0.41857,0.42146,0.47303,0.42425,0.42485,0.48241,0.39354,0.38485,0.42307,0.42873,0.41789,0.41504,0.41935,0.44295,0.42868,0.43548,0.40435,0.35569,0.42076,0.4159,0.42326,0.41623,0.43334,0.42779,0.42195,0.4253,0.40744,0.39162,0.41047,0.41388,0.40077,0.4307,0.31915,0.40727,0.40244,0.30401,0.26261,0.30673,0.41515,0.41556,0.39706,0.40757,0.39539,0.4042,0.38734,0.3907,0.38915,0.32684,0.41888,0.41708,0.42276,0.43401,0.43555,0.40039,0.35961,0.43543,0.47483,0.43289,0.4249,0.41941,0.41292,0.43594,0.42786,0.47855,0.43643,0.42845,0.43819,0.38716,0.43752,0.42302,0.41579,0.41364,0.42906,0.41944,0.41254,0.43426,0.4705,0.51659,0.41717,0.41916,0.42645,0.42455,0.42809,0.42537,0.4161,0.41368,0.42695,0.41991,0.42499,0.43664,0.43325,0.42132,0.43786,0.42282,0.42332,0.42455,0.4251,0.43531,0.47053,0.46499,0.51236,0.58139,0.59846,0.55387,0.65653,0.63328,0.73093,1.0,0.42886,0.45786,0.50153,0.66867,0.63135,0.49605,0.62281,0.73235,0.43925,0.38682,0.46514,0.45954,0.47554,0.70624,0.69265,0.73019,0.7509,0.75292,0.60757,0.7962,0.43252,0.45209,0.44006,0.74439,0.63905,0.49932,0.48891,0.35667,0.46913,0.41034,0.42873,0.41719,0.42281,0.44178,0.42029,0.44515,0.42585,0.42407,0.42387,0.43217,0.42661,0.41687,0.42316,0.42529,0.41697,0.4222,0.42231,0.43617,0.41877,0.45405,0.42659,0.43275,0.43259,0.4332,0.43644,0.43206,0.43125,0.42724,0.43156,0.43275,0.41822,0.41764,0.42734,0.43965,0.42643,0.43923,0.42656,0.43818,0.42825,0.41963,0.41162,0.41862,0.41536,0.41565,0.41507,0.41906,0.41265,0.4221,0.41094,0.44198,0.41055,0.47185,0.42128,0.43785,0.46135
