,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9
79,0.87295,0.42673,0.79856,0.44824,0.83664,0.40098,0.80811,0.8094,0.40338,0.40104,0.80506,0.4011,0.39974,0.39967,0.80105,0.47131,0.81566,0.8671,0.43016,0.86874,0.86434,0.4365,0.39095,0.78099,0.50781,0.84481,0.87867,0.44331,0.81894,0.91006,0.41166,0.80036,0.79855,0.40183,0.83892,0.80579,0.81077,0.50407,0.42135,0.81734,0.38886,0.81916,0.82275,0.85257,0.85672,0.85205,0.84439,0.51876,0.91487,0.85382,0.87374,0.91314,0.46497,0.83923,0.46425,0.36936,0.42699,0.85117,0.8681,0.74368,0.50838,0.49828,0.79628,0.42163,0.88593,0.71424,0.84694,0.71778,0.80361,0.45741,0.8715,0.47174,0.86121,0.91072,0.89502,0.52133,0.45685,0.78908,0.78878,1.0,0.93798,0.92699,0.92322,0.85569,0.90136,0.50769,0.91044,0.80484,0.95116,0.81491,0.43653,0.42445,0.42168,0.81428,0.8471,0.46035,0.58268,0.38637,0.40016,0.5166,0.87691,0.92527,0.86133,0.85201,0.82462,0.8618,0.84528,0.86033,0.8472,0.40509,0.80765,0.82386,0.90338,0.84959,0.83329,0.81092,0.43387,0.42271,0.88371,0.83966,0.82859,0.84212,0.81844,0.81844,0.81261,0.81946,0.82656,0.82153,0.81863,0.41751,0.78214,0.73953,0.74002,0.81856,0.81825,0.80981,0.81905,0.44559,0.8115,0.45218,0.72786,0.72232,0.67052,0.75935,0.42653,0.78119,0.76678,0.39081,0.32275,0.68241,0.78172,0.68572,0.69598,0.81828,0.81532,0.82317,0.8155,0.8106,0.45163,0.75799,0.8449,0.75832,0.74499
80,0.91537,0.42693,0.81386,0.8399,0.84969,0.40891,0.4095,0.8447,0.41109,0.41048,0.40975,0.40888,0.40928,0.40845,0.40698,0.88449,0.42461,0.89276,0.44543,0.90525,0.90484,0.43638,0.39565,0.77926,0.50483,0.89443,0.91229,0.85707,0.84775,0.9725,0.4219,0.81506,0.82464,0.41124,0.87641,0.82132,0.82544,0.51393,0.4265,0.45457,0.80139,0.81741,0.83493,0.9036,0.90433,0.90138,0.89168,0.89048,0.97439,0.90284,0.91184,0.95138,0.48036,0.87954,0.47407,0.77003,0.43031,0.892,0.49086,0.73284,0.91247,0.50959,0.83702,0.43669,0.90868,0.71777,0.87776,0.71456,0.83638,0.82182,0.9081,0.47695,0.88486,0.93393,0.93,0.90403,0.46885,0.78482,0.78227,0.93798,1.0,0.96406,0.98282,0.89736,0.93806,0.51425,0.91306,0.79927,0.93753,0.80887,0.45638,0.44463,0.71196,0.85501,0.90217,0.46294,0.60576,0.63679,0.40178,0.52188,0.92061,0.97428,0.89248,0.84906,0.82517,0.88283,0.8488,0.88023,0.88318,0.82896,0.82752,0.82768,0.94422,0.86219,0.84382,0.80349,0.44328,0.42712,0.92371,0.87054,0.86244,0.87937,0.845,0.84482,0.83609,0.84989,0.8545,0.84051,0.84798,0.43109,0.80104,0.73915,0.34967,0.84051,0.84124,0.82607,0.84641,0.45532,0.43725,0.46059,0.73156,0.72109,0.67186,0.78839,0.43906,0.80149,0.79491,0.40322,0.32539,0.33016,0.80549,0.32623,0.69512,0.42801,0.84191,0.84201,0.84229,0.83326,0.45923,0.76462,0.88023,0.7636,0.74177
81,0.92302,0.42834,0.81552,0.83709,0.84489,0.41251,0.41304,0.41412,0.41417,0.83196,0.41288,0.82842,0.41197,0.41009,0.82363,0.47757,0.83334,0.50992,0.45408,0.91009,0.91008,0.43156,0.39877,0.37685,0.5172,0.46673,0.92001,0.45902,0.84056,0.93621,0.42202,0.45092,0.82621,0.41364,0.85715,0.81403,0.80419,0.53043,0.43001,0.45392,0.79536,0.81097,0.46162,0.50465,0.50396,0.49551,0.89013,0.89498,0.93633,0.90372,0.5308,0.95114,0.47752,0.51279,0.87802,0.37147,0.4373,0.87074,0.50568,0.73469,0.53327,0.50478,0.84075,0.85209,0.88793,0.72019,0.89292,0.71663,0.84111,0.8279,0.91698,0.47193,0.87838,0.90115,0.90745,0.5396,0.48041,0.78938,0.78405,0.92699,0.96406,1.0,0.95553,0.9124,0.95552,0.52528,0.9209,0.8061,0.94256,0.81691,0.44958,0.44012,0.43002,0.84781,0.87855,0.4616,0.59239,0.62241,0.38806,0.51582,0.93213,0.96194,0.8822,0.85282,0.81881,0.88321,0.84501,0.85881,0.88082,0.40592,0.82883,0.82437,0.96014,0.84555,0.84271,0.80472,0.43867,0.42626,0.89744,0.87176,0.85635,0.86118,0.84073,0.83905,0.83782,0.85763,0.85723,0.84335,0.85383,0.4316,0.80105,0.74396,0.74723,0.44034,0.84774,0.82503,0.85491,0.88932,0.8492,0.45688,0.73664,0.34116,0.67306,0.79121,0.4369,0.80453,0.79811,0.402,0.32568,0.33007,0.80737,0.68766,0.69794,0.43504,0.84455,0.83717,0.84905,0.84391,0.88477,0.77201,0.87327,0.7688,0.74621
82,0.91472,0.84297,0.82763,0.46931,0.8546,0.82997,0.83273,0.8341,0.83422,0.40709,0.82934,0.40604,0.40606,0.4064,0.40377,0.89748,0.43876,0.90297,0.45511,0.93834,0.89586,0.44837,0.81286,0.78407,0.88184,0.8838,0.90116,0.86556,0.86028,0.96563,0.43174,0.82468,0.41561,0.41899,0.89261,0.83759,0.84454,0.4914,0.43805,0.47499,0.8093,0.8324,0.84652,0.89131,0.8927,0.45315,0.44815,0.87666,0.96542,0.88991,0.91357,0.93746,0.50086,0.86557,0.86633,0.7757,0.44755,0.8799,0.85812,0.35261,0.5023,0.50853,0.83332,0.42838,0.89145,0.72131,0.88846,0.71866,0.8263,0.8144,0.90392,0.49852,0.91144,0.95444,0.96137,0.90743,0.4567,0.79032,0.3801,0.92322,0.98282,0.95553,1.0,0.90082,0.92591,0.90117,0.91304,0.8045,0.92485,0.81659,0.44513,0.43184,0.7164,0.83822,0.89956,0.46892,0.61046,0.39192,0.39161,0.51517,0.91045,0.97028,0.91518,0.8597,0.833,0.90524,0.86034,0.90606,0.90581,0.84103,0.84057,0.84015,0.93307,0.8804,0.85837,0.82019,0.46306,0.44554,0.926,0.87848,0.88103,0.89825,0.85672,0.85589,0.84787,0.84969,0.85661,0.84223,0.85115,0.43333,0.80056,0.74408,0.35161,0.42158,0.85306,0.82259,0.85306,0.45236,0.43744,0.45905,0.34957,0.72394,0.32086,0.78609,0.43896,0.80131,0.79598,0.4005,0.32554,0.68974,0.80625,0.3281,0.33073,0.84641,0.85182,0.83815,0.84793,0.8395,0.4576,0.77101,0.88362,0.36314,0.74594
83,0.89242,0.41322,0.81022,0.8422,0.87885,0.40493,0.40521,0.40616,0.40588,0.40499,0.40482,0.40628,0.40402,0.82046,0.40297,0.44551,0.40871,0.43892,0.44523,0.87444,0.91369,0.84597,0.4045,0.79055,0.89221,0.88816,0.87986,0.42685,0.83074,0.88638,0.41182,0.82602,0.82302,0.82639,0.84154,0.8032,0.78708,0.9327,0.84533,0.43645,0.78794,0.80147,0.43879,0.90418,0.90433,0.89643,0.45315,0.91277,0.88829,0.90573,0.45085,0.87381,0.88805,0.89349,0.92495,0.78119,0.40917,0.83788,0.86249,0.738,0.92558,0.42942,0.8964,0.85157,0.83361,0.34639,0.82944,0.34437,0.41928,0.83221,0.87731,0.4287,0.86556,0.8692,0.87522,0.46357,0.93347,0.79878,0.37661,0.85569,0.89736,0.9124,0.90082,1.0,0.8823,0.9212,0.86541,0.81599,0.8589,0.83351,0.46405,0.45311,0.70206,0.43914,0.83278,0.79163,0.38123,0.38286,0.64154,0.51597,0.88505,0.89328,0.85176,0.86759,0.81357,0.85689,0.82777,0.83603,0.85327,0.82047,0.82249,0.78853,0.8874,0.82057,0.82945,0.7918,0.40591,0.82103,0.85514,0.84406,0.84255,0.8448,0.83294,0.8312,0.83283,0.89263,0.87403,0.86531,0.87765,0.4215,0.39009,0.74794,0.35359,0.85896,0.8681,0.8433,0.8701,0.89537,0.87236,0.89498,0.7396,0.34178,0.67439,0.80791,0.43711,0.82209,0.82676,0.38935,0.68639,0.69133,0.80736,0.68949,0.69957,0.86776,0.86455,0.85608,0.88055,0.88129,0.89742,0.77834,0.44993,0.77575,0.75093
84,0.9507,0.4177,0.81504,0.82464,0.83538,0.4162,0.41685,0.41848,0.41863,0.84081,0.41636,0.41601,0.41511,0.41377,0.8332,0.87103,0.82878,0.50113,0.80184,0.89359,0.52789,0.42849,0.39883,0.37511,0.52633,0.48835,0.93649,0.4506,0.82326,0.925,0.41282,0.80612,0.81304,0.40534,0.85989,0.80913,0.80115,0.51874,0.41766,0.43564,0.80512,0.81625,0.44627,0.51905,0.52105,0.51477,0.51094,0.89049,0.92276,0.52419,0.52428,0.92347,0.46292,0.88737,0.86459,0.36939,0.42242,0.89515,0.51256,0.73108,0.53533,0.49059,0.84372,0.85598,0.87181,0.34705,0.90474,0.71578,0.86904,0.83655,0.96727,0.45469,0.42943,0.87997,0.88249,0.51278,0.89336,0.78667,0.78081,0.90136,0.93806,0.95552,0.92591,0.8823,1.0,0.51496,0.9367,0.80034,0.922,0.8111,0.45296,0.43096,0.41796,0.49284,0.86093,0.78218,0.58661,0.63312,0.42433,0.51937,0.95055,0.9252,0.86262,0.84185,0.80955,0.86181,0.8356,0.86011,0.8567,0.40513,0.81966,0.82434,0.96486,0.8394,0.82765,0.79876,0.4325,0.42764,0.8814,0.87484,0.83665,0.84711,0.82228,0.82239,0.81911,0.85981,0.86281,0.84952,0.85798,0.43084,0.80938,0.74618,0.74574,0.4479,0.85149,0.83335,0.85353,0.90432,0.84684,0.89274,0.73779,0.34109,0.67427,0.80203,0.87064,0.81515,0.80349,0.40616,0.32698,0.33057,0.82426,0.69006,0.70185,0.85561,0.85035,0.8447,0.85732,0.8397,0.90201,0.77351,0.43735,0.76909,0.35455
85,0.49498,0.85533,0.82963,0.87323,0.85844,0.40054,0.82718,0.82618,0.82593,0.8236,0.82021,0.82043,0.82018,0.81503,0.8194,0.92819,0.861,0.96253,0.80606,0.89364,0.92706,0.8831,0.83186,0.79553,0.94955,0.88277,0.87906,0.88151,0.82769,0.89297,0.41347,0.86184,0.41267,0.82459,0.85557,0.81032,0.79064,0.94683,0.8513,0.87112,0.79764,0.81366,0.87883,0.91219,0.90852,0.89905,0.89226,0.46201,0.88885,0.9223,0.96406,0.51,0.93963,0.90912,0.43987,0.7822,0.8374,0.84888,0.90733,0.36024,0.96452,0.92621,0.41593,0.42843,0.46434,0.72813,0.85992,0.72515,0.84948,0.84302,0.47994,0.91209,0.87854,0.88778,0.888,0.95083,0.43674,0.8028,0.37685,0.50769,0.51427,0.52528,0.90117,0.9212,0.51496,1.0,0.89498,0.81499,0.5373,0.82881,0.77798,0.73879,0.47825,0.852,0.83342,0.85203,0.387,0.3905,0.64672,0.52111,0.88814,0.89217,0.86167,0.91312,0.81854,0.86379,0.83886,0.85683,0.85646,0.83011,0.83192,0.80265,0.52286,0.82716,0.83728,0.80343,0.8644,0.84699,0.85556,0.84933,0.83709,0.84271,0.82664,0.82659,0.82694,0.4188,0.85679,0.41299,0.41121,0.84809,0.81026,0.76067,0.35669,0.40475,0.85998,0.41475,0.4139,0.43944,0.42685,0.43548,0.7466,0.34295,0.32227,0.38012,0.42825,0.81028,0.38705,0.38312,0.6864,0.69638,0.40649,0.33044,0.70682,0.85796,0.84688,0.41141,0.42807,0.42232,0.44465,0.78152,0.44502,0.79429,0.76107
86,0.91696,0.42946,0.81875,0.83441,0.84876,0.40357,0.40371,0.40544,0.40533,0.82555,0.40329,0.4028,0.40268,0.40193,0.81977,0.87438,0.43011,0.91272,0.78865,0.88675,0.8772,0.44349,0.39855,0.37414,0.8799,0.8617,0.93784,0.47198,0.82749,0.89072,0.41578,0.81485,0.81926,0.40613,0.85866,0.80948,0.80559,0.49259,0.42719,0.46732,0.80679,0.82872,0.47901,0.48009,0.87725,0.47655,0.4718,0.86433,0.89456,0.87332,0.89884,0.88613,0.49535,0.8391,0.83547,0.77606,0.45197,0.85052,0.86507,0.73772,0.88699,0.495,0.79569,0.81627,0.85052,0.34308,0.8926,0.71434,0.80278,0.81929,0.91082,0.48428,0.86772,0.91395,0.90353,0.86864,0.85169,0.78611,0.78516,0.91043,0.91306,0.9209,0.91304,0.86541,0.9367,0.89498,1.0,0.80014,0.90264,0.81425,0.43413,0.41868,0.4355,0.82012,0.82164,0.78359,0.59551,0.66441,0.40241,0.51599,0.9414,0.91177,0.86446,0.85105,0.83148,0.86828,0.86308,0.85422,0.86022,0.82758,0.81643,0.83712,0.94098,0.84689,0.83978,0.8121,0.45411,0.45015,0.87053,0.88449,0.84039,0.85409,0.82512,0.82439,0.82177,0.8377,0.8445,0.84238,0.83838,0.42445,0.80526,0.7492,0.7535,0.83257,0.84753,0.83053,0.83822,0.86337,0.83478,0.85597,0.73767,0.72401,0.67105,0.76652,0.43771,0.79586,0.77427,0.39302,0.32211,0.68595,0.79792,0.68712,0.69728,0.83424,0.83926,0.84352,0.84952,0.83703,0.86337,0.77254,0.43497,0.77739,0.35496
87,0.80357,0.81991,0.78887,0.38939,0.80832,0.3781,0.80215,0.80022,0.79991,0.37685,0.79623,0.37801,0.79339,0.37927,0.79407,0.81656,0.81264,0.80987,0.76766,0.80604,0.38364,0.38982,0.40445,0.9136,0.81608,0.79874,0.79235,0.79639,0.78831,0.79409,0.79611,0.7829,0.37797,0.78794,0.7871,0.82154,0.76456,0.80597,0.81308,0.79891,0.78991,0.8224,0.7965,0.80442,0.79978,0.80419,0.81339,0.7918,0.79651,0.81336,0.80833,0.77293,0.81209,0.77082,0.77484,0.41812,0.75495,0.75913,0.78062,0.38494,0.80706,0.76838,0.75737,0.75749,0.74803,0.37591,0.75846,0.38492,0.35964,0.36347,0.80263,0.83495,0.81973,0.80359,0.80184,0.81363,0.38516,0.93873,0.92635,0.80484,0.79927,0.8061,0.8045,0.81599,0.80034,0.81499,0.80014,1.0,0.80606,0.41884,0.39821,0.39628,0.65326,0.37418,0.73704,0.72583,0.56117,0.37659,0.64204,0.34487,0.79694,0.79767,0.79382,0.80136,0.79515,0.80225,0.80111,0.80092,0.79206,0.80573,0.79461,0.76671,0.79625,0.82476,0.80101,0.81692,0.38262,0.82536,0.78305,0.79101,0.78736,0.79279,0.79003,0.78806,0.79475,0.38461,0.81045,0.8276,0.3863,0.38632,0.80544,0.76599,0.36082,0.80639,0.81956,0.81347,0.81935,0.8039,0.82079,0.8142,0.76776,0.74351,0.68522,0.36934,0.38873,0.79015,0.76491,0.37329,0.71275,0.71883,0.76312,0.7019,0.7122,0.3862,0.81701,0.8169,0.81889,0.38631,0.80096,0.39558,0.80523,0.3696,0.36511
88,0.88046,0.44495,0.80384,0.82791,0.81402,0.41083,0.4107,0.41262,0.41228,0.40848,0.80613,0.40861,0.40755,0.40754,0.80343,0.85143,0.82151,0.50595,0.44724,0.88697,0.87681,0.45707,0.40188,0.78341,0.89855,0.46059,0.88336,0.46354,0.81725,0.92148,0.42879,0.81521,0.80699,0.41973,0.84888,0.8108,0.80705,0.53143,0.4391,0.84134,0.79786,0.81743,0.84756,0.49247,0.48722,0.47861,0.47535,0.8807,0.91818,0.86705,0.53509,0.9169,0.48909,0.84703,0.8348,0.37404,0.4493,0.85861,0.50461,0.73386,0.53822,0.52134,0.80521,0.80853,0.86456,0.71397,0.85994,0.7136,0.81611,0.81898,0.88424,0.4927,0.86514,0.88927,0.88118,0.87834,0.48608,0.79091,0.78585,0.95116,0.93753,0.94256,0.92485,0.8589,0.922,0.5373,0.90264,0.80606,1.0,0.40769,0.44232,0.42781,0.43128,0.81992,0.85158,0.48304,0.57557,0.39412,0.39804,0.51698,0.89215,0.93579,0.86823,0.87354,0.813,0.87063,0.84059,0.86614,0.85395,0.41807,0.81563,0.83188,0.92154,0.85688,0.83398,0.81078,0.4447,0.43452,0.90071,0.84522,0.82704,0.84009,0.81914,0.81852,0.81546,0.82866,0.83377,0.82932,0.82805,0.43074,0.79744,0.74696,0.74422,0.82567,0.82411,0.82582,0.82848,0.46904,0.82059,0.47169,0.73527,0.34336,0.6744,0.76886,0.44915,0.78726,0.77211,0.40359,0.67967,0.68786,0.79375,0.68905,0.70067,0.43676,0.82158,0.8336,0.82428,0.81935,0.47515,0.76567,0.85799,0.76539,0.7489
89,0.81391,0.81051,0.7781,0.81024,0.84555,0.80503,0.80673,0.80406,0.80391,0.37871,0.80016,0.37941,0.79783,0.79763,0.37713,0.84099,0.80609,0.82969,0.39852,0.81463,0.38926,0.82785,0.8582,0.40566,0.83506,0.80397,0.80148,0.802,0.78027,0.80262,0.79429,0.78263,0.77862,0.78243,0.78813,0.82606,0.77635,0.3897,0.81619,0.38916,0.79757,0.83802,0.39217,0.81338,0.80952,0.8123,0.39107,0.80622,0.80439,0.81959,0.82443,0.78494,0.8258,0.78239,0.79278,0.83464,0.76043,0.77161,0.79578,0.79251,0.39242,0.78144,0.37558,0.77394,0.75819,0.76675,0.76876,0.77541,0.36323,0.36765,0.81208,0.83269,0.83002,0.82035,0.81407,0.39336,0.39307,0.88707,0.87522,0.81491,0.80887,0.81691,0.81659,0.83351,0.8111,0.82881,0.81425,0.41884,0.40768,1.0,0.40302,0.40111,0.40765,0.37792,0.74861,0.74133,0.36019,0.56115,0.64657,0.53209,0.80479,0.80629,0.79247,0.80899,0.38427,0.80427,0.79844,0.80675,0.79173,0.79324,0.3864,0.77648,0.80459,0.41095,0.39215,0.83335,0.83625,0.84967,0.79589,0.78372,0.78592,0.78761,0.78357,0.7827,0.78698,0.40013,0.39777,0.85005,0.84542,0.40392,0.39757,0.76709,0.77538,0.83641,0.86234,0.39102,0.85178,0.41785,0.40974,0.82893,0.76431,0.74683,0.32511,0.38209,0.41498,0.80639,0.3902,0.39858,0.32736,0.71362,0.76843,0.70093,0.33125,0.8401,0.86725,0.83572,0.41162,0.40667,0.408,0.80215,0.41472,0.78988,0.7725
90,0.48754,0.69418,0.39546,0.72799,0.43151,0.71139,0.41785,0.41881,0.41811,0.7091,0.41694,0.70975,0.71283,0.70452,0.41659,0.72542,0.40417,0.74001,0.39625,0.42055,0.80776,0.70875,0.68509,0.64581,0.77994,0.79835,0.47888,0.71075,0.40122,0.45918,0.67725,0.67933,0.39765,0.67426,0.4184,0.39704,0.38554,0.80502,0.6878,0.41539,0.64655,0.65457,0.41794,0.82471,0.82301,0.81665,0.45319,0.46719,0.46016,0.82154,0.76597,0.45046,0.71506,0.8203,0.78787,0.63763,0.70837,0.47214,0.80246,0.36821,0.79541,0.73276,0.44232,0.42966,0.43508,0.6052,0.41062,0.35373,0.76943,0.75816,0.4833,0.71707,0.7065,0.43352,0.42908,0.76318,0.75748,0.38656,0.38425,0.43653,0.45638,0.44958,0.44513,0.46405,0.453,0.77799,0.43413,0.39821,0.44232,0.40195,1.0,0.97486,0.42448,0.84364,0.4599,0.78387,0.38622,0.39865,0.71175,0.33209,0.46805,0.44457,0.41761,0.43058,0.39598,0.41583,0.40415,0.41525,0.41672,0.67468,0.39744,0.383,0.44125,0.406,0.40315,0.38657,0.6783,0.6695,0.42972,0.42637,0.40973,0.69681,0.68058,0.68203,0.39973,0.43703,0.42583,0.71064,0.6966,0.42306,0.38922,0.36459,0.35885,0.42033,0.425,0.72899,0.41632,0.73682,0.69082,0.43849,0.36713,0.59408,0.33562,0.40378,0.72703,0.41209,0.66737,0.66164,0.33046,0.34687,0.41112,0.33558,0.3384,0.7179,0.68423,0.42146,0.42105,0.42252,0.73302,0.37576,0.42965,0.36996,0.36838
91,0.45752,0.40128,0.66239,0.70307,0.42832,0.41512,0.41503,0.41645,0.41603,0.69148,0.41432,0.69268,0.41403,0.68709,0.41397,0.42316,0.67533,0.70397,0.39262,0.41497,0.44674,0.68721,0.40188,0.38237,0.73595,0.80455,0.44976,0.69093,0.39694,0.4459,0.66141,0.40185,0.39544,0.65999,0.41116,0.64044,0.37869,0.76456,0.67413,0.41121,0.38144,0.38999,0.41415,0.45233,0.80182,0.44888,0.44817,0.45979,0.44821,0.45112,0.71918,0.44207,0.68821,0.44855,0.44253,0.37827,0.68837,0.45757,0.75966,0.36854,0.44272,0.69606,0.43118,0.43367,0.42741,0.35778,0.40057,0.35061,0.42124,0.42493,0.45409,0.41587,0.68734,0.41935,0.41526,0.44103,0.4523,0.38563,0.38274,0.42445,0.44463,0.44038,0.43184,0.45311,0.43096,0.73879,0.41868,0.39628,0.42781,0.40111,0.97486,1.0,0.85616,0.81172,0.44853,0.75176,0.37888,0.39097,0.40647,0.32904,0.44042,0.43409,0.41126,0.42577,0.39074,0.41072,0.39849,0.40559,0.41075,0.65549,0.3951,0.37818,0.43657,0.40041,0.3994,0.38333,0.6575,0.64992,0.42612,0.41032,0.40428,0.67963,0.66589,0.66734,0.39713,0.43226,0.67215,0.68491,0.41835,0.4133,0.39217,0.36494,0.35913,0.41563,0.66565,0.41523,0.4126,0.43351,0.41468,0.69361,0.36793,0.58318,0.33499,0.39906,0.42224,0.41135,0.64207,0.64077,0.55413,0.56414,0.41145,0.33324,0.33576,0.69867,0.41637,0.68874,0.41897,0.41964,0.43063,0.3756,0.42418,0.37135,0.36938
92,0.71209,0.46966,0.70142,0.5108,0.42702,0.40037,0.67536,0.40052,0.40011,0.39993,0.67399,0.40214,0.68074,0.40575,0.40127,0.4742,0.72161,0.49507,0.41043,0.45552,0.69186,0.48903,0.39946,0.63819,0.45162,0.69967,0.42575,0.4976,0.42913,0.71815,0.69488,0.4887,0.69622,0.68629,0.73682,0.68443,0.40349,0.70753,0.47503,0.49271,0.40329,0.68013,0.49429,0.43268,0.43233,0.42999,0.6904,0.68674,0.71328,0.4375,0.46825,0.42657,0.51284,0.43846,0.44409,0.63038,0.49608,0.71498,0.45519,0.36973,0.4585,0.47364,0.65676,0.39937,0.40096,0.59774,0.42235,0.35372,0.652,0.40816,0.41502,0.50603,0.73747,0.71309,0.7181,0.45619,0.43011,0.64461,0.64242,0.41935,0.71196,0.42888,0.7164,0.70223,0.4179,0.47823,0.4355,0.65351,0.43115,0.40765,0.42406,0.85616,1.0,0.4183,0.77981,0.48388,0.42098,0.76259,0.70688,0.65834,0.42896,0.71507,0.72104,0.49005,0.41582,0.44561,0.43449,0.72224,0.714,0.68554,0.41765,0.65605,0.42549,0.6959,0.43311,0.41622,0.49387,0.4765,0.68397,0.41977,0.43606,0.70631,0.69133,0.68405,0.41733,0.65794,0.41741,0.67075,0.41995,0.42019,0.38066,0.36245,0.62098,0.64621,0.41784,0.40884,0.42407,0.43477,0.6771,0.69011,0.36519,0.34848,0.33251,0.38307,0.43207,0.39068,0.3886,0.38298,0.55686,0.57713,0.40132,0.57957,0.33729,0.66371,0.41696,0.66626,0.4326,0.42916,0.69476,0.36969,0.71804,0.37188,0.61855
93,0.49004,0.77564,0.38056,0.80913,0.41975,0.40029,0.40157,0.40135,0.40161,0.40006,0.40095,0.81008,0.3986,0.80592,0.81223,0.82188,0.38407,0.83524,0.73876,0.8035,0.93596,0.3867,0.37752,0.35498,0.88263,0.90274,0.84393,0.79548,0.39047,0.85372,0.76652,0.38454,0.75991,0.75992,0.40852,0.37618,0.37729,0.89974,0.76951,0.40209,0.37186,0.38733,0.40517,0.93058,0.92683,0.92341,0.91367,0.44471,0.85628,0.92258,0.88082,0.85558,0.80171,0.91066,0.87185,0.35572,0.77381,0.86827,0.88524,0.72503,0.89605,0.81426,0.43368,0.42413,0.81563,0.68303,0.79547,0.67991,0.89767,0.87629,0.50056,0.80042,0.40308,0.42993,0.42308,0.86296,0.43479,0.73375,0.35867,0.81428,0.85501,0.84781,0.83834,0.43915,0.49283,0.85199,0.82007,0.37418,0.81988,0.37651,0.84364,0.81172,0.41922,1.0,0.44011,0.40965,0.61323,0.62894,0.72183,0.56071,0.84601,0.84043,0.79242,0.41859,0.75614,0.79032,0.76831,0.40237,0.78623,0.3854,0.75917,0.74001,0.84942,0.77193,0.76352,0.7355,0.78371,0.76378,0.4322,0.42998,0.39787,0.40711,0.38902,0.38923,0.38694,0.82731,0.41087,0.40388,0.40334,0.4024,0.76588,0.69528,0.33429,0.41023,0.40347,0.40033,0.39984,0.42794,0.40602,0.84166,0.68696,0.67536,0.30993,0.38965,0.40668,0.40277,0.39072,0.38672,0.63587,0.32556,0.39747,0.31496,0.6679,0.82267,0.40154,0.4039,0.40548,0.39841,0.42419,0.72184,0.40946,0.71605,0.34175
