,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
135,0.98047,0.96923,0.97202,0.969,0.98392,0.98354,0.94976,0.96296,0.95575,0.95402,0.98369,0.98371,0.98343,0.98385,0.98603,0.98599,0.98272,0.98287,0.98466,0.98444,0.98103,0.96872,0.98008,0.96846,0.98044,0.98378,0.96277,0.98477,0.96666,0.96927,0.98409,0.96708,0.9671,0.96633,0.96859,0.96617,0.97122,0.9657,0.97082,0.96661,0.96922,0.97024,0.98416,0.96642,0.97018,0.97101,0.97174,0.96982,0.9738,0.9727,0.98259,0.96866,0.97022,0.96261,0.98076,0.96687,0.96729,0.97035,0.97295,0.97448,0.98205,0.97011,0.97816,0.98442,0.97025,0.97879,0.96982,0.97109,0.95243,0.97439,0.98094,0.96834,0.96535,0.96829,0.96915,0.97011,0.97079,0.97205,0.97256,0.96907,0.96874,0.96969,0.96859,0.97119,0.98473,0.97069,0.97219,0.97048,0.97273,0.9731,0.97039,0.97077,0.96593,0.96836,0.96959,0.9702,0.97172,0.97226,0.97299,0.97193,0.98584,0.98645,0.98827,0.98747,0.98779,0.97064,0.98425,0.98373,0.98523,0.97497,0.98147,0.9833,0.98313,0.98336,0.97238,0.97111,0.97175,0.96998,0.97079,0.9733,0.9919,0.98028,0.9818,0.98715,0.98394,0.97949,0.97811,0.9999,0.97843,0.97345,0.97834,0.98127,0.9829,0.98621,0.9803,1.0,0.97859,0.97482,0.99797,0.98013,0.98408,0.98428,0.96754,0.96773,0.9677,0.98259,0.98102,0.98354,0.98362,0.98274,0.98403,0.98403,0.98245,0.98502,0.98498,0.94365,0.86032,0.94331,0.86103,0.8603,0.96413,0.90547,0.89163,0.91591,0.91695,0.98529,0.98452,0.98613,0.98677,0.98893,0.98045,0.99104,0.99088,0.98944,0.986,0.86149,0.90397,0.88082,0.88301,0.91597,0.87778,0.8638,0.92292,0.90306,0.83776,0.98022,0.98042,0.98033,0.98095,0.98268,0.98155,0.98635,0.98446,0.97609,0.9728,0.85947,0.85922,0.87299,0.88415,0.94171,0.88336,0.89481,0.88041,0.90773,0.91942,0.86156,0.93787,0.86152,0.8784,0.90924,0.95687,0.90026,0.88742,0.91913,0.88354,0.94237,0.94338,0.88712,0.97064,0.93934,0.9144,0.92092,0.86366,0.86301,0.88116,0.94544,0.88016,0.86072,0.88019,0.86392,0.91411,0.88401,0.89298,0.88181,0.90201
136,0.98798,0.99362,0.99396,0.99336,0.98498,0.98872,0.96855,0.97424,0.96784,0.96498,0.98031,0.98022,0.98142,0.98161,0.98141,0.98141,0.98117,0.98119,0.98215,0.98204,0.9877,0.99333,0.98787,0.993,0.98772,0.98776,0.99097,0.98642,0.99151,0.99305,0.98871,0.98602,0.99279,0.99306,0.99343,0.98555,0.99443,0.99349,0.9952,0.99164,0.99365,0.99395,0.98781,0.99259,0.99177,0.99309,0.98856,0.99177,0.99602,0.9933,0.98839,0.99358,0.98771,0.99108,0.98737,0.99441,0.99349,0.99191,0.99557,0.99406,0.98724,0.98713,0.98708,0.98766,0.98716,0.98697,0.99378,0.99498,0.97275,0.99304,0.98805,0.99346,0.99255,0.98641,0.99556,0.98729,0.99444,0.99586,0.99569,0.9877,0.99358,0.994,0.99292,0.99277,0.98568,0.99232,0.98703,0.99191,0.99476,0.99306,0.99409,0.99448,0.99227,0.99502,0.99473,0.99233,0.98481,0.98795,0.99473,0.99419,0.98434,0.98522,0.98188,0.98191,0.9808,0.98781,0.98242,0.9827,0.97269,0.98855,0.98849,0.98585,0.98823,0.98648,0.99362,0.98801,0.99189,0.99548,0.99536,0.99605,0.98853,0.99852,0.99642,0.99565,0.99778,0.9888,0.99288,0.97777,0.99843,0.99386,0.99859,0.99846,0.99604,0.99173,0.99796,0.97859,1.0,0.98951,0.98368,0.98848,0.98554,0.98556,0.99298,0.99301,0.99304,0.98149,0.98073,0.98085,0.98086,0.9817,0.98226,0.98222,0.98155,0.98202,0.982,0.94975,0.8544,0.95708,0.85539,0.85119,0.96912,0.91419,0.89514,0.9166,0.91849,0.98721,0.98838,0.98839,0.98823,0.98889,0.98492,0.98799,0.98802,0.98502,0.98025,0.85416,0.91339,0.89015,0.89646,0.92401,0.88851,0.85891,0.9283,0.90167,0.83405,0.98635,0.98739,0.98712,0.98614,0.98602,0.98531,0.98687,0.98593,0.97634,0.97399,0.85328,0.8522,0.88422,0.89644,0.94961,0.88717,0.89281,0.87787,0.91796,0.91734,0.85562,0.9426,0.85523,0.8904,0.91691,0.95696,0.91044,0.89726,0.92671,0.87503,0.9492,0.9458,0.89319,0.96471,0.94878,0.92213,0.92585,0.85751,0.85766,0.87924,0.94959,0.89244,0.85568,0.89252,0.85735,0.91777,0.89449,0.89579,0.89273,0.90251
137,0.98261,0.98753,0.98891,0.98763,0.98337,0.98503,0.96704,0.97495,0.97303,0.97047,0.98085,0.98075,0.98159,0.98169,0.98155,0.98153,0.98138,0.98141,0.98161,0.98156,0.98241,0.98642,0.98366,0.9862,0.98197,0.985,0.98406,0.9851,0.98597,0.98732,0.98523,0.98104,0.986,0.98612,0.98662,0.98108,0.98774,0.98456,0.98698,0.98594,0.98791,0.98842,0.98535,0.98697,0.9884,0.9872,0.98542,0.98805,0.98839,0.98761,0.98465,0.98677,0.98297,0.98427,0.98288,0.98509,0.98668,0.98739,0.98788,0.9881,0.98419,0.98255,0.98321,0.9856,0.98262,0.98376,0.98684,0.98718,0.97232,0.98775,0.98437,0.98637,0.98542,0.98148,0.98608,0.98241,0.98794,0.98678,0.98769,0.98463,0.98689,0.98801,0.98819,0.98658,0.98492,0.9884,0.98652,0.98807,0.98823,0.9876,0.98846,0.98787,0.98669,0.98796,0.98718,0.98869,0.98429,0.98563,0.9882,0.98779,0.98065,0.98146,0.9823,0.98272,0.98137,0.98607,0.98152,0.98108,0.97508,0.98594,0.98271,0.98404,0.98512,0.98506,0.98633,0.98308,0.98818,0.98652,0.98675,0.98768,0.98421,0.98918,0.98546,0.98544,0.98727,0.9941,0.99651,0.97412,0.98943,0.98764,0.98892,0.98924,0.98526,0.98587,0.9897,0.97482,0.98951,1.0,0.98002,0.99563,0.98402,0.98397,0.98618,0.98632,0.98639,0.98149,0.9807,0.98097,0.98101,0.98155,0.98169,0.98168,0.98154,0.9818,0.98178,0.95585,0.85257,0.95905,0.85575,0.8528,0.96255,0.91839,0.89976,0.9216,0.92312,0.98359,0.98286,0.98415,0.98392,0.98381,0.98271,0.98432,0.98393,0.98288,0.97946,0.85383,0.91741,0.89557,0.89882,0.92549,0.89136,0.86082,0.92948,0.9058,0.83734,0.98235,0.98359,0.98352,0.98233,0.98398,0.98382,0.98263,0.98189,0.97501,0.97347,0.85143,0.85127,0.88537,0.89874,0.95438,0.89129,0.89527,0.87158,0.92042,0.91792,0.85531,0.94779,0.85504,0.89221,0.92176,0.96208,0.91381,0.90003,0.93186,0.87427,0.95482,0.95312,0.89733,0.96091,0.95318,0.92403,0.92948,0.85664,0.85906,0.8737,0.95388,0.89398,0.8543,0.89426,0.8569,0.92064,0.89544,0.8971,0.89515,0.90517
138,0.98672,0.97556,0.97768,0.9753,0.98834,0.98951,0.95345,0.96637,0.95997,0.95787,0.98765,0.98764,0.98786,0.98821,0.98972,0.9897,0.98715,0.98726,0.98884,0.98864,0.98689,0.97499,0.98655,0.97469,0.98642,0.98962,0.96946,0.98977,0.97285,0.97507,0.98987,0.97497,0.97351,0.97277,0.97492,0.97413,0.97657,0.97244,0.97684,0.97267,0.97547,0.97633,0.98998,0.97297,0.97486,0.97652,0.97913,0.97451,0.97945,0.97753,0.98867,0.97496,0.97797,0.96938,0.9867,0.97347,0.97365,0.97532,0.97863,0.97957,0.98816,0.97794,0.98496,0.99012,0.9781,0.9855,0.97604,0.97708,0.95893,0.9793,0.9875,0.97462,0.97187,0.97611,0.97558,0.9779,0.97641,0.97821,0.97841,0.9747,0.97508,0.97594,0.97481,0.9763,0.98947,0.97535,0.97896,0.97503,0.97823,0.97788,0.97648,0.97702,0.97252,0.97461,0.97603,0.97503,0.97811,0.97984,0.97828,0.97735,0.98933,0.98999,0.99081,0.99025,0.99033,0.97454,0.98832,0.9878,0.98667,0.97853,0.98738,0.98825,0.98914,0.98873,0.97722,0.97882,0.97664,0.97625,0.97685,0.9794,0.99584,0.98535,0.98643,0.98961,0.9882,0.98452,0.98317,0.99763,0.98379,0.9779,0.98367,0.98603,0.98731,0.99246,0.98527,0.99797,0.98368,0.98002,1.0,0.98488,0.98872,0.98885,0.97392,0.9741,0.97406,0.98726,0.98592,0.98767,0.98775,0.98724,0.98838,0.98838,0.9871,0.98908,0.98904,0.94571,0.85915,0.94612,0.86049,0.85913,0.96446,0.9092,0.89331,0.91761,0.9201,0.99046,0.98979,0.99132,0.99168,0.99332,0.98656,0.99515,0.99488,0.9933,0.98964,0.8605,0.90807,0.88266,0.8848,0.92015,0.8798,0.86356,0.92608,0.90495,0.8398,0.98626,0.98682,0.9867,0.98683,0.98832,0.98734,0.99144,0.98979,0.98111,0.97816,0.85827,0.85806,0.87405,0.88571,0.94327,0.88537,0.89673,0.87965,0.91037,0.92202,0.86084,0.9394,0.86065,0.87977,0.91306,0.95943,0.9023,0.88881,0.92193,0.88381,0.94451,0.94445,0.88863,0.97184,0.94096,0.9176,0.9249,0.86265,0.8627,0.87928,0.94763,0.88159,0.85965,0.88166,0.86292,0.91732,0.88525,0.89521,0.88294,0.90448
139,0.98503,0.98645,0.98901,0.98714,0.98731,0.98821,0.96236,0.9733,0.97121,0.96874,0.9841,0.98401,0.98501,0.98514,0.98489,0.98487,0.98478,0.9848,0.98523,0.98515,0.9848,0.9856,0.98648,0.98518,0.98434,0.98798,0.98255,0.98846,0.98611,0.98765,0.988,0.98287,0.9849,0.9848,0.98568,0.98281,0.9869,0.98301,0.98703,0.98589,0.98728,0.98801,0.98883,0.98575,0.98763,0.98677,0.98773,0.98736,0.98875,0.98781,0.98751,0.98606,0.98493,0.98276,0.98526,0.98356,0.98563,0.98766,0.98802,0.9879,0.987,0.98462,0.98593,0.98862,0.98473,0.98663,0.98622,0.98715,0.97265,0.98759,0.9872,0.98549,0.98406,0.98339,0.98486,0.98444,0.98716,0.98627,0.98781,0.98534,0.98614,0.98738,0.98749,0.98625,0.98867,0.98776,0.98913,0.98749,0.98835,0.98782,0.98812,0.98745,0.98539,0.98657,0.98638,0.98786,0.98716,0.98822,0.98838,0.98785,0.98513,0.98575,0.9867,0.98709,0.98584,0.98635,0.98609,0.98564,0.97974,0.98683,0.98511,0.98756,0.98801,0.9884,0.98606,0.98517,0.98812,0.98624,0.9867,0.98695,0.98793,0.98922,0.9861,0.98718,0.98782,0.9982,0.99593,0.97944,0.98844,0.98472,0.98834,0.98938,0.98569,0.9894,0.9891,0.98013,0.98848,0.99563,0.98488,1.0,0.98764,0.98752,0.98528,0.98544,0.98549,0.985,0.98427,0.98438,0.98442,0.98503,0.98531,0.98529,0.98502,0.98523,0.98522,0.95369,0.85288,0.95271,0.85519,0.85187,0.96224,0.91536,0.89896,0.91892,0.92109,0.98703,0.98615,0.98764,0.98769,0.98729,0.98542,0.988,0.98794,0.9868,0.98323,0.85404,0.91478,0.89216,0.89302,0.92408,0.88768,0.85987,0.92931,0.90492,0.83626,0.98491,0.98657,0.98637,0.98491,0.98649,0.98636,0.98598,0.98499,0.97793,0.97643,0.85156,0.85152,0.88046,0.89329,0.94945,0.88986,0.89515,0.87337,0.91548,0.91824,0.85519,0.94613,0.85471,0.88731,0.91876,0.96204,0.90934,0.89459,0.92819,0.87729,0.95322,0.95208,0.8957,0.96627,0.94616,0.92245,0.92898,0.85647,0.85782,0.87453,0.9531,0.88917,0.85447,0.88947,0.85733,0.92009,0.89175,0.89742,0.89061,0.90557
140,0.99397,0.98271,0.98582,0.98346,0.9996,0.99641,0.95345,0.96393,0.95976,0.95729,0.98909,0.98896,0.99036,0.99048,0.98953,0.98954,0.98998,0.98997,0.99062,0.9905,0.99396,0.98208,0.99535,0.98165,0.99359,0.99601,0.98112,0.99887,0.9825,0.98381,0.99664,0.98523,0.98195,0.98291,0.98254,0.9851,0.98898,0.9833,0.9856,0.98279,0.98363,0.98447,0.99694,0.98329,0.98777,0.9883,0.9884,0.98765,0.98659,0.98887,0.99603,0.98269,0.98693,0.98158,0.99405,0.98403,0.98311,0.98629,0.98611,0.98892,0.9948,0.98706,0.99464,0.99648,0.98715,0.99498,0.98261,0.98505,0.96687,0.98863,0.99465,0.982,0.98197,0.98564,0.98474,0.9866,0.98748,0.98448,0.98564,0.97878,0.98282,0.98392,0.98458,0.98922,0.9994,0.98787,0.99055,0.98771,0.98735,0.98878,0.98439,0.98405,0.9831,0.98367,0.98579,0.98793,0.99215,0.98887,0.9879,0.98739,0.99503,0.99656,0.9948,0.99526,0.99328,0.98208,0.99574,0.9952,0.98562,0.98315,0.99387,0.99893,0.99574,0.99835,0.98915,0.98714,0.98698,0.98473,0.98496,0.98513,0.99377,0.98599,0.98354,0.98396,0.98491,0.98689,0.98671,0.98319,0.98498,0.9787,0.98538,0.98583,0.98379,0.99357,0.98547,0.98408,0.98554,0.98402,0.98872,0.98764,1.0,0.99998,0.98226,0.98234,0.98238,0.99046,0.99011,0.98951,0.98952,0.99036,0.99086,0.99084,0.99055,0.9902,0.99019,0.94277,0.85428,0.94233,0.85657,0.85235,0.95379,0.90764,0.89135,0.91631,0.91682,0.99482,0.99509,0.99557,0.99558,0.99527,0.99338,0.99477,0.99481,0.9922,0.98781,0.85521,0.90786,0.88298,0.88382,0.91808,0.87992,0.86157,0.92126,0.90244,0.83028,0.99255,0.99415,0.994,0.99243,0.99329,0.99314,0.99289,0.99211,0.98374,0.98224,0.8529,0.85232,0.87207,0.88422,0.93719,0.88345,0.89416,0.86255,0.90478,0.91431,0.85618,0.93695,0.85588,0.87853,0.91218,0.95236,0.89805,0.88441,0.91585,0.871,0.94187,0.93845,0.88769,0.96501,0.93509,0.9149,0.92162,0.85752,0.85934,0.86379,0.94596,0.88128,0.85652,0.88138,0.85862,0.91785,0.8832,0.8945,0.88218,0.9038
141,0.99399,0.98264,0.98573,0.98334,0.99954,0.9965,0.95346,0.96402,0.9599,0.95744,0.98922,0.9891,0.99046,0.99058,0.98966,0.98967,0.99004,0.99004,0.99071,0.99059,0.99397,0.98199,0.99539,0.98157,0.99362,0.99605,0.98106,0.99889,0.98229,0.98362,0.9967,0.98507,0.98187,0.98287,0.98247,0.98491,0.98895,0.98327,0.98546,0.9826,0.98352,0.98438,0.99697,0.98325,0.98764,0.98829,0.98828,0.98751,0.9865,0.98872,0.99605,0.9826,0.98679,0.98148,0.99404,0.98402,0.98301,0.98609,0.98598,0.98885,0.99482,0.9869,0.99465,0.99652,0.98699,0.99498,0.98254,0.98491,0.96666,0.98856,0.99463,0.9819,0.98193,0.98546,0.98475,0.98644,0.9874,0.98442,0.9855,0.97859,0.98273,0.98384,0.98454,0.98918,0.9994,0.98774,0.99042,0.98758,0.98724,0.98863,0.98429,0.98398,0.98306,0.98357,0.98579,0.9878,0.99197,0.98873,0.98778,0.98725,0.99497,0.99653,0.99473,0.99517,0.99322,0.98187,0.99564,0.99507,0.98559,0.98297,0.99389,0.99899,0.99576,0.99833,0.98915,0.987,0.98686,0.9846,0.98482,0.9851,0.99391,0.98603,0.98367,0.98407,0.98502,0.98682,0.9866,0.98339,0.98504,0.97866,0.98541,0.98589,0.98394,0.99356,0.98553,0.98428,0.98556,0.98397,0.98885,0.98752,0.99998,1.0,0.98217,0.98225,0.98229,0.99054,0.9902,0.98963,0.98964,0.99042,0.99094,0.99092,0.99063,0.9903,0.99029,0.94305,0.85443,0.94254,0.8568,0.85261,0.95408,0.90785,0.8915,0.91662,0.91714,0.99492,0.99514,0.9957,0.9957,0.99538,0.99346,0.99494,0.99496,0.9923,0.98791,0.85535,0.90802,0.88303,0.88397,0.91821,0.88,0.86178,0.92143,0.90262,0.83063,0.99254,0.99414,0.99399,0.99244,0.99331,0.99314,0.99301,0.99224,0.98375,0.98221,0.85307,0.85252,0.87221,0.88436,0.93743,0.88355,0.89429,0.8629,0.90504,0.91454,0.85638,0.93719,0.8561,0.87861,0.91238,0.9527,0.89825,0.8846,0.91613,0.87133,0.94211,0.93871,0.88774,0.96514,0.93538,0.91509,0.92178,0.85772,0.85961,0.86408,0.94622,0.88138,0.85665,0.88148,0.85874,0.91795,0.88328,0.89459,0.88228,0.90386
142,0.98651,0.99966,0.99777,0.99941,0.98158,0.98522,0.95683,0.96191,0.95774,0.95415,0.97887,0.9787,0.98036,0.9804,0.97881,0.97882,0.98048,0.98042,0.98074,0.98057,0.98633,0.99975,0.9868,0.99952,0.98629,0.98691,0.99864,0.98435,0.99815,0.99784,0.98627,0.99007,0.99988,0.99825,0.9998,0.9901,0.99454,0.99738,0.99687,0.99832,0.99946,0.99898,0.9862,0.99839,0.9916,0.99309,0.99133,0.99198,0.99619,0.99299,0.98693,0.99982,0.99036,0.9983,0.98663,0.99724,0.99925,0.9954,0.99653,0.99281,0.98747,0.99044,0.98731,0.98655,0.99034,0.98736,0.99957,0.99714,0.98121,0.99112,0.98782,0.99977,0.99868,0.98976,0.9969,0.98979,0.99541,0.99806,0.99673,0.99126,0.9998,0.99947,0.99692,0.99175,0.98282,0.99203,0.98932,0.99178,0.99572,0.9927,0.99908,0.99935,0.99842,0.99795,0.99652,0.99245,0.98674,0.99092,0.99509,0.99555,0.97567,0.97703,0.97567,0.97647,0.97447,0.98752,0.97718,0.97683,0.96652,0.9852,0.98615,0.98174,0.98684,0.98455,0.99083,0.98997,0.99327,0.99749,0.99709,0.99658,0.98211,0.99317,0.99036,0.9851,0.98893,0.98764,0.99068,0.96654,0.99415,0.98644,0.99448,0.99201,0.98811,0.98426,0.99158,0.96754,0.99298,0.98618,0.97392,0.98528,0.98226,0.98217,1.0,0.99998,0.99998,0.98063,0.98033,0.9794,0.97936,0.9812,0.98101,0.98098,0.98126,0.98001,0.98001,0.93828,0.84404,0.94387,0.8449,0.8403,0.9539,0.90166,0.88235,0.90673,0.90528,0.98556,0.98549,0.98487,0.98434,0.98408,0.98593,0.98286,0.98297,0.98098,0.97677,0.84484,0.90236,0.87851,0.88326,0.91254,0.87712,0.8484,0.91429,0.8897,0.81893,0.98648,0.98718,0.98726,0.9862,0.98648,0.98617,0.98496,0.98508,0.97793,0.97694,0.84238,0.841,0.87014,0.88254,0.93414,0.87436,0.87988,0.86046,0.90283,0.90189,0.84522,0.93001,0.84449,0.87744,0.90488,0.94414,0.89594,0.88295,0.91183,0.85886,0.93693,0.93135,0.88085,0.95275,0.93417,0.90854,0.91265,0.84683,0.84708,0.8629,0.93794,0.88045,0.84714,0.88042,0.84864,0.90826,0.88072,0.88343,0.88021,0.89086
143,0.9865,0.9997,0.99784,0.99945,0.98164,0.98527,0.95684,0.96201,0.95785,0.9543,0.97906,0.97889,0.98053,0.98058,0.97901,0.97901,0.98065,0.98059,0.9809,0.98073,0.98633,0.99978,0.9868,0.99954,0.98627,0.98696,0.99855,0.98442,0.99815,0.99785,0.98631,0.98997,0.99987,0.99819,0.99982,0.99001,0.99459,0.99735,0.9969,0.9983,0.99948,0.99901,0.98626,0.99836,0.99162,0.99318,0.99135,0.99199,0.99627,0.99308,0.98697,0.99984,0.99031,0.99821,0.98664,0.99722,0.99923,0.99543,0.99659,0.99295,0.98749,0.99039,0.9873,0.98662,0.99029,0.98737,0.99962,0.99719,0.98148,0.99129,0.98781,0.99978,0.99861,0.98968,0.9969,0.98973,0.99544,0.99811,0.9968,0.99148,0.99981,0.99949,0.99693,0.99184,0.98291,0.99205,0.98937,0.9918,0.9958,0.99282,0.99912,0.99941,0.99838,0.99788,0.99656,0.99245,0.98677,0.99094,0.99517,0.99561,0.97574,0.97709,0.97583,0.97664,0.97466,0.98767,0.97729,0.97691,0.96684,0.98543,0.98613,0.9818,0.98688,0.9846,0.99091,0.98992,0.9934,0.9975,0.9971,0.99667,0.98222,0.99329,0.9905,0.98521,0.98902,0.98775,0.9908,0.96674,0.99425,0.98651,0.99456,0.99213,0.98826,0.9843,0.99173,0.96773,0.99301,0.98632,0.9741,0.98544,0.98234,0.98225,0.99998,1.0,0.99998,0.98079,0.98047,0.97958,0.97954,0.98134,0.98116,0.98113,0.98141,0.98019,0.98019,0.93837,0.84405,0.944,0.84495,0.84039,0.95409,0.90172,0.88241,0.90679,0.90539,0.98562,0.98552,0.98495,0.98442,0.98416,0.98598,0.98301,0.9831,0.98119,0.97704,0.84487,0.90243,0.87855,0.88326,0.91257,0.87716,0.84846,0.91436,0.88978,0.81904,0.98648,0.9872,0.98728,0.98622,0.98654,0.98624,0.98503,0.98513,0.9781,0.97712,0.84239,0.84103,0.87009,0.88253,0.93426,0.8744,0.87994,0.86066,0.90294,0.90197,0.84527,0.93008,0.84454,0.87746,0.90498,0.94434,0.89601,0.88302,0.91192,0.85907,0.93701,0.93146,0.88089,0.95289,0.93427,0.90861,0.91277,0.84685,0.84714,0.86305,0.938,0.88047,0.84714,0.88045,0.84869,0.90832,0.88078,0.88342,0.88024,0.89092
144,0.98644,0.9997,0.99793,0.99948,0.9817,0.9853,0.95705,0.96216,0.95794,0.95438,0.97888,0.97871,0.98037,0.98042,0.97884,0.97885,0.98048,0.98043,0.98076,0.9806,0.98625,0.99975,0.98679,0.99953,0.9862,0.98693,0.99862,0.98447,0.99826,0.99799,0.9863,0.98995,0.99988,0.99828,0.9998,0.99,0.99468,0.99732,0.99696,0.99843,0.99955,0.9991,0.98627,0.99844,0.99177,0.99324,0.99137,0.99215,0.99634,0.99318,0.98694,0.99986,0.9903,0.99827,0.98656,0.99721,0.99926,0.9956,0.99666,0.99299,0.98744,0.99036,0.98726,0.98661,0.99027,0.98734,0.99958,0.99724,0.98128,0.99135,0.98779,0.99978,0.9987,0.98967,0.99691,0.98972,0.99554,0.99806,0.99684,0.99141,0.99983,0.99955,0.99705,0.99189,0.98297,0.99221,0.98946,0.99196,0.99588,0.99289,0.9992,0.99939,0.99846,0.99795,0.99658,0.99262,0.98687,0.99098,0.99526,0.99569,0.97586,0.9772,0.97587,0.97667,0.97471,0.98783,0.97733,0.977,0.96677,0.98543,0.98609,0.98189,0.98687,0.98467,0.99099,0.98992,0.99354,0.99755,0.99717,0.99662,0.9822,0.99326,0.9904,0.98521,0.98895,0.98777,0.99087,0.96671,0.99423,0.98658,0.99454,0.99215,0.98812,0.98433,0.99172,0.9677,0.99304,0.98639,0.97406,0.98549,0.98238,0.98229,0.99998,0.99998,1.0,0.98064,0.98032,0.97941,0.97937,0.98119,0.98103,0.98099,0.98126,0.98003,0.98003,0.93839,0.84419,0.94404,0.8451,0.8405,0.95419,0.9019,0.88256,0.90695,0.90549,0.98561,0.9855,0.98496,0.98445,0.98418,0.98587,0.98298,0.98311,0.98112,0.9769,0.84497,0.90255,0.87871,0.88344,0.91272,0.8773,0.84863,0.91456,0.88993,0.81922,0.98639,0.98714,0.98721,0.98612,0.98645,0.98612,0.98496,0.98505,0.97786,0.97686,0.84254,0.8412,0.8703,0.88272,0.93436,0.87454,0.88007,0.86081,0.90306,0.9022,0.84541,0.93012,0.84469,0.87762,0.90508,0.9444,0.8962,0.88313,0.91211,0.85918,0.93709,0.93157,0.88106,0.95297,0.93432,0.9088,0.91289,0.84701,0.84728,0.86323,0.93808,0.88061,0.84726,0.8806,0.84878,0.90842,0.88092,0.88361,0.8804,0.89104
