,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
94,0.8717,0.87894,0.87214,0.85886,0.8509,0.87811,0.87801,0.87706,0.87683,0.87913,0.87882,0.87761,0.87819,0.87814,0.8773,0.85357,0.85014,0.82092,0.8206,0.83167,0.83873,0.82464,0.83547,0.81932,0.82543,0.87071,0.86937,0.8734,0.86738,0.85228,0.85483,0.83008,0.84147,0.83303,0.86482,0.8567,0.83873,0.81746,0.83208,0.81957,0.82442,0.83649,0.83412,0.83802,0.83036,0.86044,0.83438,0.84087,0.82058,0.84132,0.82507,0.84053,0.82326,0.81694,0.82409,0.81946,0.82831,0.83069,0.82611,0.82026,0.81869,0.8525,0.84061,0.84015,0.82713,0.86545,0.87108,0.84785,0.87945,0.83036,0.84839,0.85211,0.86315,0.86393,0.84272,0.83706,0.83601,0.81895,0.85153,0.82263,0.82112,0.82425,0.85006,0.83176,0.8309,0.902,0.90367,0.91653,0.93019,0.92454,0.94289,0.92614,0.91725,0.99612,1.0,0.86382,0.86524,0.86441,0.82436,0.8249,0.89937,0.91642,0.91714,0.88966,0.90404,0.91635,0.90181,0.92624,0.91311,0.91838,0.87798,0.8781,0.87737,0.86811,0.87867,0.87855,0.87701,0.87722,0.87773,0.87789,0.9027,0.90186,0.90432,0.8817,0.92438,0.92518,0.91887,0.88333,0.9085,0.93712,0.88224,0.85898,0.87749,0.91804,0.90744,0.86248,0.86884,0.91429,0.84787,0.90194,0.8913,0.88222,0.90056,0.90135,0.88911,0.89932,0.91109,0.91764,0.91315,0.89525,0.86347,0.86901,0.85308,0.86684,0.87293,0.8607,0.86015,0.85337,0.83768,0.83481,0.89448,0.9035,0.8735,0.89638,0.90455,0.89483,0.91976,0.92201,0.91876,0.91534,0.90403,0.90512,0.89808,0.92535,0.90536,0.92445,0.88475,0.92294,0.93428,0.93367,0.88304,0.86565,0.90299,0.91128,0.89425,0.91056,0.89253,0.91924,0.90215,0.90162,0.91311,0.91206,0.89162,0.91862,0.89817,0.91469,0.92726,0.91857,0.91923,0.90283
95,0.98876,0.97857,0.99,0.99315,0.95491,0.93151,0.93152,0.93177,0.93137,0.92893,0.92906,0.93143,0.93056,0.93071,0.93221,0.99186,0.97869,0.95324,0.95019,0.9602,0.95532,0.95145,0.96153,0.95075,0.95601,0.98924,0.9791,0.97869,0.9794,0.94928,0.94965,0.95244,0.95734,0.95295,0.95508,0.99503,0.961,0.95188,0.95584,0.95318,0.95486,0.96013,0.95733,0.96192,0.95802,0.99296,0.96077,0.95409,0.95287,0.95904,0.95221,0.9547,0.954,0.95245,0.95351,0.95172,0.95826,0.95578,0.95848,0.95236,0.95067,0.95313,0.96152,0.95983,0.95684,0.99565,0.9918,0.97194,0.97552,0.95185,0.96154,0.95182,0.9517,0.95132,0.95411,0.96074,0.96235,0.95256,0.97779,0.9529,0.95304,0.95168,0.98004,0.95598,0.95962,0.92491,0.93034,0.92865,0.92136,0.91177,0.90503,0.90962,0.80266,0.85001,0.86382,1.0,0.99769,0.99813,0.94937,0.94965,0.82416,0.86486,0.86678,0.8771,0.87117,0.92043,0.86975,0.93474,0.86014,0.85772,0.93071,0.93046,0.93062,0.93826,0.92926,0.9292,0.93243,0.9323,0.93128,0.93116,0.93415,0.85667,0.85967,0.80471,0.84498,0.85018,0.86339,0.774,0.84756,0.86574,0.97602,0.97894,0.97564,0.95891,0.97264,0.9717,0.9759,0.95606,0.96153,0.96096,0.95918,0.95038,0.87684,0.8795,0.83448,0.8834,0.88339,0.86356,0.86355,0.89074,0.97776,0.97793,0.98264,0.96969,0.9699,0.9811,0.96491,0.96601,0.95222,0.94904,0.85392,0.84595,0.82154,0.85096,0.85317,0.83429,0.84959,0.85716,0.84675,0.8492,0.92397,0.86178,0.84092,0.84717,0.85643,0.84211,0.80449,0.92672,0.85545,0.85215,0.95132,0.97386,0.87261,0.88334,0.95515,0.90398,0.81578,0.93002,0.92763,0.92243,0.83758,0.83383,0.83775,0.83744,0.84818,0.83519,0.84206,0.83921,0.92253,0.81219
96,0.99232,0.97973,0.99296,0.99397,0.95603,0.93818,0.9382,0.93842,0.93807,0.93576,0.93589,0.93795,0.93728,0.93741,0.93883,0.98753,0.97817,0.95147,0.94845,0.96055,0.95515,0.94994,0.96246,0.95021,0.95495,0.99082,0.98031,0.98106,0.98072,0.95038,0.95101,0.95145,0.95781,0.95201,0.95704,0.99476,0.9592,0.94974,0.95505,0.95161,0.95216,0.95983,0.95396,0.96285,0.95717,0.99507,0.96093,0.95055,0.95058,0.9591,0.95011,0.95482,0.95213,0.95102,0.9525,0.94906,0.95356,0.95474,0.95418,0.94999,0.94857,0.95331,0.95883,0.9596,0.95501,0.99792,0.99493,0.97062,0.97736,0.95063,0.96148,0.95315,0.95342,0.95237,0.95417,0.96127,0.95929,0.95089,0.9782,0.95086,0.95084,0.94977,0.98066,0.95448,0.95911,0.93002,0.93515,0.93327,0.92383,0.91676,0.90801,0.91428,0.80623,0.85201,0.86524,0.99769,1.0,0.99915,0.94785,0.94829,0.82868,0.86869,0.87094,0.8808,0.87534,0.92537,0.87389,0.93843,0.86458,0.86195,0.93746,0.93723,0.93735,0.94381,0.93609,0.93604,0.93903,0.93891,0.93795,0.93785,0.93876,0.86038,0.86453,0.80972,0.84886,0.85404,0.86765,0.77891,0.85267,0.86851,0.97651,0.97412,0.97709,0.95955,0.97257,0.96705,0.97684,0.95981,0.95697,0.96433,0.96256,0.95397,0.88134,0.88287,0.83868,0.88805,0.88736,0.86719,0.86808,0.89476,0.97839,0.97399,0.97991,0.96942,0.96601,0.98014,0.96133,0.96066,0.94994,0.94812,0.85793,0.85089,0.82677,0.8549,0.85806,0.83945,0.85403,0.86142,0.85112,0.85395,0.92894,0.86696,0.84609,0.85111,0.86141,0.84621,0.80972,0.9311,0.85876,0.85557,0.95486,0.97244,0.87629,0.88726,0.95774,0.90887,0.8204,0.93392,0.9321,0.92613,0.8419,0.83825,0.84289,0.84215,0.85414,0.84026,0.84611,0.84389,0.92736,0.81704
97,0.9923,0.97977,0.99232,0.99501,0.95587,0.93631,0.93633,0.93653,0.93615,0.9338,0.93393,0.9361,0.9354,0.93554,0.93696,0.98983,0.97941,0.95299,0.95008,0.96119,0.95554,0.95157,0.96255,0.95144,0.95611,0.99138,0.98157,0.98108,0.98115,0.95021,0.95085,0.95288,0.95795,0.95343,0.95675,0.99574,0.95942,0.95138,0.95575,0.95313,0.95374,0.95991,0.9545,0.9627,0.95797,0.99524,0.96106,0.95123,0.95221,0.95883,0.95182,0.95477,0.95363,0.9525,0.95376,0.95076,0.955,0.95549,0.95557,0.95165,0.95026,0.95362,0.95935,0.95959,0.95619,0.99798,0.99489,0.97288,0.97734,0.95215,0.96158,0.95286,0.95301,0.95232,0.95455,0.9614,0.96025,0.95246,0.97894,0.95244,0.95242,0.95132,0.98157,0.95505,0.95976,0.92715,0.93246,0.93088,0.9222,0.91421,0.90618,0.91208,0.80471,0.85086,0.86441,0.99813,0.99915,1.0,0.94953,0.94996,0.82648,0.86638,0.86839,0.8784,0.87328,0.92258,0.87184,0.93646,0.86223,0.85961,0.93553,0.9353,0.93542,0.94228,0.93413,0.93407,0.93715,0.93703,0.93608,0.93597,0.93565,0.85679,0.86085,0.80614,0.84544,0.85077,0.86515,0.77574,0.84907,0.86682,0.97617,0.97652,0.97818,0.95841,0.9726,0.96932,0.97828,0.95936,0.95915,0.96431,0.95972,0.95099,0.87774,0.88008,0.83608,0.88434,0.88493,0.86369,0.86466,0.89219,0.97833,0.97505,0.98181,0.97099,0.96806,0.98211,0.96378,0.96315,0.95112,0.94922,0.8552,0.8472,0.82342,0.85208,0.85444,0.8358,0.85146,0.85811,0.8485,0.85064,0.92553,0.86321,0.84235,0.84777,0.85773,0.84277,0.80616,0.92795,0.85664,0.85352,0.95209,0.97234,0.87359,0.88487,0.95502,0.90505,0.81782,0.93144,0.92852,0.92225,0.83866,0.83509,0.83946,0.83883,0.84994,0.83691,0.8439,0.84047,0.92372,0.8129
98,0.94118,0.94264,0.94675,0.94979,0.95706,0.91573,0.91579,0.91556,0.91516,0.9132,0.91341,0.91631,0.91617,0.91641,0.91629,0.94992,0.95469,0.97566,0.97933,0.97106,0.96275,0.99823,0.97184,0.97561,0.97552,0.93985,0.94211,0.94282,0.94622,0.94676,0.95004,0.98931,0.96527,0.99214,0.95158,0.94844,0.96817,0.97514,0.97204,0.9905,0.99085,0.96199,0.96613,0.96144,0.97219,0.94733,0.96791,0.97063,0.97661,0.9549,0.99728,0.96094,0.97585,0.99047,0.97848,0.99111,0.97116,0.97249,0.973,0.97428,0.99121,0.95905,0.96541,0.96245,0.97529,0.94498,0.94357,0.96287,0.9332,0.9874,0.95545,0.94564,0.94861,0.95557,0.96759,0.96781,0.96589,0.99091,0.9519,0.97682,0.97624,0.98997,0.95405,0.97503,0.9736,0.88204,0.88875,0.88503,0.89155,0.86813,0.87075,0.86635,0.76073,0.80914,0.82436,0.94937,0.94785,0.94953,1.0,0.99959,0.78172,0.82012,0.82128,0.82993,0.82483,0.87472,0.82411,0.88993,0.8162,0.81414,0.91453,0.91417,0.9145,0.93062,0.91325,0.91317,0.91673,0.91649,0.91716,0.91698,0.89105,0.80306,0.80453,0.76102,0.79871,0.80409,0.81598,0.73195,0.80085,0.82279,0.94613,0.9555,0.94922,0.91877,0.92609,0.94719,0.94991,0.91947,0.9518,0.93304,0.9199,0.91002,0.82266,0.83382,0.79254,0.83042,0.83595,0.81601,0.81983,0.84487,0.94881,0.94603,0.95382,0.9484,0.94613,0.95479,0.95387,0.95679,0.96374,0.98047,0.81584,0.79213,0.77811,0.81312,0.79864,0.78826,0.80534,0.81294,0.8026,0.80539,0.88063,0.80719,0.79421,0.80161,0.80175,0.79546,0.76164,0.88289,0.80987,0.80615,0.91158,0.93477,0.8276,0.83614,0.91359,0.85318,0.77369,0.88724,0.87863,0.86825,0.79302,0.79163,0.79639,0.79366,0.79677,0.78804,0.79633,0.7947,0.88121,0.76087
99,0.94173,0.94295,0.9471,0.94992,0.95783,0.91649,0.91655,0.9163,0.9159,0.91396,0.91417,0.91706,0.91691,0.91716,0.91703,0.95008,0.95467,0.97575,0.9794,0.97115,0.96361,0.99786,0.97217,0.97559,0.97609,0.9403,0.94256,0.94314,0.94648,0.94753,0.95101,0.98955,0.96559,0.99227,0.95196,0.94868,0.96804,0.97524,0.97212,0.99075,0.99114,0.96265,0.9663,0.96179,0.97272,0.94781,0.96788,0.97078,0.97652,0.95545,0.9975,0.96178,0.97602,0.99084,0.97916,0.9911,0.9708,0.97256,0.97266,0.97439,0.99129,0.95988,0.96555,0.96272,0.97576,0.94543,0.94409,0.96304,0.9335,0.9874,0.95564,0.94637,0.94895,0.95587,0.96845,0.96783,0.96591,0.99098,0.95202,0.97674,0.97629,0.99029,0.95407,0.97549,0.97392,0.88262,0.88929,0.88564,0.89207,0.86876,0.87136,0.86701,0.7614,0.80972,0.8249,0.94965,0.94829,0.94996,0.99959,1.0,0.78231,0.82069,0.82186,0.83056,0.82547,0.87539,0.82477,0.89054,0.81688,0.81476,0.91528,0.91493,0.91525,0.93121,0.91401,0.91393,0.91748,0.91724,0.9179,0.91772,0.89169,0.80374,0.80513,0.76163,0.79931,0.80464,0.81663,0.73258,0.80151,0.82335,0.94602,0.95526,0.9492,0.91888,0.92632,0.94698,0.94976,0.91971,0.95154,0.9333,0.92034,0.91049,0.82321,0.83433,0.79315,0.83094,0.83648,0.81656,0.82044,0.84543,0.9486,0.94572,0.95359,0.94827,0.94592,0.95459,0.95365,0.95649,0.96345,0.97965,0.81643,0.79273,0.77879,0.8137,0.79925,0.78886,0.80594,0.81353,0.8032,0.80601,0.88131,0.80778,0.79479,0.8022,0.80234,0.79605,0.76225,0.88357,0.81047,0.80686,0.91207,0.93497,0.82809,0.83667,0.91407,0.85389,0.77424,0.88781,0.87927,0.86884,0.79355,0.79212,0.79705,0.79418,0.79735,0.7886,0.79689,0.79523,0.88186,0.76158
100,0.84083,0.84861,0.83509,0.82123,0.82588,0.85888,0.85888,0.85808,0.85761,0.86007,0.85991,0.85946,0.85822,0.85812,0.85812,0.81089,0.80905,0.78208,0.78102,0.79864,0.811,0.78312,0.8007,0.77948,0.79021,0.83996,0.83744,0.84359,0.83515,0.8315,0.83323,0.79025,0.80737,0.79293,0.83598,0.81745,0.80702,0.77821,0.79338,0.78052,0.7842,0.80863,0.79726,0.80928,0.79923,0.82289,0.80286,0.79954,0.78178,0.81437,0.78389,0.81398,0.7849,0.77826,0.78726,0.77986,0.79067,0.79204,0.78716,0.78071,0.77903,0.82475,0.80662,0.80701,0.79217,0.83196,0.83865,0.80432,0.85486,0.78968,0.81884,0.83261,0.83545,0.83072,0.81496,0.80703,0.80208,0.77944,0.81474,0.78346,0.78257,0.7845,0.81042,0.79735,0.7983,0.89854,0.89598,0.90977,0.88608,0.92247,0.89942,0.92193,0.94827,0.9008,0.89937,0.82416,0.82868,0.82648,0.78169,0.78231,1.0,0.96285,0.96114,0.93178,0.94281,0.91672,0.94354,0.90827,0.94751,0.94857,0.85968,0.85997,0.85891,0.84653,0.86034,0.86027,0.8584,0.8586,0.85826,0.8585,0.89765,0.94824,0.95386,0.97848,0.93645,0.9397,0.96256,0.96216,0.96186,0.95407,0.83264,0.80534,0.82743,0.86909,0.86692,0.81446,0.82018,0.87134,0.80193,0.86069,0.87714,0.87639,0.94518,0.93904,0.98269,0.94213,0.95188,0.9361,0.9611,0.9329,0.81193,0.8143,0.80307,0.81691,0.82189,0.80839,0.81292,0.80166,0.79525,0.79235,0.93165,0.95688,0.97716,0.93318,0.95425,0.96423,0.96931,0.95264,0.96371,0.96292,0.9046,0.95356,0.96134,0.93883,0.95283,0.93777,0.97877,0.90538,0.9542,0.95571,0.87439,0.83711,0.94307,0.94932,0.86379,0.91549,0.97769,0.91194,0.90715,0.90213,0.9387,0.93948,0.93492,0.9298,0.94599,0.93087,0.94385,0.93156,0.8942,0.93961
101,0.87855,0.88508,0.87414,0.86045,0.86122,0.88826,0.8882,0.88794,0.88779,0.88918,0.88904,0.88772,0.88803,0.88791,0.88786,0.85181,0.84943,0.82149,0.81951,0.83872,0.84909,0.82242,0.84043,0.8191,0.82969,0.87797,0.87442,0.88021,0.8724,0.86544,0.86712,0.82907,0.84718,0.83149,0.87072,0.85815,0.84713,0.81754,0.83328,0.81986,0.82366,0.84737,0.83754,0.84827,0.83837,0.86328,0.84289,0.83913,0.82064,0.85404,0.82287,0.85209,0.82417,0.81764,0.82609,0.81913,0.83059,0.83185,0.82714,0.81987,0.81798,0.86021,0.84595,0.84712,0.83182,0.87092,0.87703,0.84317,0.88981,0.82803,0.85593,0.86657,0.87065,0.86654,0.85253,0.84635,0.84186,0.81839,0.85449,0.82248,0.82175,0.82326,0.85063,0.83692,0.83716,0.92829,0.92758,0.93509,0.91271,0.94203,0.92225,0.94257,0.92003,0.91456,0.91642,0.86486,0.86869,0.86638,0.82012,0.82069,0.96285,1.0,0.99671,0.94116,0.94578,0.93111,0.94435,0.92409,0.94621,0.94893,0.88859,0.88874,0.88818,0.87617,0.88911,0.88901,0.8877,0.88784,0.88781,0.8879,0.9239,0.97608,0.98068,0.94697,0.96727,0.96843,0.98866,0.93556,0.96642,0.97881,0.8734,0.84682,0.86719,0.90461,0.90302,0.85356,0.85937,0.90316,0.84217,0.89508,0.90774,0.9052,0.97607,0.97699,0.95161,0.97723,0.98315,0.96966,0.96882,0.94005,0.85334,0.85509,0.84411,0.85624,0.86196,0.84838,0.84964,0.84243,0.83468,0.83179,0.96498,0.97552,0.93738,0.96518,0.97845,0.97436,0.97578,0.97095,0.9716,0.96823,0.92562,0.981,0.97758,0.96757,0.97994,0.9666,0.94969,0.92571,0.98194,0.98208,0.90382,0.87009,0.97756,0.98359,0.89505,0.92633,0.94377,0.92717,0.9172,0.91454,0.96391,0.96288,0.96017,0.96157,0.97347,0.96504,0.97305,0.96542,0.91804,0.9526
102,0.88034,0.88527,0.87653,0.86235,0.86114,0.88847,0.8884,0.88815,0.888,0.88944,0.88929,0.88805,0.88826,0.88815,0.88807,0.85324,0.84985,0.82258,0.82066,0.83957,0.84921,0.82355,0.84126,0.82041,0.83055,0.87903,0.87402,0.88034,0.8724,0.86521,0.8668,0.82993,0.84768,0.83234,0.87096,0.86007,0.84765,0.81872,0.83421,0.82099,0.82477,0.84758,0.83789,0.84875,0.83895,0.8654,0.84363,0.83957,0.82171,0.85394,0.82397,0.85205,0.82519,0.81871,0.82702,0.82022,0.83108,0.83287,0.8279,0.821,0.81909,0.86021,0.84626,0.84731,0.83233,0.87272,0.87881,0.84396,0.88937,0.82898,0.85629,0.86637,0.87063,0.86659,0.85256,0.84698,0.84248,0.8196,0.85492,0.82354,0.82277,0.82431,0.85114,0.83737,0.83795,0.93107,0.93064,0.93814,0.91677,0.94399,0.92593,0.94119,0.91806,0.9151,0.91714,0.86678,0.87094,0.86839,0.82128,0.82186,0.96114,0.99671,1.0,0.93711,0.94532,0.93469,0.94362,0.92753,0.94851,0.95118,0.88882,0.88897,0.88841,0.87703,0.88933,0.88925,0.88793,0.88808,0.88805,0.88814,0.92831,0.97793,0.98291,0.95012,0.97088,0.9723,0.99061,0.93866,0.96968,0.98009,0.87748,0.84898,0.86873,0.90834,0.90451,0.85466,0.86131,0.90402,0.843,0.89544,0.91257,0.90993,0.97902,0.9801,0.95568,0.97984,0.98655,0.97319,0.97287,0.94439,0.85728,0.85774,0.84658,0.85759,0.86186,0.8509,0.85222,0.8433,0.83593,0.83316,0.96761,0.97814,0.94082,0.9677,0.98126,0.97711,0.97939,0.97513,0.97512,0.97232,0.92981,0.984,0.98045,0.97141,0.98254,0.9704,0.95318,0.93021,0.9835,0.98314,0.90878,0.87297,0.98025,0.98646,0.90005,0.93007,0.94737,0.93121,0.92055,0.91783,0.96611,0.96557,0.96257,0.96551,0.97505,0.968,0.97399,0.96884,0.92232,0.95407
103,0.89082,0.89813,0.88731,0.8754,0.87601,0.89304,0.89306,0.8923,0.89224,0.89376,0.89378,0.89247,0.89236,0.89232,0.89246,0.86605,0.86145,0.83244,0.8302,0.85196,0.86376,0.83309,0.85314,0.83003,0.84243,0.89155,0.88848,0.89386,0.8872,0.87868,0.88018,0.83924,0.85745,0.84168,0.87653,0.87242,0.86106,0.82872,0.84338,0.83045,0.83364,0.86355,0.85079,0.86393,0.85263,0.87682,0.85754,0.85149,0.83177,0.86969,0.83378,0.86728,0.83507,0.8292,0.83814,0.82965,0.84348,0.84208,0.83934,0.83051,0.82833,0.87078,0.85909,0.85964,0.8447,0.88469,0.88977,0.85359,0.90103,0.83788,0.86997,0.88026,0.87673,0.87193,0.86757,0.86027,0.85482,0.82877,0.86697,0.83286,0.83266,0.8334,0.86365,0.85084,0.85104,0.93077,0.93007,0.9352,0.90076,0.93831,0.90987,0.94177,0.91086,0.88443,0.88966,0.8771,0.8808,0.8784,0.82993,0.83056,0.93178,0.94116,0.93711,1.0,0.96915,0.93757,0.96787,0.92395,0.95967,0.96245,0.89409,0.89424,0.89343,0.88561,0.89444,0.89446,0.89302,0.89311,0.89294,0.893,0.9297,0.92105,0.92764,0.90867,0.89787,0.90169,0.93736,0.87822,0.91926,0.92196,0.8721,0.8561,0.86935,0.89401,0.90173,0.85989,0.86275,0.89556,0.84941,0.89393,0.9167,0.92144,0.92765,0.92753,0.92178,0.93185,0.93713,0.90934,0.92245,0.95721,0.85594,0.85899,0.85265,0.8596,0.86664,0.85315,0.8541,0.84994,0.84214,0.83752,0.90948,0.91943,0.91753,0.90858,0.92304,0.92344,0.92231,0.91235,0.91972,0.91567,0.93243,0.92812,0.92491,0.89936,0.92466,0.9006,0.90775,0.92377,0.92067,0.92057,0.92091,0.88985,0.92514,0.93694,0.90943,0.9298,0.90488,0.93422,0.93129,0.92704,0.89786,0.89632,0.90192,0.89286,0.91737,0.89461,0.90732,0.89431,0.91584,0.8867
104,0.8853,0.89094,0.8816,0.86929,0.86698,0.89146,0.8915,0.89103,0.89067,0.89212,0.89208,0.89072,0.89088,0.89083,0.89093,0.85967,0.85496,0.82636,0.82458,0.84464,0.85472,0.82723,0.84586,0.82359,0.8353,0.88486,0.88282,0.88681,0.87951,0.87014,0.87154,0.83295,0.85088,0.83606,0.87171,0.86653,0.8525,0.82288,0.8376,0.82471,0.82807,0.85337,0.84278,0.85464,0.84423,0.87147,0.84906,0.84389,0.82579,0.85903,0.82793,0.85773,0.82903,0.82245,0.83168,0.82407,0.83554,0.83637,0.83199,0.82478,0.82282,0.86337,0.85087,0.85077,0.83673,0.87854,0.88371,0.84883,0.89371,0.83243,0.86161,0.87136,0.87112,0.86653,0.85799,0.85226,0.84706,0.82344,0.86015,0.82716,0.82657,0.82801,0.85685,0.84171,0.84289,0.93101,0.93064,0.93921,0.90934,0.94154,0.91872,0.94391,0.93686,0.89846,0.90404,0.87117,0.87534,0.87328,0.82483,0.82547,0.94281,0.94578,0.94532,0.96915,1.0,0.9447,0.99864,0.93489,0.97693,0.96984,0.89208,0.89226,0.89149,0.88174,0.8925,0.89249,0.89114,0.89126,0.89102,0.89111,0.93506,0.93091,0.93581,0.91929,0.91227,0.91625,0.94949,0.89184,0.93433,0.93667,0.87102,0.85359,0.86885,0.89767,0.90402,0.85752,0.8614,0.89927,0.84558,0.89497,0.91692,0.91942,0.9322,0.93096,0.93239,0.9342,0.94408,0.9165,0.93973,0.97384,0.85519,0.85665,0.85038,0.8583,0.86285,0.85277,0.85601,0.84517,0.83749,0.83377,0.91967,0.92934,0.92799,0.91961,0.93244,0.93419,0.93835,0.92938,0.93568,0.93366,0.93645,0.93693,0.93334,0.91513,0.93347,0.9138,0.91915,0.93174,0.93412,0.93396,0.91927,0.88849,0.92907,0.94236,0.90901,0.93697,0.91902,0.93923,0.93295,0.92598,0.90867,0.90764,0.91375,0.90508,0.92539,0.90653,0.92019,0.90613,0.92318,0.89795
105,0.93287,0.94084,0.93402,0.91741,0.91511,0.9349,0.93496,0.93385,0.9335,0.93519,0.93519,0.93356,0.9343,0.93426,0.93423,0.90639,0.90033,0.87037,0.86802,0.88909,0.89898,0.87693,0.89212,0.8673,0.87926,0.93157,0.92403,0.93551,0.92792,0.91313,0.91936,0.88245,0.8949,0.88607,0.91593,0.91465,0.89696,0.86686,0.88173,0.86864,0.87203,0.89887,0.88836,0.90071,0.88832,0.91948,0.89383,0.89157,0.86982,0.90544,0.87781,0.90226,0.87298,0.86644,0.87581,0.86726,0.88014,0.88033,0.8767,0.86863,0.86597,0.90738,0.89654,0.89689,0.88121,0.92739,0.93314,0.89846,0.93961,0.88239,0.90894,0.91468,0.91391,0.91366,0.90813,0.89655,0.89138,0.86741,0.90648,0.871,0.87055,0.8714,0.9028,0.88629,0.88785,0.98292,0.98313,0.99003,0.95539,0.98777,0.95331,0.98267,0.89393,0.91187,0.91635,0.92043,0.92537,0.92258,0.87472,0.87539,0.91672,0.93111,0.93469,0.93757,0.9447,1.0,0.94329,0.98939,0.9409,0.93727,0.9354,0.93553,0.93453,0.92569,0.93568,0.93567,0.93446,0.93456,0.93458,0.93465,0.98781,0.92071,0.92815,0.90294,0.90765,0.9122,0.93352,0.87766,0.9272,0.92035,0.9197,0.90369,0.91344,0.94544,0.94957,0.90072,0.90677,0.94415,0.88813,0.94217,0.97285,0.97524,0.92614,0.92696,0.91881,0.93017,0.93355,0.91229,0.93291,0.94402,0.90305,0.9037,0.89565,0.9014,0.9055,0.89699,0.90463,0.8938,0.88058,0.87609,0.90969,0.92096,0.91181,0.91006,0.92453,0.92294,0.93109,0.9249,0.92908,0.92707,0.98773,0.93001,0.92486,0.91113,0.92605,0.90904,0.90342,0.98508,0.91787,0.91674,0.97604,0.9439,0.92471,0.93104,0.96693,0.97702,0.90651,0.98398,0.98117,0.96689,0.90439,0.90272,0.904,0.90261,0.9191,0.90335,0.90625,0.90286,0.97479,0.88697
